hfdst;icd_code;diagnose;klass_hosp;dag_hosp
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F68;andere stoornissen van de persoonlijkheid en het gedrag op volwassen leeftijd;26;< 5
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F69;niet gespecificeerde stoornis van de persoonlijkheid en het gedrag op volwassen leeftijd;27;< 5
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F70;lichte intellectuele handicap;< 5;< 5
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F71;matige intellectuele handicap;< 5;< 5
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F72;ernstige intellectuele handicap;6;0
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F73;diepe intellectuele handicap;0;0
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F78;andere intellectuele handicap;< 5;< 5
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F79;niet gespecificeerde intellectuele handicap;39;34
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F80;specifieke ontwikkelingsstoornissen van de spraak en taal;141;183
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F81;specifieke ontwikkelstoornissen van de schoolvaardigheden;30;9
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F82;specifieke ontwikkelingsstoornis van de motorische functies;33;128
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F84;pervasieve ontwikkelingsstoornissen;183;216
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F88;andere stoornissen van de psychische ontwikkeling;37;67
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F89;niet gespecificeerde stoornis van de psychische ontwikkeling;40;102
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F90;aandachtstekort en hyperactiviteitsstoornissen (ADHD);50;8
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F91;gedragsstoornissen;399;17
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F93;emotionele stoornissen die specifiek beginnen op kinderleeftijd;36;0
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F94;stoornissen van sociaal functioneren die specifiek beginnen op kinderleeftijd en in de adolescentie;42;0
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F95;ticstoornis;51;5
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F98;andere gedrags- en emotionele stoornissen die doorgaans beginnen op kinderleeftijd en in de adolescentie;100;16
5 - Psychische stoornissen en gedragsstoornissen (F00-F99);F99;psychische stoornis, niet nader omschreven;133;15
6 - Ziekten van zenuwstelsel (G00-G99);G00;bacteriële meningitis, niet elders geclassificeerd;178;5
6 - Ziekten van zenuwstelsel (G00-G99);G01;meningitis bij elders geclassificeerde bacteriële ziekten;0;0
6 - Ziekten van zenuwstelsel (G00-G99);G02;meningitis bij elders geclassificeerde andere infectieuze en parasitaire ziekten;0;0
6 - Ziekten van zenuwstelsel (G00-G99);G03;meningitis door andere en niet gespecificeerde oorzaken;166;15
6 - Ziekten van zenuwstelsel (G00-G99);G04;encefalitits, myelitis en encefalomyelitis;390;56
6 - Ziekten van zenuwstelsel (G00-G99);G05;encefalitits, myelitis en encefalomyelitis bij elders geclassificeerde ziekten;< 5;0
6 - Ziekten van zenuwstelsel (G00-G99);G06;intracraniaal en intraspinaal abces en granuloom;107;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G07;intracraniaal en intraspinaal abces en granuloom bij elders geclassificeerde ziekten;0;0
6 - Ziekten van zenuwstelsel (G00-G99);G08;intracraniale en intraspinale flebitis en tromboflebitis;88;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G09;late gevolgen van ontstekingsziekten van het centraal zenuwstelsel;12;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G10;ziekte van Huntington;68;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G11;hereditaire ataxie;112;20
6 - Ziekten van zenuwstelsel (G00-G99);G12;spinale spieratrofie en gerelateerde syndromen;495;51
6 - Ziekten van zenuwstelsel (G00-G99);G13;systemische atrofieën die primair het centrale zenuwstelsel aantasten bij elders geclassificeerde ziekten;10;0
6 - Ziekten van zenuwstelsel (G00-G99);G14;postpolio syndroom;< 5;0
6 - Ziekten van zenuwstelsel (G00-G99);G20;ziekte van Parkinson;2371;55
6 - Ziekten van zenuwstelsel (G00-G99);G21;secundair parkinsonisme;188;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G23;andere degeneratieve ziekten van basale ganglia;104;13
6 - Ziekten van zenuwstelsel (G00-G99);G24;dystonie;142;31
6 - Ziekten van zenuwstelsel (G00-G99);G25;andere extrapiramidale en bewegingsstoornissen;1227;29
6 - Ziekten van zenuwstelsel (G00-G99);G26;extrapiramidale stoornissen en stoornissen met abnormale bewegingen bij elders geclassificeerde ziekten;< 5;0
6 - Ziekten van zenuwstelsel (G00-G99);G30;ziekte van Alzheimer;3937;26
6 - Ziekten van zenuwstelsel (G00-G99);G31;andere degeneratieve ziekten van het zenuwstelsel, niet elders geclassificeerd;2085;22
6 - Ziekten van zenuwstelsel (G00-G99);G32;andere degeneratieve stoornissen van het zenuwstelsel bij elders geclassificeerde ziekten;7;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G35;multipele sclerose;1439;116
6 - Ziekten van zenuwstelsel (G00-G99);G36;andere acute gedissemineerde demyelinisatie;109;107
6 - Ziekten van zenuwstelsel (G00-G99);G37;andere demyeliniserende ziekten van het centraal zenuwstelsel;170;6
6 - Ziekten van zenuwstelsel (G00-G99);G40;epilepsie en recidiverende aanvallen;15200;330
6 - Ziekten van zenuwstelsel (G00-G99);G43;migraine;2661;60
6 - Ziekten van zenuwstelsel (G00-G99);G44;andere hoofdpijnsyndromen;1256;74
6 - Ziekten van zenuwstelsel (G00-G99);G45;transiënte cerebrale ischemische aanvallen en gerelateerde syndromen;7461;63
6 - Ziekten van zenuwstelsel (G00-G99);G46;vasculaire syndromen van de hersenen bij cerebrovasculaire ziekten;38;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G47;slaapstoornissen;69553;2324
6 - Ziekten van zenuwstelsel (G00-G99);G50;stoornissen van nervus trigeminus;394;144
6 - Ziekten van zenuwstelsel (G00-G99);G51;stoornissen van nervus facialis;404;45
6 - Ziekten van zenuwstelsel (G00-G99);G52;stoornissen van andere hersenzenuwen;54;95
6 - Ziekten van zenuwstelsel (G00-G99);G53;stoornissen van hersenzenuwen bij elders geclassificeerde ziekten;0;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G54;stoornissen van de zenuwwortel en de zenuwplexus;307;145
6 - Ziekten van zenuwstelsel (G00-G99);G55;compressie van de zenuwwortel en de zenuwplexus bij elders geclassificeerde ziekten;< 5;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G56;mononeuropathieën van bovenste lidmaat;712;35778
6 - Ziekten van zenuwstelsel (G00-G99);G57;mononeuropathieën van onderste lidmaat;310;1299
6 - Ziekten van zenuwstelsel (G00-G99);G58;andere mononeuropathieën;230;249
6 - Ziekten van zenuwstelsel (G00-G99);G59;mononeuropathie bij elders geclassificeerde ziekten;0;0
6 - Ziekten van zenuwstelsel (G00-G99);G60;hereditaire en idiopathische neuropathie;245;13
6 - Ziekten van zenuwstelsel (G00-G99);G61;inflammatoire polyneuropathie;1669;386
6 - Ziekten van zenuwstelsel (G00-G99);G62;andere en niet gespecificeerde inflammatoire polyneuropathieën;827;100
6 - Ziekten van zenuwstelsel (G00-G99);G63;polyneuropathie bij elders geclassificeerde ziekten;< 5;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G64;andere stoornissen van het perifeer zenuwstelsel;8;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G65;sekwellen van inflammatoire en toxische polyneuropathieën;9;0
6 - Ziekten van zenuwstelsel (G00-G99);G70;myasthenia gravis en andere neuromusculaire stoornissen;275;57
6 - Ziekten van zenuwstelsel (G00-G99);G71;primaire spierstoornissen;297;30
6 - Ziekten van zenuwstelsel (G00-G99);G72;andere en niet gespecificeerde myopathieën;174;20
6 - Ziekten van zenuwstelsel (G00-G99);G73;stoornissen van de neuromusculaire junctie en spier bij elders geclassificeerde ziekten;< 5;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G80;cerebrale paralyse;200;322
6 - Ziekten van zenuwstelsel (G00-G99);G81;hemiplegie en hemiparese;359;34
6 - Ziekten van zenuwstelsel (G00-G99);G82;paraplegie (paraparese) en tetraplegie (quadriplegie);242;24
6 - Ziekten van zenuwstelsel (G00-G99);G83;andere paralytische syndromen;338;33
6 - Ziekten van zenuwstelsel (G00-G99);G89;pijn, niet elders geclassificeerd;4467;250786
6 - Ziekten van zenuwstelsel (G00-G99);G90;stoornissen van het autonoom zenuwstelsel;353;413
6 - Ziekten van zenuwstelsel (G00-G99);G91;hydrocefalus;822;41
6 - Ziekten van zenuwstelsel (G00-G99);G92;toxische encefalopathie;126;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G93;andere hersenstoornissen;998;134
6 - Ziekten van zenuwstelsel (G00-G99);G94;andere hersenstoornissen bij elders geclassificeerde ziekten;< 5;0
6 - Ziekten van zenuwstelsel (G00-G99);G95;andere en niet gespecifceerde ziekten van het ruggenmerg;196;64
6 - Ziekten van zenuwstelsel (G00-G99);G96;andere stoornissen van het centraal zenuwstelsel;240;19
6 - Ziekten van zenuwstelsel (G00-G99);G97;peroperatieve en postprocedurele complicaties en stoornissen van het zenuwstelsel, niet elders geclassificeerd;787;80
6 - Ziekten van zenuwstelsel (G00-G99);G98;ander stoornissen van het zenuwstelsel, niet elders geclassificeerd;19;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G99;andere stoornissen van het zenuwstelsel bij elders geclassificeerde ziekten;5;< 5
7 - Ziekten van oog en adnexen (H00-H59);H00;hordeolum en chalazion;32;418
7 - Ziekten van oog en adnexen (H00-H59);H01;andere ontsteking van het ooglid;< 5;36
7 - Ziekten van oog en adnexen (H00-H59);H02;andere stoornissen van het ooglid;141;8228
7 - Ziekten van oog en adnexen (H00-H59);H04;stoornissen van het traansysteem;224;1143
7 - Ziekten van oog en adnexen (H00-H59);H05;stoornissen van de orbita;140;49
7 - Ziekten van oog en adnexen (H00-H59);H10;conjunctivitis;51;18
7 - Ziekten van oog en adnexen (H00-H59);H11;andere stoornissen van conjunctiva;20;826
7 - Ziekten van oog en adnexen (H00-H59);H15;stoornissen van de sclera;7;17
7 - Ziekten van oog en adnexen (H00-H59);H16;keratitis;179;71
7 - Ziekten van oog en adnexen (H00-H59);H17;litteken en troebeling van de cornea;19;12
7 - Ziekten van oog en adnexen (H00-H59);H18;andere stoornissen van de cornea;501;240
7 - Ziekten van oog en adnexen (H00-H59);H20;iridocyclitis;32;60
7 - Ziekten van oog en adnexen (H00-H59);H21;andere stoornissen van iris en corpus ciliare;19;60
7 - Ziekten van oog en adnexen (H00-H59);H22;stoornissen van de iris en het corpus ciliare bij elders geclassificeerde ziekten;0;0
7 - Ziekten van oog en adnexen (H00-H59);H25;leeftijdsgebonden cataract;947;69124
7 - Ziekten van oog en adnexen (H00-H59);H26;ander cataract;708;54631
7 - Ziekten van oog en adnexen (H00-H59);H27;andere stoornissen van lens;83;135
7 - Ziekten van oog en adnexen (H00-H59);H28;cataract bij elders geclassificeerde ziekten;0;< 5
7 - Ziekten van oog en adnexen (H00-H59);H30;choroïdoretinale ontsteking;15;13
7 - Ziekten van oog en adnexen (H00-H59);H31;andere stoornissen van chorioidea;6;9
7 - Ziekten van oog en adnexen (H00-H59);H32;choroïdoretinale stoornissen bij elders geclassificeerde ziekten;0;0
7 - Ziekten van oog en adnexen (H00-H59);H33;netvliesloslatingen en breuken;1790;1273
7 - Ziekten van oog en adnexen (H00-H59);H34;vasculaire occlusies van retina;225;18
7 - Ziekten van oog en adnexen (H00-H59);H35;andere stoornissen van retina;1450;1535
7 - Ziekten van oog en adnexen (H00-H59);H36;stoornissen van de retina bij elders geclassificeerde ziekten;0;0
7 - Ziekten van oog en adnexen (H00-H59);H40;glaucoom;629;1283
7 - Ziekten van oog en adnexen (H00-H59);H42;glaucoom bij elders geclassificeerde ziekten;0;0
7 - Ziekten van oog en adnexen (H00-H59);H43;stoornissen van het corpus vitreum;898;986
7 - Ziekten van oog en adnexen (H00-H59);H44;stoornissen van de oogbol;189;132
7 - Ziekten van oog en adnexen (H00-H59);H46;optische neuritis;248;9
7 - Ziekten van oog en adnexen (H00-H59);H47;andere stoornissen van de nervus opticus en de optische banen;122;18
7 - Ziekten van oog en adnexen (H00-H59);H49;paralytische strabismus;225;121
7 - Ziekten van oog en adnexen (H00-H59);H50;andere strabismus;100;3834
7 - Ziekten van oog en adnexen (H00-H59);H51;andere stoornissen in de binoculaire oogbewegingen;39;40
7 - Ziekten van oog en adnexen (H00-H59);H52;refractie- en accomodatiestoornissen;12;137
7 - Ziekten van oog en adnexen (H00-H59);H53;verstoringen van de visus;356;56
7 - Ziekten van oog en adnexen (H00-H59);H54;blindheid en slechtziendheid;68;26
7 - Ziekten van oog en adnexen (H00-H59);H55;nystagmus en andere onregelmatige oogbewegingen;54;38
7 - Ziekten van oog en adnexen (H00-H59);H57;andere stoornissen van ogen en adnexen;79;292
7 - Ziekten van oog en adnexen (H00-H59);H59;peroperatieve en postprocedurele complicaties en stoornissen van oog en adnexen, niet elders geclassificeerd;257;462
8 - Ziekten van oor en processus mastoideus (H60-H95);H60;otitits externa;191;119
8 - Ziekten van oor en processus mastoideus (H60-H95);H61;ander stoornissen van het uitwendig oor;186;650
8 - Ziekten van oor en processus mastoideus (H60-H95);H62;stoornissen van het uitwendig oor bij elders geclassificeerde ziekten;0;0
8 - Ziekten van oor en processus mastoideus (H60-H95);H65;niet-suppuratieve otitis media;485;13135
8 - Ziekten van oor en processus mastoideus (H60-H95);H66;suppuratieve en niet gespecificeerde otitis media;1468;3273
8 - Ziekten van oor en processus mastoideus (H60-H95);H67;otitis media bij elders geclassificeerde ziekten;< 5;0
8 - Ziekten van oor en processus mastoideus (H60-H95);H68;ontsteking en obstructie van de tuba Eustachii;< 5;27
8 - Ziekten van oor en processus mastoideus (H60-H95);H69;andere en niet gespecificeerde stoornissen van tuba Eustachii;8;189
8 - Ziekten van oor en processus mastoideus (H60-H95);H70;mastoïditis en gerelateerde aandoeningen;213;21
8 - Ziekten van oor en processus mastoideus (H60-H95);H71;cholesteatoom van het middenoor;913;257
8 - Ziekten van oor en processus mastoideus (H60-H95);H72;perforatie van het trommelvlies;969;1567
8 - Ziekten van oor en processus mastoideus (H60-H95);H73;andere stoornissen van het trommelvlies;114;409
8 - Ziekten van oor en processus mastoideus (H60-H95);H74;andere stoornissen van het mastoïd van het middenoor;203;202
8 - Ziekten van oor en processus mastoideus (H60-H95);H75;andere stoornissen van het middenoor en het mastoïd bij elders geclassificeerde ziekten;0;0
8 - Ziekten van oor en processus mastoideus (H60-H95);H80;otosclerose;594;96
8 - Ziekten van oor en processus mastoideus (H60-H95);H81;stoornissen van de vestibulaire functie;3541;217
8 - Ziekten van oor en processus mastoideus (H60-H95);H82;vertigosyndromen bij elders geclassificeerde ziekten;< 5;0
8 - Ziekten van oor en processus mastoideus (H60-H95);H83;andere ziekten het het binnenoor;115;26
8 - Ziekten van oor en processus mastoideus (H60-H95);H90;gehoorverlies door een geleidingsstoornis en door een perceptiestoornis;508;373
8 - Ziekten van oor en processus mastoideus (H60-H95);H91;ander en niet gespecificeerd gehoorverlies;139;268
8 - Ziekten van oor en processus mastoideus (H60-H95);H92;otalgie en effusie van oor;34;54
8 - Ziekten van oor en processus mastoideus (H60-H95);H93;andere stoornissen van oor, niet elders geclassificeerd;171;120
8 - Ziekten van oor en processus mastoideus (H60-H95);H94;andere stoornissen van het oor in elders geclassificeerde ziekten;0;0
8 - Ziekten van oor en processus mastoideus (H60-H95);H95;peroperatieve en postprocedurele complicaties en stoornissen van het oor en de processus mastoideus, niet elders geclassificeerd;189;62
9 - Ziekten van hart en vaatstelsel (I00-I99);I00;acuut reuma zonder vermelding van een hartaandoening;8;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I01;reumatische koorts met betrokkenheid van het hart;26;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I02;reumatische chorea;< 5;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I05;reumatische ziekten van de mitralisklep;140;25
9 - Ziekten van hart en vaatstelsel (I00-I99);I06;rematische ziekte van de aortaklep;37;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I07;reumatische ziekten van de tricuspidalisklep;20;8
9 - Ziekten van hart en vaatstelsel (I00-I99);I08;ziekten van meerdere kleppen;813;116
9 - Ziekten van hart en vaatstelsel (I00-I99);I09;andere reumatische hartziekten;25;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I10;essentiële (primaire) hypertensie;1046;100
9 - Ziekten van hart en vaatstelsel (I00-I99);I11;hypertensieve hartziekte;6498;354
9 - Ziekten van hart en vaatstelsel (I00-I99);I12;hypertensieve chronische nierziekte;1946;460
9 - Ziekten van hart en vaatstelsel (I00-I99);I13;hypertensieve hartaandoening en chronische nierziekte;12037;237
9 - Ziekten van hart en vaatstelsel (I00-I99);I15;secundaire hypertensie;67;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I16;hypertensieve crisis, niet gespecificeerd;733;7
9 - Ziekten van hart en vaatstelsel (I00-I99);I20;angina pectoris;1841;1563
9 - Ziekten van hart en vaatstelsel (I00-I99);I21;acuut myocardinfarct;16476;1431
9 - Ziekten van hart en vaatstelsel (I00-I99);I22;volgend myocardinfarct met en zonder ST-elevatie (STEMI en NSTEMI);71;7
9 - Ziekten van hart en vaatstelsel (I00-I99);I23;bepaalde actuele complicaties na een myocardinfarct met en zonder ST-elevatie (binnen de 28 dagen);26;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I24;andere acute ischemische hartziekten;422;61
9 - Ziekten van hart en vaatstelsel (I00-I99);I25;chronische ischemische hartziekte;30122;24165
9 - Ziekten van hart en vaatstelsel (I00-I99);I26;longembolie;6182;17
9 - Ziekten van hart en vaatstelsel (I00-I99);I27;andere pulmonaire hartziekten;801;83
9 - Ziekten van hart en vaatstelsel (I00-I99);I28;andere ziekten van de longvaten;36;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I30;acute pericarditis;1380;19
9 - Ziekten van hart en vaatstelsel (I00-I99);I31;andere ziekten van het pericard;772;18
9 - Ziekten van hart en vaatstelsel (I00-I99);I32;pericarditis bij elders geclassificeerde ziekten;< 5;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I33;acute and subacute endocarditis;440;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I34;niet-reumatische mitralisklepstoornissen;1428;424
9 - Ziekten van hart en vaatstelsel (I00-I99);I35;niet-reumatische aortaklepstoornissen;5084;1069
9 - Ziekten van hart en vaatstelsel (I00-I99);I36;niet-reumatische tricuspidalisklepstoornissen;99;27
9 - Ziekten van hart en vaatstelsel (I00-I99);I37;niet-reumatische pulmonalisklepstoornissen;19;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I38;endocarditis, klep niet gespecificeerd;22;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I39;endocarditis en hartklepstoornissen bij elders geclassificeerde ziekten;0;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I40;acute myocarditis;383;14
9 - Ziekten van hart en vaatstelsel (I00-I99);I41;myocarditis bij elders geclassificeerde ziekten;< 5;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I42;cardiomyopathie;1060;394
9 - Ziekten van hart en vaatstelsel (I00-I99);I43;cardiomyopathie bij elders geclassificeerde ziekten;< 5;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I44;atrioventrikulair en linker bundeltakblok;4042;186
9 - Ziekten van hart en vaatstelsel (I00-I99);I45;andere geleidingsstoornissen;1133;100
9 - Ziekten van hart en vaatstelsel (I00-I99);I46;hartstilstand;822;71
9 - Ziekten van hart en vaatstelsel (I00-I99);I47;paroxysmale tachycardie;5633;1036
9 - Ziekten van hart en vaatstelsel (I00-I99);I48;atriumfibrillatie en atriumflutter;21225;8445
9 - Ziekten van hart en vaatstelsel (I00-I99);I49;andere cardiale aritmieën;4988;623
9 - Ziekten van hart en vaatstelsel (I00-I99);I50;hartfalen;10807;414
9 - Ziekten van hart en vaatstelsel (I00-I99);I51;complicaties en slecht omschreven hartziekten;1039;234
9 - Ziekten van hart en vaatstelsel (I00-I99);I52;andere hartstoornissen bij elders geclassificeerde ziekten;0;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I60;niet-traumatische subarachnoïdale hemorragie;906;29
9 - Ziekten van hart en vaatstelsel (I00-I99);I61;niet-traumatische intracerebrale hemorragie;2727;21
9 - Ziekten van hart en vaatstelsel (I00-I99);I62;andere en niet gespecificeerde niet-traumatische intracraniale hemorragie;1006;13
9 - Ziekten van hart en vaatstelsel (I00-I99);I63;cerebraal infarct;16981;137
9 - Ziekten van hart en vaatstelsel (I00-I99);I65;occlusie en stenose van de precerebrale arteriën, niet resulterend in een cerebraal infarct;3151;153
9 - Ziekten van hart en vaatstelsel (I00-I99);I66;occlusie en stenose van cerebrale arterieën niet resulterend in een cerebraal infarct;116;6
9 - Ziekten van hart en vaatstelsel (I00-I99);I67;andere cerebrovasculaire ziekten;2147;444
9 - Ziekten van hart en vaatstelsel (I00-I99);I68;cerebrovasculaire stoornissen bij elders geclassificeerde ziekten;10;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I69;sekwelles van cerebrovasculaire ziekte;1840;86
9 - Ziekten van hart en vaatstelsel (I00-I99);I70;atherosclerose;15109;1961
9 - Ziekten van hart en vaatstelsel (I00-I99);I71;aneurysma en dissectie van aorta;2762;102
9 - Ziekten van hart en vaatstelsel (I00-I99);I72;ander aneurysma;816;116
9 - Ziekten van hart en vaatstelsel (I00-I99);I73;andere perifere vaatziekten;152;56
9 - Ziekten van hart en vaatstelsel (I00-I99);I74;arterieel embool en thrombose;1559;89
9 - Ziekten van hart en vaatstelsel (I00-I99);I75;atheroembool;84;11
9 - Ziekten van hart en vaatstelsel (I00-I99);I76;septisch arterieel embool;< 5;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I77;andere stoornissen van arterieën en arteriolen;773;201
9 - Ziekten van hart en vaatstelsel (I00-I99);I78;ziekten van de capillairen;63;222
9 - Ziekten van hart en vaatstelsel (I00-I99);I79;stoornissen van arterieën, arteriolen, capillairen bij elders geclasseerde ziekten;< 5;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I80;flebitis en tromboflebitis;177;37
9 - Ziekten van hart en vaatstelsel (I00-I99);I81;trombose van de vena porta;153;12
9 - Ziekten van hart en vaatstelsel (I00-I99);I82;andere veneuze embolie en trombose;1374;131
9 - Ziekten van hart en vaatstelsel (I00-I99);I83;varices van het onderste lidmaat;1423;17812
9 - Ziekten van hart en vaatstelsel (I00-I99);I85;slokdarmvarices;292;449
9 - Ziekten van hart en vaatstelsel (I00-I99);I86;slokdarmvarices van andere lokalisaties;128;1113
9 - Ziekten van hart en vaatstelsel (I00-I99);I87;ander stoornissen van venen;631;2758
9 - Ziekten van hart en vaatstelsel (I00-I99);I88;niet-specifieke lymfadenitis;768;81
9 - Ziekten van hart en vaatstelsel (I00-I99);I89;andere niet infectieuze stoornissen van lymfevaten en lymfeklieren;395;81
9 - Ziekten van hart en vaatstelsel (I00-I99);I95;hypotensie;3994;25
9 - Ziekten van hart en vaatstelsel (I00-I99);I96;gangreen, niet elders geclassificeerd;297;98
9 - Ziekten van hart en vaatstelsel (I00-I99);I97;peroperatieve en postprocedurele complicaties en stoornissen van het hart- en vaatstelsel, niet elders geclassificeerd;969;76
9 - Ziekten van hart en vaatstelsel (I00-I99);I99;andere en niet gespecificeerde stoornissen van het hart- en vaatstelsel;65;178
10 - Ziekten van ademhalingsstelsel (J00-J99);J00;acute nasofaryngitis [verkoudheid];1859;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J01;acute sinusitis;373;100
10 - Ziekten van ademhalingsstelsel (J00-J99);J02;acute faryngitis;1185;22
10 - Ziekten van ademhalingsstelsel (J00-J99);J03;acute tonsillitis;3287;1664
10 - Ziekten van ademhalingsstelsel (J00-J99);J04;acute laryngitis en acute tracheïtis;640;17
10 - Ziekten van ademhalingsstelsel (J00-J99);J05;acute obstructieve laryngitis [kroep] en acute epiglottitis;466;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J06;acute bovenste luchtweginfecties van multipele en niet gespecificeerde lokalisaties;3861;28
10 - Ziekten van ademhalingsstelsel (J00-J99);J09;influenza door bepaalde geïdentificeerde influenzavirussen;49;0
10 - Ziekten van ademhalingsstelsel (J00-J99);J10;influenza door een ander geïdentificeerd influenzavirus;186;0
10 - Ziekten van ademhalingsstelsel (J00-J99);J11;influenza door een niet-geïdentificeerd influenzavirus;159;0
10 - Ziekten van ademhalingsstelsel (J00-J99);J12;virale pneumonie;33643;35
10 - Ziekten van ademhalingsstelsel (J00-J99);J13;pneumonie door Streptococcus pneumoniae;760;5
10 - Ziekten van ademhalingsstelsel (J00-J99);J14;pneumonie door Haemophilus influenzae;271;7
10 - Ziekten van ademhalingsstelsel (J00-J99);J15;bacteriële pneumonie, niet elders geclassificeerd;4122;23
10 - Ziekten van ademhalingsstelsel (J00-J99);J16;pneumonie door andere infectieuze organismen, niet elders geclassificeerd;276;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J17;pneumonie bij elders geclassificeerde ziekten;0;0
10 - Ziekten van ademhalingsstelsel (J00-J99);J18;pneumonie, organisme niet gespecificeerd;15280;105
10 - Ziekten van ademhalingsstelsel (J00-J99);J20;acute bronchitis;6292;59
10 - Ziekten van ademhalingsstelsel (J00-J99);J21;acute bronchiolitis;16174;26
10 - Ziekten van ademhalingsstelsel (J00-J99);J22;niet gespecificeerde acute infectie van de onderste luchtwegen;1105;37
10 - Ziekten van ademhalingsstelsel (J00-J99);J30;vasomotore en allergische rinitis;48;100
10 - Ziekten van ademhalingsstelsel (J00-J99);J31;chronische rinitis, nasofarynfgitis en faryngitis;203;260
10 - Ziekten van ademhalingsstelsel (J00-J99);J32;chronische sinusitis;2045;2333
10 - Ziekten van ademhalingsstelsel (J00-J99);J33;neuspoliep;473;502
10 - Ziekten van ademhalingsstelsel (J00-J99);J34;andere en niet gespecificeerde stoornissen van de neus en neusbijholten;6067;8887
10 - Ziekten van ademhalingsstelsel (J00-J99);J35;chronische aandoeningen van tonsillen en adenoïden;2946;17415
10 - Ziekten van ademhalingsstelsel (J00-J99);J36;peritonsillair abces;1351;73
10 - Ziekten van ademhalingsstelsel (J00-J99);J37;chronische laryngitis en laryngotracheïtis;23;42
10 - Ziekten van ademhalingsstelsel (J00-J99);J38;ziekten van de stembanden en de larynx, niet elders geclassificeerd;569;1696
10 - Ziekten van ademhalingsstelsel (J00-J99);J39;andere ziekten van de bovenste luchtwegen;522;458
10 - Ziekten van ademhalingsstelsel (J00-J99);J40;bronchitis, niet gespecificeerd als acuut of chronisch;332;33
10 - Ziekten van ademhalingsstelsel (J00-J99);J41;eenvoudige en mucopurulente chronische bronchitis;30;7
10 - Ziekten van ademhalingsstelsel (J00-J99);J42;niet gespecificeerde chronische bronchitis;125;91
10 - Ziekten van ademhalingsstelsel (J00-J99);J43;emfyseem;326;27
10 - Ziekten van ademhalingsstelsel (J00-J99);J44;andere chronische obstructieve longziekte;20805;275
10 - Ziekten van ademhalingsstelsel (J00-J99);J45;astma;3993;85
10 - Ziekten van ademhalingsstelsel (J00-J99);J47;bronchiëctasie;924;175
10 - Ziekten van ademhalingsstelsel (J00-J99);J60;pneumoconiose van koolmijnwerkers;28;25
10 - Ziekten van ademhalingsstelsel (J00-J99);J61;pneumoconiose door asbest en andere minerale vezels;7;< 5
