chap;code_icd;diagnostic;hosp_class;hosp_de_jour
V - Troubles mentaux et du comportement (F00-F99);F29;psychose non organique, non spécifiée;350;< 5
V - Troubles mentaux et du comportement (F00-F99);F30;épisode maniaque;146;< 5
V - Troubles mentaux et du comportement (F00-F99);F31;trouble affectif bipolaire;688;133
V - Troubles mentaux et du comportement (F00-F99);F32;trouble dépressif majeur, épisode isolé;3096;385
V - Troubles mentaux et du comportement (F00-F99);F33;trouble dépressif majeur, récurrent;1212;1790
V - Troubles mentaux et du comportement (F00-F99);F34;troubles de l'humeur [affectifs] persistants;375;10
V - Troubles mentaux et du comportement (F00-F99);F39;trouble de l'humeur [affectif], non spécifié;76;0
V - Troubles mentaux et du comportement (F00-F99);F40;troubles anxieux phobiques;59;< 5
V - Troubles mentaux et du comportement (F00-F99);F41;autres troubles anxieux;1712;6
V - Troubles mentaux et du comportement (F00-F99);F42;trouble obsessionnel compulsif;44;0
V - Troubles mentaux et du comportement (F00-F99);F43;réaction à un stress sévère, et troubles de l'adaptation;1765;16
V - Troubles mentaux et du comportement (F00-F99);F44;troubles dissociatifs [de conversion];674;6
V - Troubles mentaux et du comportement (F00-F99);F45;troubles somatoformes;1370;109
V - Troubles mentaux et du comportement (F00-F99);F48;autres troubles névrotiques;152;0
V - Troubles mentaux et du comportement (F00-F99);F50;troubles de l'alimentation;510;31
V - Troubles mentaux et du comportement (F00-F99);F51;troubles du sommeil non organiques;1630;< 5
V - Troubles mentaux et du comportement (F00-F99);F52;dysfonctionnement sexuel, non dû à un trouble ou à une maladie organique;21;12
V - Troubles mentaux et du comportement (F00-F99);F53;troubles mentaux et du comportement associés à la puerpéralité, non classés ailleurs;25;< 5
V - Troubles mentaux et du comportement (F00-F99);F54;facteurs psychologiques et comportementaux associés à des maladies ou des troubles classés ailleurs;7;0
V - Troubles mentaux et du comportement (F00-F99);F55;abus de substances non psychoactives;55;< 5
V - Troubles mentaux et du comportement (F00-F99);F59;syndromes comportementaux non spécifiés associés à des perturbations physiologiques et à des facteurs physiques;31;< 5
V - Troubles mentaux et du comportement (F00-F99);F60;troubles spécifiques de la personnalité;363;< 5
V - Troubles mentaux et du comportement (F00-F99);F63;troubles des habitudes et des impulsions;16;0
V - Troubles mentaux et du comportement (F00-F99);F64;troubles de l'identité sexuelle;370;28
V - Troubles mentaux et du comportement (F00-F99);F65;paraphilies;0;0
V - Troubles mentaux et du comportement (F00-F99);F66;problèmes psychologiques et comportementaux associés au développement sexuel et à son orientation;< 5;0
V - Troubles mentaux et du comportement (F00-F99);F68;autres troubles de la personnalité et du comportement chez l'adulte;48;< 5
V - Troubles mentaux et du comportement (F00-F99);F69;trouble de la personnalité et de comportement chez l'adulte, non spécifié;19;0
V - Troubles mentaux et du comportement (F00-F99);F70;déficience intellectuelle légère;13;< 5
V - Troubles mentaux et du comportement (F00-F99);F71;déficience intellectuelle moyenne;6;< 5
V - Troubles mentaux et du comportement (F00-F99);F72;déficience intellectuelle grave;11;< 5
V - Troubles mentaux et du comportement (F00-F99);F73;déficience intellectuelle profonde;< 5;0
V - Troubles mentaux et du comportement (F00-F99);F78;autres formes de déficience intellectuelle;< 5;0
V - Troubles mentaux et du comportement (F00-F99);F79;déficience intellectuelle, non spécifiée;71;29
V - Troubles mentaux et du comportement (F00-F99);F80;troubles spécifiques du développement de la parole et du langage;146;116
V - Troubles mentaux et du comportement (F00-F99);F81;troubles spécifiques du développement des acquisitions scolaires;40;5
V - Troubles mentaux et du comportement (F00-F99);F82;trouble spécifique du développement moteur;40;99
V - Troubles mentaux et du comportement (F00-F99);F84;troubles envahissants du développement;163;76
V - Troubles mentaux et du comportement (F00-F99);F88;autres troubles du développement psychologique;35;32
V - Troubles mentaux et du comportement (F00-F99);F89;trouble du développement psychologique, non spécifié;42;66
V - Troubles mentaux et du comportement (F00-F99);F90;troubles de l'attention et hyperactivité;59;7
V - Troubles mentaux et du comportement (F00-F99);F91;troubles du comportement;540;26
V - Troubles mentaux et du comportement (F00-F99);F93;troubles émotionnels apparaissant spécifiquement dans l'enfance;22;0
V - Troubles mentaux et du comportement (F00-F99);F94;troubles du fonctionnement social apparaissant spécifiquement durant l'enfance et l'adolescence;50;0
V - Troubles mentaux et du comportement (F00-F99);F95;tics;33;< 5
V - Troubles mentaux et du comportement (F00-F99);F98;autres troubles du comportement et troubles émotionnels apparaissant habituellement durant l'enfance et l'adolescence;125;13
V - Troubles mentaux et du comportement (F00-F99);F99;trouble mental, sans autre indication;173;< 5
V - Troubles mentaux et du comportement (F00-F99);;;35729;3157
VI - Maladies du système nerveux (G00-G99);G00;méningite bactérienne, non classée ailleurs;266;< 5
VI - Maladies du système nerveux (G00-G99);G01;méningite au cours de maladies bactériennes classées ailleurs;0;0
VI - Maladies du système nerveux (G00-G99);G02;méningite au cours d'autres maladies infectieuses et parasitaires classées ailleurs;0;0
VI - Maladies du système nerveux (G00-G99);G03;méningite de causes autres et non spécifiées;182;< 5
VI - Maladies du système nerveux (G00-G99);G04;encéphalite, myélite et encéphalomyélite;390;24
VI - Maladies du système nerveux (G00-G99);G05;encéphalite, myélite et encéphalomyélite au cours de maladies classées ailleurs;< 5;0
VI - Maladies du système nerveux (G00-G99);G06;abcès et granulome intracrâniens et intrarachidiens;131;0
VI - Maladies du système nerveux (G00-G99);G07;abcès et granulome intracrâniens et intrarachidiens au cours de maladies classées ailleurs;0;0
VI - Maladies du système nerveux (G00-G99);G08;phlébite et thrombophlébite intracrâniennes et intrarachidiennes;94;0
VI - Maladies du système nerveux (G00-G99);G09;séquelles d'affections inflammatoires du système nerveux central;14;< 5
VI - Maladies du système nerveux (G00-G99);G10;chorée de Huntington;82;< 5
VI - Maladies du système nerveux (G00-G99);G11;ataxie héréditaire;111;12
VI - Maladies du système nerveux (G00-G99);G12;amyotrophie spinale et syndromes apparentés;755;8
VI - Maladies du système nerveux (G00-G99);G13;affections dégénératives systémiques affectant principalement le système nerveux central au cours de maladies classées ailleurs;9;0
VI - Maladies du système nerveux (G00-G99);G14;syndrome postpoliomyélitique;< 5;< 5
VI - Maladies du système nerveux (G00-G99);G20;maladie de Parkinson;3057;26
VI - Maladies du système nerveux (G00-G99);G21;syndrome parkinsonien secondaire;243;0
VI - Maladies du système nerveux (G00-G99);G23;autres maladies dégénératives des noyaux gris centraux;112;< 5
VI - Maladies du système nerveux (G00-G99);G24;dystonie;205;20
VI - Maladies du système nerveux (G00-G99);G25;autres syndromes extrapyramidaux et troubles de la motricité;1152;16
VI - Maladies du système nerveux (G00-G99);G26;syndromes extrapyramidaux et troubles de la motricité au cours de maladies classées ailleurs;< 5;0
VI - Maladies du système nerveux (G00-G99);G30;maladie d'Alzheimer;5576;18
VI - Maladies du système nerveux (G00-G99);G31;autres maladies dégénératives du système nerveux, non classées ailleurs;2503;21
VI - Maladies du système nerveux (G00-G99);G32;autres affections dégénératives du système nerveux au cours de maladies classées ailleurs;5;0
VI - Maladies du système nerveux (G00-G99);G35;sclérose en plaques;2466;111
VI - Maladies du système nerveux (G00-G99);G36;autre démyélinisation aiguë disséminée;95;24
VI - Maladies du système nerveux (G00-G99);G37;autres maladies démyélinisantes du système nerveux central;194;9
VI - Maladies du système nerveux (G00-G99);G40;épilepsie et crises récurrentes;15810;310
VI - Maladies du système nerveux (G00-G99);G43;migraine;3037;43
VI - Maladies du système nerveux (G00-G99);G44;autres syndromes d'algies céphaliques;1633;48
VI - Maladies du système nerveux (G00-G99);G45;accidents ischémiques cérébraux transitoires et syndromes apparentés;8332;38
VI - Maladies du système nerveux (G00-G99);G46;syndromes vasculaires cérébraux au cours de maladies cérébrovasculaires;46;0
VI - Maladies du système nerveux (G00-G99);G47;troubles du sommeil;66201;1765
VI - Maladies du système nerveux (G00-G99);G50;affections du nerf trijumeau;475;128
VI - Maladies du système nerveux (G00-G99);G51;affections du nerf facial;498;17
VI - Maladies du système nerveux (G00-G99);G52;affections des autres nerfs crâniens;75;46
VI - Maladies du système nerveux (G00-G99);G53;troubles des nerfs crâniens au cours de maladies classées ailleurs;0;0
VI - Maladies du système nerveux (G00-G99);G54;troubles des racines et des plexus nerveux;454;125
VI - Maladies du système nerveux (G00-G99);G55;compression des racines et des plexus nerveux au cours de maladies classées ailleurs;< 5;< 5
VI - Maladies du système nerveux (G00-G99);G56;mononévrites du membre supérieur;1106;35775
VI - Maladies du système nerveux (G00-G99);G57;mononévrites du membre inférieur;447;1109
VI - Maladies du système nerveux (G00-G99);G58;autres mononévrites;228;222
VI - Maladies du système nerveux (G00-G99);G59;mononévrite au cours de maladies classées ailleurs;0;0
VI - Maladies du système nerveux (G00-G99);G60;neuropathie héréditaire et idiopathique;316;10
VI - Maladies du système nerveux (G00-G99);G61;polynévrite inflammatoire;2367;234
VI - Maladies du système nerveux (G00-G99);G62;polynévrites, autres et non spécifiées;964;76
VI - Maladies du système nerveux (G00-G99);G63;polynévrite au cours de maladies classées ailleurs;9;0
VI - Maladies du système nerveux (G00-G99);G64;autres troubles du système nerveux périphérique;5;< 5
VI - Maladies du système nerveux (G00-G99);G65;séquelles de polynévrites inflammatoires et toxiques;7;0
VI - Maladies du système nerveux (G00-G99);G70;myasthénie et autres affections neuromusculaires;304;10
VI - Maladies du système nerveux (G00-G99);G71;troubles musculaires primitifs;277;25
VI - Maladies du système nerveux (G00-G99);G72;myopathies, autres et non spécifiées;159;12
VI - Maladies du système nerveux (G00-G99);G73;troubles musculaires et neuromusculaires au cours de maladies classées ailleurs;< 5;< 5
VI - Maladies du système nerveux (G00-G99);G80;paralysie cérébrale;231;223
VI - Maladies du système nerveux (G00-G99);G81;hémiplégie et hémiparésie;427;40
VI - Maladies du système nerveux (G00-G99);G82;paraplégie et tétraplégie;336;24
VI - Maladies du système nerveux (G00-G99);G83;autres syndromes paralytiques;365;19
VI - Maladies du système nerveux (G00-G99);G89;douleur, non classée ailleurs;5565;191413
VI - Maladies du système nerveux (G00-G99);G90;troubles du système nerveux autonome;422;372
VI - Maladies du système nerveux (G00-G99);G91;hydrocéphalie;943;33
VI - Maladies du système nerveux (G00-G99);G92;encéphalopathie toxique;128;0
VI - Maladies du système nerveux (G00-G99);G93;autres troubles de l'encéphale;1059;96
VI - Maladies du système nerveux (G00-G99);G94;autres troubles de l'encéphale au cours de maladies classées ailleurs;< 5;< 5
VI - Maladies du système nerveux (G00-G99);G95;maladies de la moelle épinière, autres et non spécifiées;235;52
VI - Maladies du système nerveux (G00-G99);G96;autres troubles du système nerveux central;224;20
VI - Maladies du système nerveux (G00-G99);G97;troubles et complications peropératoires et postprocéduraux du système nerveux, non classés ailleurs;838;100
VI - Maladies du système nerveux (G00-G99);G98;autres troubles du système nerveux, non classés ailleurs;16;< 5
VI - Maladies du système nerveux (G00-G99);G99;autres troubles du système nerveux au cours de maladies classées ailleurs;0;0
VI - Maladies du système nerveux (G00-G99);;;131196;232691
VII - Maladies de l'œil et de ses annexes (H00-H59);H00;orgelet et chalazion;47;531
VII - Maladies de l'œil et de ses annexes (H00-H59);H01;autres inflammations de la paupière;18;34
VII - Maladies de l'œil et de ses annexes (H00-H59);H02;autres troubles des paupières;187;6747
VII - Maladies de l'œil et de ses annexes (H00-H59);H04;troubles de l'appareil lacrymal;356;1368
VII - Maladies de l'œil et de ses annexes (H00-H59);H05;troubles de l'orbite;240;40
VII - Maladies de l'œil et de ses annexes (H00-H59);H10;conjonctivite;91;17
VII - Maladies de l'œil et de ses annexes (H00-H59);H11;autres troubles de la conjonctive;24;705
VII - Maladies de l'œil et de ses annexes (H00-H59);H15;troubles de la sclérotique;11;11
VII - Maladies de l'œil et de ses annexes (H00-H59);H16;kératite;294;36
VII - Maladies de l'œil et de ses annexes (H00-H59);H17;cicatrices et opacités cornéennes;31;6
VII - Maladies de l'œil et de ses annexes (H00-H59);H18;autres troubles de la cornée;523;166
VII - Maladies de l'œil et de ses annexes (H00-H59);H20;iridocyclite;56;82
VII - Maladies de l'œil et de ses annexes (H00-H59);H21;autres troubles de l'iris et du corps ciliaire;23;57
VII - Maladies de l'œil et de ses annexes (H00-H59);H22;troubles de l'iris et du corps ciliaire au cours de maladies classées ailleurs;0;0
VII - Maladies de l'œil et de ses annexes (H00-H59);H25;cataracte liée à l'âge;1524;71963
VII - Maladies de l'œil et de ses annexes (H00-H59);H26;autre cataracte;1541;51770
VII - Maladies de l'œil et de ses annexes (H00-H59);H27;autres troubles du cristallin;88;132
VII - Maladies de l'œil et de ses annexes (H00-H59);H28;cataracte au cours de maladies classées ailleurs;0;6
VII - Maladies de l'œil et de ses annexes (H00-H59);H30;choriorétinite;10;20
VII - Maladies de l'œil et de ses annexes (H00-H59);H31;autres troubles de la choroïde;11;5
VII - Maladies de l'œil et de ses annexes (H00-H59);H32;troubles choriorétiniens au cours de maladies classées ailleurs;0;0
VII - Maladies de l'œil et de ses annexes (H00-H59);H33;décollements et déchirures de la rétine;2308;1037
VII - Maladies de l'œil et de ses annexes (H00-H59);H34;occlusions vasculaires rétiniennes;163;19
VII - Maladies de l'œil et de ses annexes (H00-H59);H35;autres troubles rétiniens;1417;1120
VII - Maladies de l'œil et de ses annexes (H00-H59);H36;troubles rétiniens au cours de maladies classées ailleurs;0;0
VII - Maladies de l'œil et de ses annexes (H00-H59);H40;glaucome;813;1274
VII - Maladies de l'œil et de ses annexes (H00-H59);H42;glaucome au cours de maladies classées ailleurs;< 5;0
VII - Maladies de l'œil et de ses annexes (H00-H59);H43;troubles du corps vitré;933;849
VII - Maladies de l'œil et de ses annexes (H00-H59);H44;troubles du globe oculaire;185;88
VII - Maladies de l'œil et de ses annexes (H00-H59);H46;névrite optique;249;11
VII - Maladies de l'œil et de ses annexes (H00-H59);H47;autres troubles du nerf [II] et des voies optiques;123;27
VII - Maladies de l'œil et de ses annexes (H00-H59);H49;strabisme paralytique;230;88
VII - Maladies de l'œil et de ses annexes (H00-H59);H50;autres strabismes;121;3568
VII - Maladies de l'œil et de ses annexes (H00-H59);H51;autres anomalies des mouvements binoculaires;21;35
VII - Maladies de l'œil et de ses annexes (H00-H59);H52;vices de réfraction et troubles de l'accommodation;11;298
VII - Maladies de l'œil et de ses annexes (H00-H59);H53;troubles de la vision;377;63
VII - Maladies de l'œil et de ses annexes (H00-H59);H54;cécité et baisse de la vision;79;22
VII - Maladies de l'œil et de ses annexes (H00-H59);H55;nystagmus et autres anomalies des mouvements oculaires;47;37
VII - Maladies de l'œil et de ses annexes (H00-H59);H57;autres troubles de l'œil et de ses annexes;66;92
VII - Maladies de l'œil et de ses annexes (H00-H59);H59;complications et troubles peropératoires et postprocéduraux concernant l'œil et de ses annexes, non classées ailleurs;277;402
VII - Maladies de l'œil et de ses annexes (H00-H59);;;12496;142726
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H60;otite externe;236;124
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H61;autres troubles de l'oreille externe;168;677
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H62;troubles de l'oreille externe au cours de maladies classées ailleurs;< 5;0
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H65;otite moyenne non suppurée;495;17101
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H66;otite moyenne suppurée et non spécifiée;1811;5016
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H67;otite moyenne au cours de maladies classées ailleurs;< 5;0
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H68;salpingite et obstruction de la trompe d'Eustache;< 5;22
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H69;affections de la trompe d'Eustache, autres et non spécifiées;6;108
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H70;mastoïdite et affections apparentées;283;30
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H71;cholestéatome de l'oreille moyenne;969;181
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H72;perforation du tympan;1245;1349
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H73;autres troubles du tympan;160;430
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H74;autres troubles de l'oreille moyenne et de l'apophyse mastoïde;257;266
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H75;autres troubles de l'oreille moyenne et de l'apophyse mastoïde au cours de maladies classées ailleurs;< 5;< 5
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H80;otosclérose;693;56
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H81;atteintes des fonctions vestibulaires;4002;187
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H82;syndromes vertigineux au cours de maladies classées ailleurs;< 5;0
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H83;autres maladies de l'oreille interne;174;25
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H90;perte de l'audition de transmission et neurosensorielle;534;247
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H91;pertes de l'audition, autres et non spécifiées;277;320
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H92;otalgie et écoulement par l'oreille;30;117
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H93;autres troubles de l'oreille, non classés ailleurs;235;228
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H94;autres troubles de l'oreille au cours de maladies classées ailleurs;< 5;< 5
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H95;complications et troubles peropératoires et postprocéduraux concernant l'oreille et l'apophyse mastoïde, non classés ailleurs;224;41
VIII - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);;;11812;26529
IX - Maladies de l'appareil circulatoire (I00-I99);I00;rhumatisme articulaire aigu, sans mention d'une atteinte cardiaque;14;5
IX - Maladies de l'appareil circulatoire (I00-I99);I01;rhumatisme articulaire aigu, avec atteinte cardiaque;17;0
IX - Maladies de l'appareil circulatoire (I00-I99);I02;chorée rhumatismale;< 5;0
IX - Maladies de l'appareil circulatoire (I00-I99);I05;maladies rhumatismales de la valvule mitrale;129;7
IX - Maladies de l'appareil circulatoire (I00-I99);I06;maladies rhumatismales de la valvule aortique;42;< 5
IX - Maladies de l'appareil circulatoire (I00-I99);I07;maladies rhumatismales de la valvule tricuspide;8;0
IX - Maladies de l'appareil circulatoire (I00-I99);I08;maladies de plusieurs valvules;85;< 5
IX - Maladies de l'appareil circulatoire (I00-I99);I09;autres cardiopathies rhumatismales;22;0
IX - Maladies de l'appareil circulatoire (I00-I99);I10;hypertension essentielle (primitive);1730;80
IX - Maladies de l'appareil circulatoire (I00-I99);I11;cardiopathie hypertensive;4750;83
IX - Maladies de l'appareil circulatoire (I00-I99);I12;néphropathie hypertensive chronique;2326;278
IX - Maladies de l'appareil circulatoire (I00-I99);I13;cardionéphropathie hypertensive et néphropathie chronique;8016;71
IX - Maladies de l'appareil circulatoire (I00-I99);I15;hypertension secondaire;57;0
IX - Maladies de l'appareil circulatoire (I00-I99);I20;angine de poitrine;3006;1254
IX - Maladies de l'appareil circulatoire (I00-I99);I21;infarctus du myocarde avec ou sans élévation du segment ST (STEMI/NSTEMI);17592;871
IX - Maladies de l'appareil circulatoire (I00-I99);I22;infarctus du myocarde à répétition avec ou sans élévation du segment ST (STEMI/NSTEMI);88;5
IX - Maladies de l'appareil circulatoire (I00-I99);I23;certaines complications récentes d'un infarctus aigu du myocarde avec ou sans élévation du segment ST (STEMI/NSTEMI), dans un délai de 28 jours;25;< 5
IX - Maladies de l'appareil circulatoire (I00-I99);I24;autres cardiopathies ischémiques aiguës;426;54
IX - Maladies de l'appareil circulatoire (I00-I99);I25;cardiopathie ischémique chronique;34927;14908
IX - Maladies de l'appareil circulatoire (I00-I99);I26;embolie pulmonaire;5581;20
IX - Maladies de l'appareil circulatoire (I00-I99);I27;autres maladies cardiopulmonaires;922;35
IX - Maladies de l'appareil circulatoire (I00-I99);I28;autres maladies des vaisseaux pulmonaires;35;< 5
IX - Maladies de l'appareil circulatoire (I00-I99);I30;péricardite aiguë;1285;7
IX - Maladies de l'appareil circulatoire (I00-I99);I31;autres maladies du péricarde;804;15
IX - Maladies de l'appareil circulatoire (I00-I99);I32;péricardite au cours de maladies classées ailleurs;< 5;0
IX - Maladies de l'appareil circulatoire (I00-I99);I33;endocardite aiguë et subaiguë;417;< 5
IX - Maladies de l'appareil circulatoire (I00-I99);I34;troubles non rhumatismaux de la valvule mitrale;2012;331
IX - Maladies de l'appareil circulatoire (I00-I99);I35;troubles non rhumatismaux de la valvule aortique;5836;636
IX - Maladies de l'appareil circulatoire (I00-I99);I36;troubles non rhumatismaux de la valvule tricuspide;109;8
IX - Maladies de l'appareil circulatoire (I00-I99);I37;troubles non rhumatismaux de la valvule pulmonaire;32;< 5
IX - Maladies de l'appareil circulatoire (I00-I99);I38;endocardite, valvule non spécifiée;32;< 5
IX - Maladies de l'appareil circulatoire (I00-I99);I39;endocardite et troubles valvulaires cardiaques au cours de maladies classées ailleurs;0;0
IX - Maladies de l'appareil circulatoire (I00-I99);I40;myocardite aiguë;269;11
IX - Maladies de l'appareil circulatoire (I00-I99);I41;myocardite au cours de maladies classées ailleurs;0;0
IX - Maladies de l'appareil circulatoire (I00-I99);I42;myocardiopathie;1355;271
IX - Maladies de l'appareil circulatoire (I00-I99);I43;myocardiopathie au cours de maladies classées ailleurs;< 5;< 5
IX - Maladies de l'appareil circulatoire (I00-I99);I44;bloc de branche gauche et auriculoventriculaire;3736;103
IX - Maladies de l'appareil circulatoire (I00-I99);I45;autres troubles de la conduction;1139;69
IX - Maladies de l'appareil circulatoire (I00-I99);I46;arrêt cardiaque;925;58
IX - Maladies de l'appareil circulatoire (I00-I99);I47;tachycardie paroxystique;5995;638
IX - Maladies de l'appareil circulatoire (I00-I99);I48;fibrillation et flutter auriculaires;23066;6477
IX - Maladies de l'appareil circulatoire (I00-I99);I49;autres arythmies cardiaques;5410;378
IX - Maladies de l'appareil circulatoire (I00-I99);I50;défaillance cardiaque;16709;264
IX - Maladies de l'appareil circulatoire (I00-I99);I51;complications de cardiopathies et cardiopathies mal définies;1190;140
IX - Maladies de l'appareil circulatoire (I00-I99);I52;d'autres cardiopathies au cours de maladies classées ailleurs;< 5;0
IX - Maladies de l'appareil circulatoire (I00-I99);I60;hémorragie sous-arachnoïdienne non traumatique;1004;28
IX - Maladies de l'appareil circulatoire (I00-I99);I61;hémorragie intracérébrale non traumatique;2925;20
IX - Maladies de l'appareil circulatoire (I00-I99);I62;hémorragies intracrâniennes non traumatiques, autres et non spécifiées;1084;11
IX - Maladies de l'appareil circulatoire (I00-I99);I63;infarctus cérébral;17294;41
IX - Maladies de l'appareil circulatoire (I00-I99);I65;occlusion et sténose des artères précérébrales, n'entraînant pas un infarctus cérébral;3414;86
IX - Maladies de l'appareil circulatoire (I00-I99);I66;occlusion et sténose des artères cérébrales, n'entraînant pas un infarctus cérébral;98;9
IX - Maladies de l'appareil circulatoire (I00-I99);I67;autres maladies cérébrovasculaires;2426;384
IX - Maladies de l'appareil circulatoire (I00-I99);I68;troubles cérébrovasculaires au cours de maladies classées ailleurs;9;0
IX - Maladies de l'appareil circulatoire (I00-I99);I69;séquelles d'une maladie cérébrovasculaire;2527;62
IX - Maladies de l'appareil circulatoire (I00-I99);I70;athérosclérose;18808;1866
IX - Maladies de l'appareil circulatoire (I00-I99);I71;anévrisme aortique et dissection;2819;79
IX - Maladies de l'appareil circulatoire (I00-I99);I72;autres anévrismes;858;111
IX - Maladies de l'appareil circulatoire (I00-I99);I73;autres maladies vasculaires périphériques;234;59
IX - Maladies de l'appareil circulatoire (I00-I99);I74;embolie et thrombose artérielles;1768;59
IX - Maladies de l'appareil circulatoire (I00-I99);I75;athéroembolie;144;10
IX - Maladies de l'appareil circulatoire (I00-I99);I76;embolie artérielle septique;< 5;0
IX - Maladies de l'appareil circulatoire (I00-I99);I77;autres troubles des artères et artérioles;824;165
IX - Maladies de l'appareil circulatoire (I00-I99);I78;maladies des capillaires;81;197
IX - Maladies de l'appareil circulatoire (I00-I99);I79;troubles des artères, artérioles et capillaires au cours de maladies classées ailleurs;< 5;0
IX - Maladies de l'appareil circulatoire (I00-I99);I80;phlébite et thrombophlébite;684;54
IX - Maladies de l'appareil circulatoire (I00-I99);I81;thrombose de la veine porte;153;14
IX - Maladies de l'appareil circulatoire (I00-I99);I82;autres embolies et thromboses veineuses;1310;95
IX - Maladies de l'appareil circulatoire (I00-I99);I83;varices des membres inférieurs;2457;21240
IX - Maladies de l'appareil circulatoire (I00-I99);I85;varices œsophagiennes;243;346
IX - Maladies de l'appareil circulatoire (I00-I99);I86;varices d'autres sites;147;1539
IX - Maladies de l'appareil circulatoire (I00-I99);I87;autres troubles veineux;931;3057
IX - Maladies de l'appareil circulatoire (I00-I99);I88;lymphadénite non spécifique;1094;96
IX - Maladies de l'appareil circulatoire (I00-I99);I89;autres troubles non infectieux des vaisseaux et des ganglions lymphatiques;514;93
IX - Maladies de l'appareil circulatoire (I00-I99);I95;hypotension;4594;12
IX - Maladies de l'appareil circulatoire (I00-I99);I96;gangrène, non classée ailleurs;357;119
IX - Maladies de l'appareil circulatoire (I00-I99);I97;troubles et complications peropératoires et postprocéduraux de l'appareil circulatoire, non classés ailleurs;984;103
IX - Maladies de l'appareil circulatoire (I00-I99);I99;troubles autres et non spécifiés de l'appareil circulatoire;92;25
IX - Maladies de l'appareil circulatoire (I00-I99);;;220010;57074
X - Maladies de l'appareil respiratoire (J00-J99);J00;rhinopharyngite aiguë [rhume banal];1892;7
X - Maladies de l'appareil respiratoire (J00-J99);J01;sinusite aiguë;783;121
X - Maladies de l'appareil respiratoire (J00-J99);J02;pharyngite aiguë;1810;25
X - Maladies de l'appareil respiratoire (J00-J99);J03;amygdalite aiguë;4887;1980
X - Maladies de l'appareil respiratoire (J00-J99);J04;laryngite et trachéite aiguës;913;30
X - Maladies de l'appareil respiratoire (J00-J99);J05;laryngite obstructive aiguë [croup] et épiglottite aiguë;778;6
X - Maladies de l'appareil respiratoire (J00-J99);J06;infections aiguës des voies respiratoires supérieures, de sites multiples et non spécifiés;3842;68
X - Maladies de l'appareil respiratoire (J00-J99);J09;grippe due à des virus grippaux identifiés;1564;< 5
X - Maladies de l'appareil respiratoire (J00-J99);J10;grippe due à un autre virus grippal identifié;1409;< 5
X - Maladies de l'appareil respiratoire (J00-J99);J11;grippe due à un virus grippal non identifié;1524;6
X - Maladies de l'appareil respiratoire (J00-J99);J12;pneumonies virales, non classées ailleurs;1585;5
X - Maladies de l'appareil respiratoire (J00-J99);J13;pneumonie à Streptococcus pneumoniae;1209;7
X - Maladies de l'appareil respiratoire (J00-J99);J14;pneumonie à Haemophilus influenzae;738;19
X - Maladies de l'appareil respiratoire (J00-J99);J15;pneumonie bactérienne, non classée ailleurs;5682;33
X - Maladies de l'appareil respiratoire (J00-J99);J16;pneumonie due à d'autres micro-organismes infectieux, non classée ailleurs;697;< 5
X - Maladies de l'appareil respiratoire (J00-J99);J17;pneumonie au cours de maladies classées ailleurs;0;0
X - Maladies de l'appareil respiratoire (J00-J99);J18;pneumonie, à germe non spécifié;25727;144
X - Maladies de l'appareil respiratoire (J00-J99);J20;bronchite aiguë;9706;90
X - Maladies de l'appareil respiratoire (J00-J99);J21;bronchiolite aiguë;12257;36
X - Maladies de l'appareil respiratoire (J00-J99);J22;infection aiguë des voies respiratoires inférieures, non spécifiée;1127;31
X - Maladies de l'appareil respiratoire (J00-J99);J30;rhinite allergique et vasomotrice;118;127
X - Maladies de l'appareil respiratoire (J00-J99);J31;rhinite, rhinopharyngite et pharyngite chroniques;235;278
X - Maladies de l'appareil respiratoire (J00-J99);J32;sinusite chronique;3678;2965
