hfdst;icd_code;diagnose;klass_hosp;dag_hosp
VI - Ziekten van zenuwstelsel (G00-G99);G25;andere extrapiramidale stoornissen en stoornissen met abnormale bewegingen;1213;24
VI - Ziekten van zenuwstelsel (G00-G99);G26;extrapiramidale stoornissen en stoornissen met abnormale bewegingen bij elders geclassificeerde ziekten;< 5;0
VI - Ziekten van zenuwstelsel (G00-G99);G30;ziekte van Alzheimer;5469;13
VI - Ziekten van zenuwstelsel (G00-G99);G31;andere degeneratieve ziekten van zenuwstelsel, niet elders geclassificeerd;2509;16
VI - Ziekten van zenuwstelsel (G00-G99);G32;andere degeneratieve aandoeningen van zenuwstelsel bij elders geclassificeerde ziekten;7;0
VI - Ziekten van zenuwstelsel (G00-G99);G35;multipele sclerose;2624;241
VI - Ziekten van zenuwstelsel (G00-G99);G36;andere acute gedissemineerde demyelinisatie;127;47
VI - Ziekten van zenuwstelsel (G00-G99);G37;andere demyeliniserende ziekten van centraal zenuwstelsel;173;6
VI - Ziekten van zenuwstelsel (G00-G99);G40;epilepsie en recidiverende aanvallen;16174;305
VI - Ziekten van zenuwstelsel (G00-G99);G43;migraine;3059;32
VI - Ziekten van zenuwstelsel (G00-G99);G44;andere hoofdpijnsyndromen;1533;79
VI - Ziekten van zenuwstelsel (G00-G99);G45;'transient (cerebral) ischaemic attacks' [TIA] en verwante syndromen;7922;36
VI - Ziekten van zenuwstelsel (G00-G99);G46;vasculaire syndromen van hersenen bij cerebrovasculaire ziekten;43;< 5
VI - Ziekten van zenuwstelsel (G00-G99);G47;slaapstoornissen;70215;2064
VI - Ziekten van zenuwstelsel (G00-G99);G50;aandoeningen van nervus trigeminus;460;139
VI - Ziekten van zenuwstelsel (G00-G99);G51;aandoeningen van nervus facialis;479;38
VI - Ziekten van zenuwstelsel (G00-G99);G52;aandoeningen van andere hersenzenuwen;91;81
VI - Ziekten van zenuwstelsel (G00-G99);G53;stoornissen van hersenzenuwen bij elders geclassificeerde ziekten;0;0
VI - Ziekten van zenuwstelsel (G00-G99);G54;stoornissen van zenuwwortel en zenuwplexus;414;97
VI - Ziekten van zenuwstelsel (G00-G99);G55;compressie van zenuwwortel en zenuwplexus bij elders geclassificeerde ziekten;< 5;0
VI - Ziekten van zenuwstelsel (G00-G99);G56;mononeuropathieën van bovenste lidmaat;1098;35558
VI - Ziekten van zenuwstelsel (G00-G99);G57;mononeuropathieën van onderste lidmaat;391;1111
VI - Ziekten van zenuwstelsel (G00-G99);G58;andere mononeuropathieën;254;279
VI - Ziekten van zenuwstelsel (G00-G99);G59;mononeuropathie bij elders geclassificeerde ziekten;0;0
VI - Ziekten van zenuwstelsel (G00-G99);G60;hereditaire en idiopathische neuropathie;282;< 5
VI - Ziekten van zenuwstelsel (G00-G99);G61;inflammatoire polyneuropathie;2496;272
VI - Ziekten van zenuwstelsel (G00-G99);G62;polyneuropathieën, andere en niet gespecificeerd;950;65
VI - Ziekten van zenuwstelsel (G00-G99);G63;polyneuropathie bij elders geclassificeerde ziekten;< 5;0
VI - Ziekten van zenuwstelsel (G00-G99);G64;andere stoornissen van perifeer zenuwstelsel;< 5;< 5
VI - Ziekten van zenuwstelsel (G00-G99);G65;late gevolgen van inflammatoire en toxische polyneuropathieën;12;< 5
VI - Ziekten van zenuwstelsel (G00-G99);G70;myasthenia gravis en andere neuromusculaire aandoeningen;304;31
VI - Ziekten van zenuwstelsel (G00-G99);G71;primaire spierstoornissen;341;21
VI - Ziekten van zenuwstelsel (G00-G99);G72;andere en niet gespecificeerde myopathieën;157;20
VI - Ziekten van zenuwstelsel (G00-G99);G73;stoornissen van neuromusculaire overgang en spieren bij elders geclassificeerde ziekten;< 5;0
VI - Ziekten van zenuwstelsel (G00-G99);G80;cerebrale paralyse;216;263
VI - Ziekten van zenuwstelsel (G00-G99);G81;hemiplegie en hemiparese;422;48
VI - Ziekten van zenuwstelsel (G00-G99);G82;paraplegie en tetraplegie;343;34
VI - Ziekten van zenuwstelsel (G00-G99);G83;andere paralytische syndromen;355;37
VI - Ziekten van zenuwstelsel (G00-G99);G89;pijn, niet elders geclassificeerd;5241;215134
VI - Ziekten van zenuwstelsel (G00-G99);G90;stoornissen van autonoom zenuwstelsel;414;349
VI - Ziekten van zenuwstelsel (G00-G99);G91;hydrocefalus;962;35
VI - Ziekten van zenuwstelsel (G00-G99);G92;toxische encefalopathie;124;0
VI - Ziekten van zenuwstelsel (G00-G99);G93;andere hersenstoornissen;1064;114
VI - Ziekten van zenuwstelsel (G00-G99);G94;andere hersenstoornissen bij elders geclassificeerde ziekten;0;0
VI - Ziekten van zenuwstelsel (G00-G99);G95;andere et niet gespecificeerde ziekten van ruggenmerg;251;52
VI - Ziekten van zenuwstelsel (G00-G99);G96;andere stoornissen van centraal zenuwstelsel;226;26
VI - Ziekten van zenuwstelsel (G00-G99);G97;peroperatieve en postprocedurele complicaties en stoornissen van zenuwstelsel, niet elders geclassificeerd;909;99
VI - Ziekten van zenuwstelsel (G00-G99);G98;andere stoornissen van zenuwstelsel, niet elders geclassificeerd;13;< 5
VI - Ziekten van zenuwstelsel (G00-G99);G99;andere stoornissen van zenuwstelsel bij elders geclassificeerde ziekten;< 5;0
VI - Ziekten van zenuwstelsel (G00-G99);;;134917;256940
VII - Ziekten van oog en adnexen (H00-H59);H00;hordeolum en chalazion;53;547
VII - Ziekten van oog en adnexen (H00-H59);H01;andere ontstekingen van ooglid;9;33
VII - Ziekten van oog en adnexen (H00-H59);H02;andere stoornissen van ooglid;192;7458
VII - Ziekten van oog en adnexen (H00-H59);H04;stoornissen van traanapparaat;297;1211
VII - Ziekten van oog en adnexen (H00-H59);H05;stoornissen van orbita;243;42
VII - Ziekten van oog en adnexen (H00-H59);H10;Conjunctivitis;83;31
VII - Ziekten van oog en adnexen (H00-H59);H11;andere stoornissen van conjunctiva;36;824
VII - Ziekten van oog en adnexen (H00-H59);H15;stoornissen van sclera;10;< 5
VII - Ziekten van oog en adnexen (H00-H59);H16;keratitis;278;65
VII - Ziekten van oog en adnexen (H00-H59);H17;littekens en troebelingen van cornea;35;8
VII - Ziekten van oog en adnexen (H00-H59);H18;andere stoornissen van cornea;607;169
VII - Ziekten van oog en adnexen (H00-H59);H20;iridocyclitis;43;52
VII - Ziekten van oog en adnexen (H00-H59);H21;andere stoornissen van iris en corpus ciliare;26;49
VII - Ziekten van oog en adnexen (H00-H59);H22;stoornissen van iris en corpus ciliare bij elders geclassificeerde ziekten;0;0
VII - Ziekten van oog en adnexen (H00-H59);H25;leeftijdsgebonden cataract;1270;74015
VII - Ziekten van oog en adnexen (H00-H59);H26;ander cataract;1193;53129
VII - Ziekten van oog en adnexen (H00-H59);H27;andere stoornissen van lens;70;126
VII - Ziekten van oog en adnexen (H00-H59);H28;cataract bij elders geclassificeerde ziekten;0;0
VII - Ziekten van oog en adnexen (H00-H59);H30;choroïdoretinale ontsteking;17;18
VII - Ziekten van oog en adnexen (H00-H59);H31;andere stoornissen van choroidea;8;10
VII - Ziekten van oog en adnexen (H00-H59);H32;choroïdoretinale stoornissen bij elders geclassificeerde ziekten;0;0
VII - Ziekten van oog en adnexen (H00-H59);H33;netvliesloslatingen en netvliesscheuren;2439;1043
VII - Ziekten van oog en adnexen (H00-H59);H34;vaatafsluitingen van retina;195;15
VII - Ziekten van oog en adnexen (H00-H59);H35;andere stoornissen van retina;1411;1174
VII - Ziekten van oog en adnexen (H00-H59);H36;stoornissen van retina bij elders geclassificeerde ziekten;0;< 5
VII - Ziekten van oog en adnexen (H00-H59);H40;glaucoom;796;1379
VII - Ziekten van oog en adnexen (H00-H59);H42;glaucoom bij elders geclassificeerde ziekten;< 5;< 5
VII - Ziekten van oog en adnexen (H00-H59);H43;stoornissen van corpus vitreum;892;744
VII - Ziekten van oog en adnexen (H00-H59);H44;stoornissen van oogbol;159;69
VII - Ziekten van oog en adnexen (H00-H59);H46;neuritis optica;282;7
VII - Ziekten van oog en adnexen (H00-H59);H47;andere stoornissen van nervus opticus (II) en optische banen;124;17
VII - Ziekten van oog en adnexen (H00-H59);H49;paralytische strabismus;251;86
VII - Ziekten van oog en adnexen (H00-H59);H50;andere strabismus;118;3322
VII - Ziekten van oog en adnexen (H00-H59);H51;andere stoornissen in binoculaire oogbewegingen;34;298
VII - Ziekten van oog en adnexen (H00-H59);H52;stoornissen in refractie en accommodatie;12;238
VII - Ziekten van oog en adnexen (H00-H59);H53;visuele stoornissen;379;85
VII - Ziekten van oog en adnexen (H00-H59);H54;blindheid en slechtziendheid;64;17
VII - Ziekten van oog en adnexen (H00-H59);H55;nystagmus en andere onregelmatige oogbewegingen;65;36
VII - Ziekten van oog en adnexen (H00-H59);H57;andere stoornissen van oog en adnexen;70;95
VII - Ziekten van oog en adnexen (H00-H59);H59;peroperatieve en postprocedurele complicaties en stoornissen van oog en adnexen, niet elders geclassificeerd;332;267
VII - Ziekten van oog en adnexen (H00-H59);;;12095;146686
VIII - Ziekten van oor en processus mastoideus (H60-H95);H60;otitis externa;262;155
VIII - Ziekten van oor en processus mastoideus (H60-H95);H61;andere stoornissen van uitwendig oor;157;656
VIII - Ziekten van oor en processus mastoideus (H60-H95);H62;stoornissen van uitwendig oor bij elders geclassificeerde ziekten;0;< 5
VIII - Ziekten van oor en processus mastoideus (H60-H95);H65;niet-etterige otitis media;477;17129
VIII - Ziekten van oor en processus mastoideus (H60-H95);H66;etterige otitis media en niet gespecificeerd;1906;4632
VIII - Ziekten van oor en processus mastoideus (H60-H95);H67;otitis media bij elders geclassificeerde ziekten;< 5;0
VIII - Ziekten van oor en processus mastoideus (H60-H95);H68;ontsteking en obstructie van tuba Eustachii;< 5;41
VIII - Ziekten van oor en processus mastoideus (H60-H95);H69;andere en niet gespecificeerde stoornissen van tuba Eustachii;6;135
VIII - Ziekten van oor en processus mastoideus (H60-H95);H70;mastoïditis en verwante aandoeningen;296;32
VIII - Ziekten van oor en processus mastoideus (H60-H95);H71;cholesteatoom van middenoor;1012;208
VIII - Ziekten van oor en processus mastoideus (H60-H95);H72;perforatie van trommelvlies;1237;1257
VIII - Ziekten van oor en processus mastoideus (H60-H95);H73;andere stoornissen van trommelvlies;154;425
VIII - Ziekten van oor en processus mastoideus (H60-H95);H74;andere stoornissen van middenoor en mastoïd;257;254
VIII - Ziekten van oor en processus mastoideus (H60-H95);H75;andere stoornissen van middenoor en mastoïd bij elders geclassificeerde ziekten;< 5;0
VIII - Ziekten van oor en processus mastoideus (H60-H95);H80;otosclerose;656;25
VIII - Ziekten van oor en processus mastoideus (H60-H95);H81;vestibulaire functiestoornissen;3936;198
VIII - Ziekten van oor en processus mastoideus (H60-H95);H82;vertigosyndromen bij elders geclassificeerde ziekten;< 5;0
VIII - Ziekten van oor en processus mastoideus (H60-H95);H83;andere ziekten van binnenoor;136;38
VIII - Ziekten van oor en processus mastoideus (H60-H95);H90;gehoorverlies door geleidings- en perceptiestoornis;493;257
VIII - Ziekten van oor en processus mastoideus (H60-H95);H91;ander en niet gespecificeerd gehoorverliezen;301;306
VIII - Ziekten van oor en processus mastoideus (H60-H95);H92;oorpijn en uitvloed uit oor;41;98
VIII - Ziekten van oor en processus mastoideus (H60-H95);H93;andere stoornissen van oor, niet elders geclassificeerd;274;212
VIII - Ziekten van oor en processus mastoideus (H60-H95);H94;andere stoornissen van oor bij elders geclassificeerde ziekten;< 5;< 5
VIII - Ziekten van oor en processus mastoideus (H60-H95);H95;peroperatieve en postprocedurele complicaties en stoornissen van oor en processus mastoideus, niet elders geclassificeerd;235;46
VIII - Ziekten van oor en processus mastoideus (H60-H95);;;11845;26107
IX - Ziekten van hart en vaatstelsel (I00-I99);I00;acuut reuma zonder vermelding van een hartaandoening;16;< 5
IX - Ziekten van hart en vaatstelsel (I00-I99);I01;acuut reuma met hartaandoening;16;0
IX - Ziekten van hart en vaatstelsel (I00-I99);I02;reumatische chorea;0;0
IX - Ziekten van hart en vaatstelsel (I00-I99);I05;reumatische ziekten van mitralisklep;117;< 5
IX - Ziekten van hart en vaatstelsel (I00-I99);I06;reumatische ziekten van aortaklep;38;< 5
IX - Ziekten van hart en vaatstelsel (I00-I99);I07;reumatische ziekten van tricuspidalisklep;11;0
IX - Ziekten van hart en vaatstelsel (I00-I99);I08;multipele klepziekten;98;< 5
IX - Ziekten van hart en vaatstelsel (I00-I99);I09;andere reumatische hartziekten;12;0
IX - Ziekten van hart en vaatstelsel (I00-I99);I10;essentiële (primaire) hypertensie;1626;102
IX - Ziekten van hart en vaatstelsel (I00-I99);I11;hypertensive heart ziekte;5759;134
IX - Ziekten van hart en vaatstelsel (I00-I99);I12;hypertensieve chronische nierziekte;2351;308
IX - Ziekten van hart en vaatstelsel (I00-I99);I13;hypertensieve hartziekte en chronische nierziekte;9763;98
IX - Ziekten van hart en vaatstelsel (I00-I99);I15;secundaire hypertensie;52;< 5
IX - Ziekten van hart en vaatstelsel (I00-I99);I20;angina pectoris;2517;1266
IX - Ziekten van hart en vaatstelsel (I00-I99);I21;myocardinfarct met of zonder ST-elevatie (STEMI/NSTEMI);17250;1125
IX - Ziekten van hart en vaatstelsel (I00-I99);I22;recidief myocardinfarct met of zonder ST-elevatie (STEMI/NSTEMI);116;< 5
IX - Ziekten van hart en vaatstelsel (I00-I99);I23;bepaalde actuele complicaties na acuut myocardinfarct met of zonder ST-elevatie (STEMI/NSTEMI), binnen de periode van 30 dagen.;34;0
IX - Ziekten van hart en vaatstelsel (I00-I99);I24;andere acute ischemische hartziekten;422;61
IX - Ziekten van hart en vaatstelsel (I00-I99);I25;chronische ischemische hartziekte;32984;16470
IX - Ziekten van hart en vaatstelsel (I00-I99);I26;longembolie;5596;18
IX - Ziekten van hart en vaatstelsel (I00-I99);I27;andere pulmonale hartziekten;997;61
IX - Ziekten van hart en vaatstelsel (I00-I99);I28;andere ziekten van longvaten;40;10
IX - Ziekten van hart en vaatstelsel (I00-I99);I30;acute pericarditis;1366;11
IX - Ziekten van hart en vaatstelsel (I00-I99);I31;andere ziekten van pericard;840;26
IX - Ziekten van hart en vaatstelsel (I00-I99);I32;pericarditis bij elders geclassificeerde ziekten;< 5;0
IX - Ziekten van hart en vaatstelsel (I00-I99);I33;acute en subacute endocarditis;416;< 5
IX - Ziekten van hart en vaatstelsel (I00-I99);I34;niet-reumatische mitralisklepstoornissen;2021;363
IX - Ziekten van hart en vaatstelsel (I00-I99);I35;niet-reumatische aortaklepstoornissen;6102;669
IX - Ziekten van hart en vaatstelsel (I00-I99);I36;niet-reumatische tricuspidalisklepstoornissen;118;12
IX - Ziekten van hart en vaatstelsel (I00-I99);I37;niet-reumatische pulmonalisklepstoornissen;36;< 5
IX - Ziekten van hart en vaatstelsel (I00-I99);I38;endocarditis, klep niet gespecificeerd;23;< 5
IX - Ziekten van hart en vaatstelsel (I00-I99);I39;endocarditis en hartklepstoornissen bij elders geclassificeerde ziekten;< 5;0
IX - Ziekten van hart en vaatstelsel (I00-I99);I40;acute myocarditis;300;7
IX - Ziekten van hart en vaatstelsel (I00-I99);I41;myocarditis bij elders geclassificeerde ziekten;0;0
IX - Ziekten van hart en vaatstelsel (I00-I99);I42;cardiomyopathie;1290;342
IX - Ziekten van hart en vaatstelsel (I00-I99);I43;cardiomyopathie bij elders geclassificeerde ziekten;< 5;< 5
IX - Ziekten van hart en vaatstelsel (I00-I99);I44;atrioventriculair block en linker-bundeltakblock;3903;118
IX - Ziekten van hart en vaatstelsel (I00-I99);I45;andere geleidingsstoornissen;1162;65
IX - Ziekten van hart en vaatstelsel (I00-I99);I46;hartstilstand;872;42
IX - Ziekten van hart en vaatstelsel (I00-I99);I47;paroxysmale tachycardie;6133;743
IX - Ziekten van hart en vaatstelsel (I00-I99);I48;atriumfibrillatie en -flutter;23769;7207
IX - Ziekten van hart en vaatstelsel (I00-I99);I49;andere hartritmestoornissen;5083;450
IX - Ziekten van hart en vaatstelsel (I00-I99);I50;hartdecompensatie;14579;243
IX - Ziekten van hart en vaatstelsel (I00-I99);I51;complicaties van hartziekten en slecht omschreven hartziekten;1102;190
IX - Ziekten van hart en vaatstelsel (I00-I99);I52;andere hartstoornissen bij elders geclassificeerde ziekten;0;0
IX - Ziekten van hart en vaatstelsel (I00-I99);I60;niet traumatische subarachnoïdale bloeding;1034;29
IX - Ziekten van hart en vaatstelsel (I00-I99);I61;niet-traumatische intracerebrale bloeding;2722;17
IX - Ziekten van hart en vaatstelsel (I00-I99);I62;niet-traumatische intracraniale bloedingen, andere en niet gespecificeerd;1055;8
IX - Ziekten van hart en vaatstelsel (I00-I99);I63;cerebraal infarct;17717;82
IX - Ziekten van hart en vaatstelsel (I00-I99);I65;occlusie en stenose van precerebrale arteriën, niet resulterend in cerebraal infarct;3367;117
IX - Ziekten van hart en vaatstelsel (I00-I99);I66;occlusie en stenose van cerebrale arteriën, niet resulterend in cerebraal infarct;123;22
IX - Ziekten van hart en vaatstelsel (I00-I99);I67;andere cerebrovasculaire ziekten;2275;379
IX - Ziekten van hart en vaatstelsel (I00-I99);I68;cerebrovasculaire stoornissen bij elders geclassificeerde ziekten;10;0
IX - Ziekten van hart en vaatstelsel (I00-I99);I69;sekwellen van een cerebrovasculaire ziekte;2468;52
IX - Ziekten van hart en vaatstelsel (I00-I99);I70;atherosclerose;18223;1923
IX - Ziekten van hart en vaatstelsel (I00-I99);I71;aneurysma en dissectie van aorta;2894;63
IX - Ziekten van hart en vaatstelsel (I00-I99);I72;andere aneurysmata;882;95
IX - Ziekten van hart en vaatstelsel (I00-I99);I73;andere perifere vaatziekten;176;45
IX - Ziekten van hart en vaatstelsel (I00-I99);I74;arteriële embolie en trombose;1772;95
IX - Ziekten van hart en vaatstelsel (I00-I99);I75;athero-embolie;110;10
IX - Ziekten van hart en vaatstelsel (I00-I99);I76;septische arteriële embolie;6;0
IX - Ziekten van hart en vaatstelsel (I00-I99);I77;andere stoornissen van arteriën en arteriolen;758;160
IX - Ziekten van hart en vaatstelsel (I00-I99);I78;ziekten van capillairen;62;176
IX - Ziekten van hart en vaatstelsel (I00-I99);I79;stoornissen van arteriën, arteriolen en capillairen bij elders geclassificeerde ziekten;< 5;0
IX - Ziekten van hart en vaatstelsel (I00-I99);I80;flebitis en tromboflebitis;650;101
IX - Ziekten van hart en vaatstelsel (I00-I99);I81;trombose van vena porta;171;9
IX - Ziekten van hart en vaatstelsel (I00-I99);I82;andere veneuze embolie en trombose;1176;130
IX - Ziekten van hart en vaatstelsel (I00-I99);I83;varices van onderste extremiteiten;2334;20776
IX - Ziekten van hart en vaatstelsel (I00-I99);I85;slokdarmvarices;272;392
IX - Ziekten van hart en vaatstelsel (I00-I99);I86;varices van andere lokalisaties;144;1398
IX - Ziekten van hart en vaatstelsel (I00-I99);I87;andere stoornissen van venen;948;3167
IX - Ziekten van hart en vaatstelsel (I00-I99);I88;niet-specifieke lymfadenitis;1142;106
IX - Ziekten van hart en vaatstelsel (I00-I99);I89;andere niet-infectieuze stoornissen van lymfevaten en lymfeklieren;557;79
IX - Ziekten van hart en vaatstelsel (I00-I99);I95;hypotensie;4895;12
IX - Ziekten van hart en vaatstelsel (I00-I99);I96;gangreen, niet elders geclassificeerd;310;109
IX - Ziekten van hart en vaatstelsel (I00-I99);I97;peroperatieve en postprocedurele complicaties en stoornissen van hart en vaatstelsel, niet elders geclassificeerd;998;132
IX - Ziekten van hart en vaatstelsel (I00-I99);I99;andere en niet gespecificeerde stoornissen van hart en vaatstelsel;69;39
IX - Ziekten van hart en vaatstelsel (I00-I99);;;218258;59886
X - Ziekten van ademhalingsstelsel (J00-J99);J00;acute nasofaryngitis [verkoudheid];2142;8
X - Ziekten van ademhalingsstelsel (J00-J99);J01;acute sinusitis;703;116
X - Ziekten van ademhalingsstelsel (J00-J99);J02;acute faryngitis;1664;23
X - Ziekten van ademhalingsstelsel (J00-J99);J03;acute tonsillitis;5044;2237
X - Ziekten van ademhalingsstelsel (J00-J99);J04;acute laryngitis en tracheïtis;765;16
X - Ziekten van ademhalingsstelsel (J00-J99);J05;acute obstructieve laryngitis [kroep] en epiglottitis;521;< 5
X - Ziekten van ademhalingsstelsel (J00-J99);J06;acute infecties van bovenste luchtwegen met multipele en niet gespecificeerde lokalisaties;3936;33
X - Ziekten van ademhalingsstelsel (J00-J99);J09;influenza door geïdentificeerde influenzavirussen;1651;< 5
X - Ziekten van ademhalingsstelsel (J00-J99);J10;influenza door een ander geïdentificeerd influenzavirus;5324;5
X - Ziekten van ademhalingsstelsel (J00-J99);J11;influenza door een niet-geïdentificeerd influenzavirus;2725;10
X - Ziekten van ademhalingsstelsel (J00-J99);J12;viruspneumonie, niet elders geclassificeerd;1654;< 5
X - Ziekten van ademhalingsstelsel (J00-J99);J13;pneumonie door Streptococcus pneumoniae;1428;5
X - Ziekten van ademhalingsstelsel (J00-J99);J14;pneumonie door Haemophilus influenzae;724;17
X - Ziekten van ademhalingsstelsel (J00-J99);J15;bacteriële pneumonie, niet elders geclassificeerd;6030;40
X - Ziekten van ademhalingsstelsel (J00-J99);J16;pneumonie door andere infectieuze organismen, niet elders geclassificeerd;609;< 5
X - Ziekten van ademhalingsstelsel (J00-J99);J17;pneumonie bij elders geclassificeerde ziekten;< 5;0
X - Ziekten van ademhalingsstelsel (J00-J99);J18;pneumonie, niet gespecificeerd organisme;26690;161
X - Ziekten van ademhalingsstelsel (J00-J99);J20;acute bronchitis;9360;84
X - Ziekten van ademhalingsstelsel (J00-J99);J21;acute bronchiolitis;13395;38
X - Ziekten van ademhalingsstelsel (J00-J99);J22;niet gespecificeerde acute infectie van onderste luchtwegen;1175;19
X - Ziekten van ademhalingsstelsel (J00-J99);J30;vasomotorische en allergische rinitis;104;100
X - Ziekten van ademhalingsstelsel (J00-J99);J31;chronische rinitis, nasofaryngitis en faryngitis;237;251
X - Ziekten van ademhalingsstelsel (J00-J99);J32;chronische sinusitis;3335;3050
X - Ziekten van ademhalingsstelsel (J00-J99);J33;neuspoliep;663;469
X - Ziekten van ademhalingsstelsel (J00-J99);J34;andere en niet gespecificeerde stoornissen van neus en neusbijholte;6418;7390
X - Ziekten van ademhalingsstelsel (J00-J99);J35;chronische ziekten van tonsillen en adenoïde vegetatie;4670;22913
X - Ziekten van ademhalingsstelsel (J00-J99);J36;peritonsillair abces;1722;72
X - Ziekten van ademhalingsstelsel (J00-J99);J37;chronische laryngitis en laryngotracheïtis;17;44
X - Ziekten van ademhalingsstelsel (J00-J99);J38;ziekten van stembanden en larynx, niet elders geclassificeerd;675;1984
X - Ziekten van ademhalingsstelsel (J00-J99);J39;andere ziekten van bovenste luchtwegen;663;576
X - Ziekten van ademhalingsstelsel (J00-J99);J40;bronchitis, niet gespecificeerd als acuut of chronisch;1190;122
X - Ziekten van ademhalingsstelsel (J00-J99);J41;eenvoudige en mucopurulente chronische bronchitis;34;31
X - Ziekten van ademhalingsstelsel (J00-J99);J42;niet gespecificeerde chronische bronchitis;154;173
X - Ziekten van ademhalingsstelsel (J00-J99);J43;emfyseem;242;22
X - Ziekten van ademhalingsstelsel (J00-J99);J44;andere chronische obstructieve longziekte (COPD);32768;575
X - Ziekten van ademhalingsstelsel (J00-J99);J45;astma;5404;133
X - Ziekten van ademhalingsstelsel (J00-J99);J47;bronchiëctasie;1321;247
X - Ziekten van ademhalingsstelsel (J00-J99);J60;pneumoconiose van koolmijnwerkers;66;23
X - Ziekten van ademhalingsstelsel (J00-J99);J61;pneumoconiose door asbest en andere minerale vezels;14;< 5
X - Ziekten van ademhalingsstelsel (J00-J99);J62;pneumoconiose door silicahoudend stof;19;< 5
X - Ziekten van ademhalingsstelsel (J00-J99);J63;pneumoconiose door andere anorganische stofdeeltjes;< 5;0
X - Ziekten van ademhalingsstelsel (J00-J99);J64;niet gespecificeerde pneumoconiose;10;5
X - Ziekten van ademhalingsstelsel (J00-J99);J65;pneumoconiose samengaand met tuberculose;< 5;0
X - Ziekten van ademhalingsstelsel (J00-J99);J66;luchtwegziekte door specifiek organisch stof;0;0
X - Ziekten van ademhalingsstelsel (J00-J99);J67;overgevoeligheidspneumonitis door organische stofdeeltjes;138;10
X - Ziekten van ademhalingsstelsel (J00-J99);J68;respiratoire aandoeningen door inhalatie van chemische stoffen, gassen, rook en dampen;26;< 5
X - Ziekten van ademhalingsstelsel (J00-J99);J69;pneumonitis door vaste stoffen en vloeistoffen;4251;8
X - Ziekten van ademhalingsstelsel (J00-J99);J70;respiratoire aandoeningen door andere uitwendige agentia;332;37
X - Ziekten van ademhalingsstelsel (J00-J99);J80;acute respiratory distress syndrome;187;< 5
X - Ziekten van ademhalingsstelsel (J00-J99);J81;longoedeem;424;5
X - Ziekten van ademhalingsstelsel (J00-J99);J82;pulmonale eosinofilie, niet elders geclassificeerd;106;14
X - Ziekten van ademhalingsstelsel (J00-J99);J84;andere interstitiële longziekten;1491;188
X - Ziekten van ademhalingsstelsel (J00-J99);J85;abces van long en mediastinum;389;31
X - Ziekten van ademhalingsstelsel (J00-J99);J86;pyothorax;450;66
X - Ziekten van ademhalingsstelsel (J00-J99);J90;vochtophoping in pleuraholte, niet elders geclassificeerd;1073;54
X - Ziekten van ademhalingsstelsel (J00-J99);J91;vochtophoping in pleuraholte bij elders geclassificeerde aandoeningen;238;17
X - Ziekten van ademhalingsstelsel (J00-J99);J92;pleurazwoerd;34;5
X - Ziekten van ademhalingsstelsel (J00-J99);J93;pneumothorax en luchtlek;1712;< 5
X - Ziekten van ademhalingsstelsel (J00-J99);J94;andere aandoeningen van pleura;168;6
X - Ziekten van ademhalingsstelsel (J00-J99);J95;peroperatieve en postprocedurele complicaties en stoornissen van ademhalingsstelsel, niet elders geclassificeerd;1585;268
X - Ziekten van ademhalingsstelsel (J00-J99);J96;respiratoire insufficiëntie, niet elders geclassificeerd;1225;9
X - Ziekten van ademhalingsstelsel (J00-J99);J98;andere respiratoire stoornissen;2162;1075
X - Ziekten van ademhalingsstelsel (J00-J99);J99;respiratoire stoornissen bij elders geclassificeerde ziekten;< 5;0
X - Ziekten van ademhalingsstelsel (J00-J99);;;161266;42807
XI - Ziekten van spijsverteringsstelsel (K00-K95);K00;stoornissen van tandontwikkeling en in tanddoorbraak;44;8846
XI - Ziekten van spijsverteringsstelsel (K00-K95);K01;ingesloten en geïmpacteerde tanden;376;62877
XI - Ziekten van spijsverteringsstelsel (K00-K95);K02;tandcariës;475;33912
XI - Ziekten van spijsverteringsstelsel (K00-K95);K03;andere ziekten van harde tandweefsels;27;2507
XI - Ziekten van spijsverteringsstelsel (K00-K95);K04;ziekten van pulpa en periapicale weefsels;862;13781
XI - Ziekten van spijsverteringsstelsel (K00-K95);K05;gingivitis en periodontale ziekten;245;2639
XI - Ziekten van spijsverteringsstelsel (K00-K95);K06;andere stoornissen van gingiva en tandeloze processus alveolaris;34;628
XI - Ziekten van spijsverteringsstelsel (K00-K95);K08;andere stoornissen van gebit en steunweefsels;554;21400
XI - Ziekten van spijsverteringsstelsel (K00-K95);K09;cysten van mondgebied, niet elders geclassificeerd;45;688
XI - Ziekten van spijsverteringsstelsel (K00-K95);K11;ziekten van speekselklieren;671;588
XI - Ziekten van spijsverteringsstelsel (K00-K95);K12;stomatitis en verwante aandoeningen;1270;469
XI - Ziekten van spijsverteringsstelsel (K00-K95);K13;andere ziekten van lippen en mondslijmvlies;208;1293
XI - Ziekten van spijsverteringsstelsel (K00-K95);K14;ziekten van tong;82;197
XI - Ziekten van spijsverteringsstelsel (K00-K95);K20;oesofagitis;566;3020
XI - Ziekten van spijsverteringsstelsel (K00-K95);K21;ziekten door gastro-oesofagale reflux;5440;9676
XI - Ziekten van spijsverteringsstelsel (K00-K95);K22;andere ziekten van slokdarm;3402;6953
XI - Ziekten van spijsverteringsstelsel (K00-K95);K23;stoornissen van slokdarm bij elders geclassificeerde ziekten;0;0
