chap;code_icd;diagnostic;hosp_class;hosp_de_jour
8 - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H68;salpingite et obstruction de la trompe d'Eustache;< 5;27
8 - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H69;troubles de la trompe d'Eustache, autres et non spécifiés;8;189
8 - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H70;mastoïdite et affections apparentées;213;21
8 - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H71;cholestéatome de l'oreille moyenne;913;257
8 - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H72;perforation du tympan;969;1567
8 - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H73;d'autres troubles du tympan;114;409
8 - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H74;d'autres troubles de la mastoïde de l'oreille moyenne;203;202
8 - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H75;d'autres troubles de l'oreille moyenne et de l'apophyse mastoïde au cours de maladies classées ailleurs;0;0
8 - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H80;otosclérose;594;96
8 - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H81;troubles de la fonction vestibulaire;3541;217
8 - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H82;syndrome vertigineux au cours de maladies classées ailleurs;< 5;0
8 - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H83;d'autres maladies de l'oreille interne;115;26
8 - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H90;perte auditive de transmission et neurosensorielle;508;373
8 - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H91;perte auditive autre et non spécifiée;139;268
8 - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H92;otalgie et effusion de l'oreille;34;54
8 - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H93;d'autres troubles de l'oreille non classés ailleurs;171;120
8 - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H94;d'autres troubles de l'oreille au cours de maladies classées ailleurs;0;0
8 - Maladies de l'oreille et de l'apophyse mastoïde (H60-H95);H95;complications et troubles peropératoires et post-procéduraux de l'oreille et de l'apophyse mastoïde;189;62
9 - Maladies de l'appareil circulatoire (I00-I99);I00;rhumatisme articulaire aigu, sans mention d'une atteinte cardiaque;8;< 5
9 - Maladies de l'appareil circulatoire (I00-I99);I01;fièvre rhumatismale impliquant le coeur;26;0
9 - Maladies de l'appareil circulatoire (I00-I99);I02;chorée rhumatismale;< 5;< 5
9 - Maladies de l'appareil circulatoire (I00-I99);I05;maladies rhumatismales de la valve mitrale;140;25
9 - Maladies de l'appareil circulatoire (I00-I99);I06;maladie rhumatismale de la valve aortique;37;< 5
9 - Maladies de l'appareil circulatoire (I00-I99);I07;maladies rhumatismales de la valve tricuspidienne;20;8
9 - Maladies de l'appareil circulatoire (I00-I99);I08;maladies de multiples valves;813;116
9 - Maladies de l'appareil circulatoire (I00-I99);I09;d'autres cardiopathies rhumatismales;25;0
9 - Maladies de l'appareil circulatoire (I00-I99);I10;hypertension essentielle (primitive);1046;100
9 - Maladies de l'appareil circulatoire (I00-I99);I11;cardiopathie hypertensive;6498;354
9 - Maladies de l'appareil circulatoire (I00-I99);I12;néphropathie hypertensive chronique;1946;460
9 - Maladies de l'appareil circulatoire (I00-I99);I13;cardiopathie hypertensive et néphropathie chronique;12037;237
9 - Maladies de l'appareil circulatoire (I00-I99);I15;hypertension secondaire;67;< 5
9 - Maladies de l'appareil circulatoire (I00-I99);I16;crise hypertensive;733;7
9 - Maladies de l'appareil circulatoire (I00-I99);I20;angine de poitrine;1841;1563
9 - Maladies de l'appareil circulatoire (I00-I99);I21;infarctus aigu du myocarde;16476;1431
9 - Maladies de l'appareil circulatoire (I00-I99);I22;infarctus du myocarde subséquent avec et sans élévation du segment ST (STEMI et NSTEMI);71;7
9 - Maladies de l'appareil circulatoire (I00-I99);I23;certaines complications actuelles à la suite d'une infarctus du myocarde avec et sans élévation ST (dans un délai de 28 jours);26;0
9 - Maladies de l'appareil circulatoire (I00-I99);I24;d'autres cardiopathies ischémiques;422;61
9 - Maladies de l'appareil circulatoire (I00-I99);I25;cardiopathie ischémique chronique;30122;24165
9 - Maladies de l'appareil circulatoire (I00-I99);I26;embolie pulmonaire;6182;17
9 - Maladies de l'appareil circulatoire (I00-I99);I27;d'autres cardiopathies pulmonaires;801;83
9 - Maladies de l'appareil circulatoire (I00-I99);I28;d'autres maladies des vaisseaux pulmonaires;36;< 5
9 - Maladies de l'appareil circulatoire (I00-I99);I30;péricardite aiguë;1380;19
9 - Maladies de l'appareil circulatoire (I00-I99);I31;d'autres maladies du péricarde;772;18
9 - Maladies de l'appareil circulatoire (I00-I99);I32;péricardite au cours de maladies classées ailleurs;< 5;0
9 - Maladies de l'appareil circulatoire (I00-I99);I33;endocardite aiguë et subaiguë;440;< 5
9 - Maladies de l'appareil circulatoire (I00-I99);I34;troubles non rhumatismaux de la valve mitrale;1428;424
9 - Maladies de l'appareil circulatoire (I00-I99);I35;troubles non rhumatismaux de la valvule aortique;5084;1069
9 - Maladies de l'appareil circulatoire (I00-I99);I36;troubles non rhumatismaux de la valvule tricuspide;99;27
9 - Maladies de l'appareil circulatoire (I00-I99);I37;troubles non rhumatismaux de la valvule pulmonaire;19;< 5
9 - Maladies de l'appareil circulatoire (I00-I99);I38;endocardite, valvule non spécifiée;22;< 5
9 - Maladies de l'appareil circulatoire (I00-I99);I39;endocardite et troubles valvulaires cardiaques au cours de maladies classées ailleurs;0;0
9 - Maladies de l'appareil circulatoire (I00-I99);I40;myocardite aiguë;383;14
9 - Maladies de l'appareil circulatoire (I00-I99);I41;myocardite au cours de maladies classées ailleurs;< 5;0
9 - Maladies de l'appareil circulatoire (I00-I99);I42;myocardiopathie;1060;394
9 - Maladies de l'appareil circulatoire (I00-I99);I43;myocardiopathie au cours de maladies classées ailleurs;< 5;< 5
9 - Maladies de l'appareil circulatoire (I00-I99);I44;bloc auriculo-ventriculaire et bloc de brance gauche;4042;186
9 - Maladies de l'appareil circulatoire (I00-I99);I45;d'autres troubles de la conduction cardiaque;1133;100
9 - Maladies de l'appareil circulatoire (I00-I99);I46;arrêt cardiaque;822;71
9 - Maladies de l'appareil circulatoire (I00-I99);I47;tachycardie paroxystique;5633;1036
9 - Maladies de l'appareil circulatoire (I00-I99);I48;fibrillation et flutter auriculaires;21225;8445
9 - Maladies de l'appareil circulatoire (I00-I99);I49;d'autres arythmies cardiaques;4988;623
9 - Maladies de l'appareil circulatoire (I00-I99);I50;défaillance cardiaque;10807;414
9 - Maladies de l'appareil circulatoire (I00-I99);I51;complications et cardiopathies mal définies;1039;234
9 - Maladies de l'appareil circulatoire (I00-I99);I52;d'autres cardiopathies au cours de maladies classées ailleurs;0;0
9 - Maladies de l'appareil circulatoire (I00-I99);I60;hémorragie sous-arachnoïdienne non traumatique;906;29
9 - Maladies de l'appareil circulatoire (I00-I99);I61;hémorragie intracérébrale non traumatique;2727;21
9 - Maladies de l'appareil circulatoire (I00-I99);I62;hémorragie intracrânienne non traumatique, autre et non spécifiée;1006;13
9 - Maladies de l'appareil circulatoire (I00-I99);I63;infarctus cérébral;16981;137
9 - Maladies de l'appareil circulatoire (I00-I99);I65;occlusion et sénose des artères précérébrales, non résultant dans infarctus cérébral;3151;153
9 - Maladies de l'appareil circulatoire (I00-I99);I66;occlusion et sténose des artères cérébrales, non résultant dans un infarctus cérébral;116;6
9 - Maladies de l'appareil circulatoire (I00-I99);I67;d'autres maladies cérébrovasculaires;2147;444
9 - Maladies de l'appareil circulatoire (I00-I99);I68;troubles cérébrovasculaires au cours de maladies classées ailleurs;10;0
9 - Maladies de l'appareil circulatoire (I00-I99);I69;séquelles de maladie cérébrovasculaires;1840;86
9 - Maladies de l'appareil circulatoire (I00-I99);I70;athérosclérose;15109;1961
9 - Maladies de l'appareil circulatoire (I00-I99);I71;anévrisme et dissection de l'aorte;2762;102
9 - Maladies de l'appareil circulatoire (I00-I99);I72;autre anévrisme;816;116
9 - Maladies de l'appareil circulatoire (I00-I99);I73;d'autres maladies vasculaires périphériques;152;56
9 - Maladies de l'appareil circulatoire (I00-I99);I74;embole et thrombose artérielles;1559;89
9 - Maladies de l'appareil circulatoire (I00-I99);I75;athéroembolie;84;11
9 - Maladies de l'appareil circulatoire (I00-I99);I76;embolie artérielle septique;< 5;0
9 - Maladies de l'appareil circulatoire (I00-I99);I77;d'autres troubles des artères et artérioles;773;201
9 - Maladies de l'appareil circulatoire (I00-I99);I78;maladies des capillaires;63;222
9 - Maladies de l'appareil circulatoire (I00-I99);I79;trouble des artères, des artérioles et de capillaires au cours de maladies classées ailleurs;< 5;< 5
9 - Maladies de l'appareil circulatoire (I00-I99);I80;phlébite et thrombophlébite;177;37
9 - Maladies de l'appareil circulatoire (I00-I99);I81;thrombose de la veine porte;153;12
9 - Maladies de l'appareil circulatoire (I00-I99);I82;autre embolie et thrombose veineuses;1374;131
9 - Maladies de l'appareil circulatoire (I00-I99);I83;varices du membre inférieur;1423;17812
9 - Maladies de l'appareil circulatoire (I00-I99);I85;varices oesophagiennes;292;449
9 - Maladies de l'appareil circulatoire (I00-I99);I86;varices oesophagiennes d'autres sites;128;1113
9 - Maladies de l'appareil circulatoire (I00-I99);I87;d'autres troubles des veines;631;2758
9 - Maladies de l'appareil circulatoire (I00-I99);I88;lymphadénite non spécifique;768;81
9 - Maladies de l'appareil circulatoire (I00-I99);I89;d'autres troubles non infectieux des vaisseaux et des ganglions lymphatiques;395;81
9 - Maladies de l'appareil circulatoire (I00-I99);I95;hypotension;3994;25
9 - Maladies de l'appareil circulatoire (I00-I99);I96;gangrène, non classée ailleurs;297;98
9 - Maladies de l'appareil circulatoire (I00-I99);I97;complications et troubles peropératoires et post-procéduraux du système circulatoire, non classés ailleurs;969;76
9 - Maladies de l'appareil circulatoire (I00-I99);I99;troubles du système circulatoire, autres et non spécifiés;65;178
10 - Maladies de l'appareil respiratoire (J00-J99);J00;rhinopharyngite aiguë [rhume banal];1859;< 5
10 - Maladies de l'appareil respiratoire (J00-J99);J01;sinusite maxillaire;373;100
10 - Maladies de l'appareil respiratoire (J00-J99);J02;pharyngite aiguë;1185;22
10 - Maladies de l'appareil respiratoire (J00-J99);J03;amygdalite aiguë;3287;1664
10 - Maladies de l'appareil respiratoire (J00-J99);J04;laryngite et trachéïte aiguës;640;17
10 - Maladies de l'appareil respiratoire (J00-J99);J05;laryngite obstructive [croup] et épiglottite aiguës;466;< 5
10 - Maladies de l'appareil respiratoire (J00-J99);J06;infections aiguës des voies respiratoires supérieures de sites multiples et non spécifiés;3861;28
10 - Maladies de l'appareil respiratoire (J00-J99);J09;grippe due à certains virus grippaux identifiés;49;0
10 - Maladies de l'appareil respiratoire (J00-J99);J10;grippe due à un autre virus grippal identifié;186;0
10 - Maladies de l'appareil respiratoire (J00-J99);J11;grippe due à un virus grippal non identifé;159;0
10 - Maladies de l'appareil respiratoire (J00-J99);J12;pneumonie virale;33643;35
10 - Maladies de l'appareil respiratoire (J00-J99);J13;pneumonie à Streptocoque pneumoniae;760;5
10 - Maladies de l'appareil respiratoire (J00-J99);J14;pneumonie à Haemophilus influenzae;271;7
10 - Maladies de l'appareil respiratoire (J00-J99);J15;pneumonie bactérienne, non classée ailleurs;4122;23
10 - Maladies de l'appareil respiratoire (J00-J99);J16;pneumonie due à d'autres micro-organismes, non classée ailleurs;276;< 5
10 - Maladies de l'appareil respiratoire (J00-J99);J17;pneumonie au cours de maladies classées ailleurs;0;0
10 - Maladies de l'appareil respiratoire (J00-J99);J18;pneumonie, organisme non spécifié;15280;105
10 - Maladies de l'appareil respiratoire (J00-J99);J20;bronchite aiguë;6292;59
10 - Maladies de l'appareil respiratoire (J00-J99);J21;bronchiolite aiguë;16174;26
10 - Maladies de l'appareil respiratoire (J00-J99);J22;infection aigüe des voies respiratoires inférieures, non spécifiée;1105;37
10 - Maladies de l'appareil respiratoire (J00-J99);J30;rhinite vasomotrice et allergique;48;100
10 - Maladies de l'appareil respiratoire (J00-J99);J31;rhinite chronique, rhinopharyngite et pharyngite;203;260
10 - Maladies de l'appareil respiratoire (J00-J99);J32;sinusite maxillaire;2045;2333
10 - Maladies de l'appareil respiratoire (J00-J99);J33;polype nasal;473;502
10 - Maladies de l'appareil respiratoire (J00-J99);J34;troubles autres et non spécifiés du nez et des sinuz du nez;6067;8887
10 - Maladies de l'appareil respiratoire (J00-J99);J35;maladies chroniques des amygdales et des adénoïtes;2946;17415
10 - Maladies de l'appareil respiratoire (J00-J99);J36;angine phlegmoneuse;1351;73
10 - Maladies de l'appareil respiratoire (J00-J99);J37;laryngite et laryngo-trachéite chroniques;23;42
10 - Maladies de l'appareil respiratoire (J00-J99);J38;maladies des cordes vocales et du larynx, non classées ailleurs;569;1696
10 - Maladies de l'appareil respiratoire (J00-J99);J39;d'autres maladies des voies respiratoires supérieures;522;458
10 - Maladies de l'appareil respiratoire (J00-J99);J40;bronchite, non spécifiée comme aiguë ou chronique;332;33
10 - Maladies de l'appareil respiratoire (J00-J99);J41;bronchite chronique simple et mucopurulente;30;7
10 - Maladies de l'appareil respiratoire (J00-J99);J42;bronchite chronique, non spécifiée;125;91
10 - Maladies de l'appareil respiratoire (J00-J99);J43;emphysème;326;27
10 - Maladies de l'appareil respiratoire (J00-J99);J44;autre broncho-pneumopathie chronique obstructive;20805;275
10 - Maladies de l'appareil respiratoire (J00-J99);J45;asthme;3993;85
10 - Maladies de l'appareil respiratoire (J00-J99);J47;bronchectasie;924;175
10 - Maladies de l'appareil respiratoire (J00-J99);J60;pneumoconiose des mineurs de charbon;28;25
10 - Maladies de l'appareil respiratoire (J00-J99);J61;pneumoconiose due à l'amiante et à d'autres fibres minérales;7;< 5
10 - Maladies de l'appareil respiratoire (J00-J99);J62;pneumoconiose due aux poussières contenant de la silice;7;6
10 - Maladies de l'appareil respiratoire (J00-J99);J63;pneumoconiose due à d'autres poussières inorganiques;< 5;< 5
10 - Maladies de l'appareil respiratoire (J00-J99);J64;pneumoconiose, non spécifiée;< 5;< 5
10 - Maladies de l'appareil respiratoire (J00-J99);J65;pneumoconiose associée à la tuberculose;< 5;< 5
10 - Maladies de l'appareil respiratoire (J00-J99);J66;maladie des voies aériennes due aux poussières organiques spécifiées;< 5;0
10 - Maladies de l'appareil respiratoire (J00-J99);J67;pneumonie d' hypersensibilité à poussières organiques;117;12
10 - Maladies de l'appareil respiratoire (J00-J99);J68;affections respiratoires dues à inhalation d'agents chimiques, d'émanations, de fumées et de gaz;16;< 5
10 - Maladies de l'appareil respiratoire (J00-J99);J69;pneumonite due aux substances solides ou liquides;3691;15
10 - Maladies de l'appareil respiratoire (J00-J99);J70;affections respiratoires dues à d'autres agents externes;358;41
10 - Maladies de l'appareil respiratoire (J00-J99);J80;syndrome de détresse respiratoire aiguë;693;< 5
10 - Maladies de l'appareil respiratoire (J00-J99);J81;oedème pulmonaire;308;< 5
10 - Maladies de l'appareil respiratoire (J00-J99);J82;pneumopathie à éosinophilie, non classée ailleurs;125;7
10 - Maladies de l'appareil respiratoire (J00-J99);J84;d'autres pneumopathies interstitielles;1580;155
10 - Maladies de l'appareil respiratoire (J00-J99);J85;abcès pulmonaire et du médiastin;383;31
10 - Maladies de l'appareil respiratoire (J00-J99);J86;pyothorax;436;15
10 - Maladies de l'appareil respiratoire (J00-J99);J90;épanchement pleural, non classé ailleurs;926;56
10 - Maladies de l'appareil respiratoire (J00-J99);J91;épanchement pleural au cours d'affections classées ailleurs;233;15
10 - Maladies de l'appareil respiratoire (J00-J99);J92;plaque pleurale;24;7
10 - Maladies de l'appareil respiratoire (J00-J99);J93;pneumothorax et fuite d'air;1522;7
10 - Maladies de l'appareil respiratoire (J00-J99);J94;d'autres affections peurales;181;6
10 - Maladies de l'appareil respiratoire (J00-J99);J95;complications et troubles peropératoires et post-procédurales du système respiratoire, non classés ailleurs;1527;263
10 - Maladies de l'appareil respiratoire (J00-J99);J96;défaillance respiratoire;4942;26
10 - Maladies de l'appareil respiratoire (J00-J99);J98;d'autres troubles respiratoires;3235;1203
10 - Maladies de l'appareil respiratoire (J00-J99);J99;affections respiratoires au cours de maladies classées ailleurs;< 5;0
11 - Maladies de l'appareil digestif (K00-K95);K00;troubles du l'odontogénèse et de l'éruption dentaire;40;8235
11 - Maladies de l'appareil digestif (K00-K95);K01;dents incluses et enclavées;254;70307
11 - Maladies de l'appareil digestif (K00-K95);K02;carie dentaire;342;37828
11 - Maladies de l'appareil digestif (K00-K95);K03;d'autres malasies des tissus dentaires durs;19;2556
11 - Maladies de l'appareil digestif (K00-K95);K04;maladies de la pulpe et des tissus périapicaux;728;14411
11 - Maladies de l'appareil digestif (K00-K95);K05;gingivite et maladies parodontales;182;2868
11 - Maladies de l'appareil digestif (K00-K95);K06;d'autres troubles de la gencive et de la crête alvéolaire édentée;39;1017
11 - Maladies de l'appareil digestif (K00-K95);K08;d'autres troules des dents et du parodonte;495;24253
11 - Maladies de l'appareil digestif (K00-K95);K09;kystes de la région buccale, non classées allieurs;39;663
11 - Maladies de l'appareil digestif (K00-K95);K11;maladies des glandes salivaires;596;553
11 - Maladies de l'appareil digestif (K00-K95);K12;stomatite et lésions apparentées;753;533
11 - Maladies de l'appareil digestif (K00-K95);K13;d'autres maladies des lèvres et de la muqueuse orale;166;1464
11 - Maladies de l'appareil digestif (K00-K95);K14;maladies de la langue;74;179
11 - Maladies de l'appareil digestif (K00-K95);K20;oesophagite;414;3745
11 - Maladies de l'appareil digestif (K00-K95);K21;reflux gastro-oesophagien;3851;10691
11 - Maladies de l'appareil digestif (K00-K95);K22;d'autres maladies de l'oesophage;2915;8541
11 - Maladies de l'appareil digestif (K00-K95);K23;troubles de l'oesophage au cours de maladies classées ailleurs;0;< 5
11 - Maladies de l'appareil digestif (K00-K95);K25;ulcère gastrique;2113;1201
11 - Maladies de l'appareil digestif (K00-K95);K26;ulcère duodénal;1386;258
11 - Maladies de l'appareil digestif (K00-K95);K27;ulcère peptique;47;13
11 - Maladies de l'appareil digestif (K00-K95);K28;ulcère gastro-jéjunal;422;168
11 - Maladies de l'appareil digestif (K00-K95);K29;gastrite et duodénite;3443;20640
11 - Maladies de l'appareil digestif (K00-K95);K30;dyspepsie fonctionnelle;238;330
11 - Maladies de l'appareil digestif (K00-K95);K31;autres maladies de l'estomac et du duodénum;1797;3390
11 - Maladies de l'appareil digestif (K00-K95);K35;appendicite aiguë;14869;166
11 - Maladies de l'appareil digestif (K00-K95);K36;d'autres formes d'appendicite;333;76
11 - Maladies de l'appareil digestif (K00-K95);K37;appendicite, non spécifiée;180;18
11 - Maladies de l'appareil digestif (K00-K95);K38;d'autres maladies de l'appendice;186;59
11 - Maladies de l'appareil digestif (K00-K95);K40;hernie inguinale;10930;12197
11 - Maladies de l'appareil digestif (K00-K95);K41;hernie crurale;287;169
11 - Maladies de l'appareil digestif (K00-K95);K42;hernie ombilicale;2753;3339
11 - Maladies de l'appareil digestif (K00-K95);K43;hernie ventrale;5999;1666
11 - Maladies de l'appareil digestif (K00-K95);K44;hernie diaphragmatique;1560;2431
11 - Maladies de l'appareil digestif (K00-K95);K45;autre hernie abdominale;287;36
11 - Maladies de l'appareil digestif (K00-K95);K46;hernie abdominale, non spécifiée;314;19
11 - Maladies de l'appareil digestif (K00-K95);K50;maladie de Crohn;2945;6588
11 - Maladies de l'appareil digestif (K00-K95);K51;pancolite ulcéreuse;1275;4572
11 - Maladies de l'appareil digestif (K00-K95);K52;gastro-entérite et colite non-infectieuse autres et non spécifiées;9102;6659
11 - Maladies de l'appareil digestif (K00-K95);K55;troubles vasculaires de l'intestin;2302;706
11 - Maladies de l'appareil digestif (K00-K95);K56;iléus paralytique et obstruction intestinale sans hernie;11048;414
11 - Maladies de l'appareil digestif (K00-K95);K57;maladie diverticulaire de l'intestin;11285;21213
11 - Maladies de l'appareil digestif (K00-K95);K58;syndrome de l'intestin irritable;576;3554
11 - Maladies de l'appareil digestif (K00-K95);K59;d'autres troubles fonctionnels intestinaux;3580;5453
11 - Maladies de l'appareil digestif (K00-K95);K60;fissure et fistule de la région anale et rectale;951;4746
11 - Maladies de l'appareil digestif (K00-K95);K61;abcès de la région anale et rectale;2264;1368
11 - Maladies de l'appareil digestif (K00-K95);K62;d'autres maladies de l'anus et du rectum;2017;6456
11 - Maladies de l'appareil digestif (K00-K95);K63;d'autres maladies de l'intestin;1424;15081
11 - Maladies de l'appareil digestif (K00-K95);K64;hémorroïdes det thrombose périanale veineuse;2674;12264
11 - Maladies de l'appareil digestif (K00-K95);K65;péritonéal;714;33
11 - Maladies de l'appareil digestif (K00-K95);K66;d'autres troubles du péritoine;509;219
11 - Maladies de l'appareil digestif (K00-K95);K67;troubles péritonéaux au cours de maladies infectieuses classées ailleurs;0;0
11 - Maladies de l'appareil digestif (K00-K95);K68;troubles du rétropéritoine;222;8
11 - Maladies de l'appareil digestif (K00-K95);K70;maladie alcoolique du foie;4639;498
11 - Maladies de l'appareil digestif (K00-K95);K71;maladie toxique du foie;398;69
11 - Maladies de l'appareil digestif (K00-K95);K72;défaillance hépatique;901;5
11 - Maladies de l'appareil digestif (K00-K95);K73;hépatite chronique non classée ailleurs;12;43
11 - Maladies de l'appareil digestif (K00-K95);K74;fibrose et cirrhose du foie;734;347
11 - Maladies de l'appareil digestif (K00-K95);K75;d'autres maladies inflammatoires du foie;699;366
11 - Maladies de l'appareil digestif (K00-K95);K76;d'autres maladies du foie;630;544
11 - Maladies de l'appareil digestif (K00-K95);K77;troubles hépatiques au cours de maladies classées ailleurs;0;0
11 - Maladies de l'appareil digestif (K00-K95);K80;cholélithiases;27130;3689
11 - Maladies de l'appareil digestif (K00-K95);K81;cholécystite;2926;163
11 - Maladies de l'appareil digestif (K00-K95);K82;d'autres maladies de la vésicule biliaire;429;133
11 - Maladies de l'appareil digestif (K00-K95);K83;d'autres maladies des voies biliaires;2477;479
11 - Maladies de l'appareil digestif (K00-K95);K85;pancréatite aiguë;6906;165
11 - Maladies de l'appareil digestif (K00-K95);K86;d'autres maladies du pancréas;1498;1339
11 - Maladies de l'appareil digestif (K00-K95);K87;troubles de la vésicule biliaire, des voies biliaires et du pancréas au cours de maladies classées ailleurs;< 5;20
11 - Maladies de l'appareil digestif (K00-K95);K90;malabsorption intestinale;205;602
11 - Maladies de l'appareil digestif (K00-K95);K91;complications et troubles peropératoires et post-procédurales du système digestif, non classés ailleurs;4328;1012
11 - Maladies de l'appareil digestif (K00-K95);K92;d'autres maladies du système digestif;2505;4859
11 - Maladies de l'appareil digestif (K00-K95);K94;complications d'ouvertures artificielles du système digestif;1012;210
11 - Maladies de l'appareil digestif (K00-K95);K95;complications de procédures bariatriques;2272;566
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L00;syndrome d'épidermolyse staphylococcique aigu;34;< 5
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L01;impétigo;220;< 5
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L02;abcès cutané, furoncle et anthrax;1366;760
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L03;cellulite et lymphangite aiguë;3393;163
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L04;lymphadénite aiguë;400;118
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L05;kyste pilonidal et sinus pilonidal;929;3018
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L08;d'autres infections locales de la peau et du tissu sous-cutané;263;62
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L10;pemphigus;12;31
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L11;d'autres troubles acantholytiques;< 5;9
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L12;pemfigoïde;120;32
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L13;d'autres troubles bulleux;15;< 5
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L14;troubles bulleux au cours de maladies classées ailleurs;0;0
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L20;dermatite atopique;37;< 5
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L21;dermatite séborrhéique;10;< 5
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L22;érythème fessier;10;< 5
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L23;dermatite allergique de contact;45;< 5
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L24;dermatite de contact d'irritation;8;< 5
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L25;dermatite de contact, non spécifiée;10;< 5
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L26;dermatite exfoliative;< 5;0
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L27;dermatite due à l'ingestion de substances;344;6
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L28;lichen simplex chronique et prurigo;20;57
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L29;prurit;43;38
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L30;dermatite autre et non spécifiée;157;29
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L40;psoriasis;118;112
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L41;parapsoriasis;< 5;0
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L42;pityriasis rosé;< 5;0
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L43;lichen plan;7;49
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L44;d'autres troubles papulo-squameux;< 5;0
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L45;troubles papulo-squameux au cours de maladies classées ailleurs;0;0
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L49;exfoliation due à des affections érythémateuses selon l'étendue ou la surface corporelle impliquée;0;0
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L50;urticaire;299;< 5
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L51;érythème polymorphe;118;< 5
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L52;érythème noueux;28;5
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L53;d'autres affections érythèmateuses;72;24
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L54;érythèmes au cours de maladies classées ailleurs;< 5;0
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L55;coup de soleil;11;0
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L56;d'autres modifications aiguës de la peau dues aux rayons ultraviolets;11;< 5
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L57;modifications de la peau dues à une exposition chronique aux rayonnements non ionisants;27;256
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L58;radiodermite;13;< 5
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L59;d'autres troubles de la peau et du tissu sous-cutané liés aux rayonnements;29;8
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L60;troubles des ongles;47;2722
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L62;troubles des ongles au cours de maladies classées ailleurs;0;< 5
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L63;alopécie areata;53;< 5
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L64;alopécie androgénétique;< 5;< 5
12 - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L65;perte de cheveux non cicatricielle;6;< 5
