hfdst;icd_code;diagnose;klass_hosp;dag_hosp
6 - Ziekten van zenuwstelsel (G00-G99);G57;mononeuropathieën van onderste lidmaat;346;1178
6 - Ziekten van zenuwstelsel (G00-G99);G58;andere mononeuropathieën;272;317
6 - Ziekten van zenuwstelsel (G00-G99);G59;mononeuropathie bij elders geclassificeerde ziekten;0;0
6 - Ziekten van zenuwstelsel (G00-G99);G60;hereditaire en idiopathische neuropathie;233;10
6 - Ziekten van zenuwstelsel (G00-G99);G61;inflammatoire polyneuropathie;2244;376
6 - Ziekten van zenuwstelsel (G00-G99);G62;polyneuropathieën, andere en niet gespecificeerd;986;95
6 - Ziekten van zenuwstelsel (G00-G99);G63;polyneuropathie bij elders geclassificeerde ziekten;< 5;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G64;andere stoornissen van perifeer zenuwstelsel;12;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G65;late gevolgen van inflammatoire en toxische polyneuropathieën;7;0
6 - Ziekten van zenuwstelsel (G00-G99);G70;myasthenia gravis en andere neuromusculaire aandoeningen;286;28
6 - Ziekten van zenuwstelsel (G00-G99);G71;primaire spierstoornissen;317;26
6 - Ziekten van zenuwstelsel (G00-G99);G72;andere en niet gespecificeerde myopathieën;162;19
6 - Ziekten van zenuwstelsel (G00-G99);G73;stoornissen van neuromusculaire overgang en spieren bij elders geclassificeerde ziekten;< 5;0
6 - Ziekten van zenuwstelsel (G00-G99);G80;cerebrale paralyse;208;289
6 - Ziekten van zenuwstelsel (G00-G99);G81;hemiplegie en hemiparese;421;33
6 - Ziekten van zenuwstelsel (G00-G99);G82;paraplegie en tetraplegie;271;26
6 - Ziekten van zenuwstelsel (G00-G99);G83;andere paralytische syndromen;348;23
6 - Ziekten van zenuwstelsel (G00-G99);G89;pijn, niet elders geclassificeerd;5107;235963
6 - Ziekten van zenuwstelsel (G00-G99);G90;stoornissen van autonoom zenuwstelsel;405;174
6 - Ziekten van zenuwstelsel (G00-G99);G91;hydrocefalus;887;29
6 - Ziekten van zenuwstelsel (G00-G99);G92;toxische encefalopathie;167;0
6 - Ziekten van zenuwstelsel (G00-G99);G93;andere hersenstoornissen;1061;93
6 - Ziekten van zenuwstelsel (G00-G99);G94;andere hersenstoornissen bij elders geclassificeerde ziekten;0;0
6 - Ziekten van zenuwstelsel (G00-G99);G95;andere et niet gespecificeerde ziekten van ruggenmerg;248;69
6 - Ziekten van zenuwstelsel (G00-G99);G96;andere stoornissen van centraal zenuwstelsel;247;29
6 - Ziekten van zenuwstelsel (G00-G99);G97;peroperatieve en postprocedurele complicaties en stoornissen van zenuwstelsel, niet elders geclassificeerd;921;66
6 - Ziekten van zenuwstelsel (G00-G99);G98;andere stoornissen van zenuwstelsel, niet elders geclassificeerd;16;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G99;andere stoornissen van zenuwstelsel bij elders geclassificeerde ziekten;< 5;< 5
6 - Ziekten van zenuwstelsel (G00-G99);;;138499;278147
7 - Ziekten van oog en adnexen (H00-H59);H00;hordeolum en chalazion;42;590
7 - Ziekten van oog en adnexen (H00-H59);H01;andere ontstekingen van ooglid;5;36
7 - Ziekten van oog en adnexen (H00-H59);H02;andere stoornissen van ooglid;211;7776
7 - Ziekten van oog en adnexen (H00-H59);H04;stoornissen van traanapparaat;308;1213
7 - Ziekten van oog en adnexen (H00-H59);H05;stoornissen van orbita;237;45
7 - Ziekten van oog en adnexen (H00-H59);H10;Conjunctivitis;78;16
7 - Ziekten van oog en adnexen (H00-H59);H11;andere stoornissen van conjunctiva;36;860
7 - Ziekten van oog en adnexen (H00-H59);H15;stoornissen van sclera;7;13
7 - Ziekten van oog en adnexen (H00-H59);H16;keratitis;288;63
7 - Ziekten van oog en adnexen (H00-H59);H17;littekens en troebelingen van cornea;21;< 5
7 - Ziekten van oog en adnexen (H00-H59);H18;andere stoornissen van cornea;618;200
7 - Ziekten van oog en adnexen (H00-H59);H20;iridocyclitis;31;46
7 - Ziekten van oog en adnexen (H00-H59);H21;andere stoornissen van iris en corpus ciliare;37;61
7 - Ziekten van oog en adnexen (H00-H59);H22;stoornissen van iris en corpus ciliare bij elders geclassificeerde ziekten;0;0
7 - Ziekten van oog en adnexen (H00-H59);H25;leeftijdsgebonden cataract;1403;75579
7 - Ziekten van oog en adnexen (H00-H59);H26;ander cataract;1265;54567
7 - Ziekten van oog en adnexen (H00-H59);H27;andere stoornissen van lens;76;191
7 - Ziekten van oog en adnexen (H00-H59);H28;cataract bij elders geclassificeerde ziekten;0;< 5
7 - Ziekten van oog en adnexen (H00-H59);H30;choroïdoretinale ontsteking;< 5;10
7 - Ziekten van oog en adnexen (H00-H59);H31;andere stoornissen van choroidea;19;11
7 - Ziekten van oog en adnexen (H00-H59);H32;choroïdoretinale stoornissen bij elders geclassificeerde ziekten;0;0
7 - Ziekten van oog en adnexen (H00-H59);H33;netvliesloslatingen en netvliesscheuren;2503;1021
7 - Ziekten van oog en adnexen (H00-H59);H34;vaatafsluitingen van retina;210;21
7 - Ziekten van oog en adnexen (H00-H59);H35;andere stoornissen van retina;1541;1241
7 - Ziekten van oog en adnexen (H00-H59);H36;stoornissen van retina bij elders geclassificeerde ziekten;0;< 5
7 - Ziekten van oog en adnexen (H00-H59);H40;glaucoom;740;1420
7 - Ziekten van oog en adnexen (H00-H59);H42;glaucoom bij elders geclassificeerde ziekten;< 5;< 5
7 - Ziekten van oog en adnexen (H00-H59);H43;stoornissen van corpus vitreum;980;771
7 - Ziekten van oog en adnexen (H00-H59);H44;stoornissen van oogbol;159;97
7 - Ziekten van oog en adnexen (H00-H59);H46;neuritis optica;288;< 5
7 - Ziekten van oog en adnexen (H00-H59);H47;andere stoornissen van nervus opticus (II) en optische banen;148;25
7 - Ziekten van oog en adnexen (H00-H59);H49;paralytische strabismus;279;84
7 - Ziekten van oog en adnexen (H00-H59);H50;andere strabismus;122;3285
7 - Ziekten van oog en adnexen (H00-H59);H51;andere stoornissen in binoculaire oogbewegingen;27;292
7 - Ziekten van oog en adnexen (H00-H59);H52;stoornissen in refractie en accommodatie;21;231
7 - Ziekten van oog en adnexen (H00-H59);H53;visuele stoornissen;393;48
7 - Ziekten van oog en adnexen (H00-H59);H54;blindheid en slechtziendheid;69;16
7 - Ziekten van oog en adnexen (H00-H59);H55;nystagmus en andere onregelmatige oogbewegingen;50;36
7 - Ziekten van oog en adnexen (H00-H59);H57;andere stoornissen van oog en adnexen;59;99
7 - Ziekten van oog en adnexen (H00-H59);H59;peroperatieve en postprocedurele complicaties en stoornissen van oog en adnexen, niet elders geclassificeerd;288;418
7 - Ziekten van oog en adnexen (H00-H59);;;12566;150394
8 - Ziekten van oor en processus mastoideus (H60-H95);H60;otitis externa;219;168
8 - Ziekten van oor en processus mastoideus (H60-H95);H61;andere stoornissen van uitwendig oor;154;701
8 - Ziekten van oor en processus mastoideus (H60-H95);H62;stoornissen van uitwendig oor bij elders geclassificeerde ziekten;< 5;0
8 - Ziekten van oor en processus mastoideus (H60-H95);H65;niet-etterige otitis media;581;18078
8 - Ziekten van oor en processus mastoideus (H60-H95);H66;etterige otitis media en niet gespecificeerd;1906;4720
8 - Ziekten van oor en processus mastoideus (H60-H95);H67;otitis media bij elders geclassificeerde ziekten;< 5;0
8 - Ziekten van oor en processus mastoideus (H60-H95);H68;ontsteking en obstructie van tuba Eustachii;< 5;31
8 - Ziekten van oor en processus mastoideus (H60-H95);H69;andere en niet gespecificeerde stoornissen van tuba Eustachii;10;152
8 - Ziekten van oor en processus mastoideus (H60-H95);H70;mastoïditis en verwante aandoeningen;306;34
8 - Ziekten van oor en processus mastoideus (H60-H95);H71;cholesteatoom van middenoor;1001;233
8 - Ziekten van oor en processus mastoideus (H60-H95);H72;perforatie van trommelvlies;1222;1334
8 - Ziekten van oor en processus mastoideus (H60-H95);H73;andere stoornissen van trommelvlies;140;414
8 - Ziekten van oor en processus mastoideus (H60-H95);H74;andere stoornissen van middenoor en mastoïd;230;204
8 - Ziekten van oor en processus mastoideus (H60-H95);H75;andere stoornissen van middenoor en mastoïd bij elders geclassificeerde ziekten;< 5;0
8 - Ziekten van oor en processus mastoideus (H60-H95);H80;otosclerose;637;41
8 - Ziekten van oor en processus mastoideus (H60-H95);H81;vestibulaire functiestoornissen;4158;193
8 - Ziekten van oor en processus mastoideus (H60-H95);H82;vertigosyndromen bij elders geclassificeerde ziekten;5;0
8 - Ziekten van oor en processus mastoideus (H60-H95);H83;andere ziekten van binnenoor;134;18
8 - Ziekten van oor en processus mastoideus (H60-H95);H90;gehoorverlies door geleidings- en perceptiestoornis;514;295
8 - Ziekten van oor en processus mastoideus (H60-H95);H91;ander en niet gespecificeerd gehoorverliezen;249;329
8 - Ziekten van oor en processus mastoideus (H60-H95);H92;oorpijn en uitvloed uit oor;39;80
8 - Ziekten van oor en processus mastoideus (H60-H95);H93;andere stoornissen van oor, niet elders geclassificeerd;291;164
8 - Ziekten van oor en processus mastoideus (H60-H95);H94;andere stoornissen van oor bij elders geclassificeerde ziekten;0;0
8 - Ziekten van oor en processus mastoideus (H60-H95);H95;peroperatieve en postprocedurele complicaties en stoornissen van oor en processus mastoideus, niet elders geclassificeerd;214;63
8 - Ziekten van oor en processus mastoideus (H60-H95);;;12018;27252
9 - Ziekten van hart en vaatstelsel (I00-I99);I00;acuut reuma zonder vermelding van een hartaandoening;14;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I01;acuut reuma met hartaandoening;23;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I02;reumatische chorea;< 5;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I05;reumatische ziekten van mitralisklep;132;11
9 - Ziekten van hart en vaatstelsel (I00-I99);I06;reumatische ziekten van aortaklep;26;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I07;reumatische ziekten van tricuspidalisklep;< 5;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I08;multipele klepziekten;90;6
9 - Ziekten van hart en vaatstelsel (I00-I99);I09;andere reumatische hartziekten;18;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I10;essentiële (primaire) hypertensie;1470;93
9 - Ziekten van hart en vaatstelsel (I00-I99);I11;hypertensive heart ziekte;6410;210
9 - Ziekten van hart en vaatstelsel (I00-I99);I12;hypertensieve chronische nierziekte;2410;408
9 - Ziekten van hart en vaatstelsel (I00-I99);I13;hypertensieve hartziekte en chronische nierziekte;11205;128
9 - Ziekten van hart en vaatstelsel (I00-I99);I15;secundaire hypertensie;79;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I20;angina pectoris;2327;1473
9 - Ziekten van hart en vaatstelsel (I00-I99);I21;myocardinfarct met of zonder ST-elevatie (STEMI/NSTEMI);17690;1173
9 - Ziekten van hart en vaatstelsel (I00-I99);I22;recidief myocardinfarct met of zonder ST-elevatie (STEMI/NSTEMI);90;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I23;bepaalde actuele complicaties na acuut myocardinfarct met of zonder ST-elevatie (STEMI/NSTEMI), binnen de periode van 30 dagen.;39;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I24;andere acute ischemische hartziekten;441;62
9 - Ziekten van hart en vaatstelsel (I00-I99);I25;chronische ischemische hartziekte;34908;19518
9 - Ziekten van hart en vaatstelsel (I00-I99);I26;longembolie;5716;19
9 - Ziekten van hart en vaatstelsel (I00-I99);I27;andere pulmonale hartziekten;978;49
9 - Ziekten van hart en vaatstelsel (I00-I99);I28;andere ziekten van longvaten;29;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I30;acute pericarditis;1395;15
9 - Ziekten van hart en vaatstelsel (I00-I99);I31;andere ziekten van pericard;798;32
9 - Ziekten van hart en vaatstelsel (I00-I99);I32;pericarditis bij elders geclassificeerde ziekten;0;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I33;acute en subacute endocarditis;411;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I34;niet-reumatische mitralisklepstoornissen;1935;394
9 - Ziekten van hart en vaatstelsel (I00-I99);I35;niet-reumatische aortaklepstoornissen;5960;854
9 - Ziekten van hart en vaatstelsel (I00-I99);I36;niet-reumatische tricuspidalisklepstoornissen;134;22
9 - Ziekten van hart en vaatstelsel (I00-I99);I37;niet-reumatische pulmonalisklepstoornissen;22;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I38;endocarditis, klep niet gespecificeerd;24;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I39;endocarditis en hartklepstoornissen bij elders geclassificeerde ziekten;< 5;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I40;acute myocarditis;326;15
9 - Ziekten van hart en vaatstelsel (I00-I99);I41;myocarditis bij elders geclassificeerde ziekten;0;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I42;cardiomyopathie;1333;347
9 - Ziekten van hart en vaatstelsel (I00-I99);I43;cardiomyopathie bij elders geclassificeerde ziekten;6;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I44;atrioventriculair block en linker-bundeltakblock;4053;145
9 - Ziekten van hart en vaatstelsel (I00-I99);I45;andere geleidingsstoornissen;1126;73
9 - Ziekten van hart en vaatstelsel (I00-I99);I46;hartstilstand;832;67
9 - Ziekten van hart en vaatstelsel (I00-I99);I47;paroxysmale tachycardie;6298;768
9 - Ziekten van hart en vaatstelsel (I00-I99);I48;atriumfibrillatie en -flutter;23357;7624
9 - Ziekten van hart en vaatstelsel (I00-I99);I49;andere hartritmestoornissen;5149;610
9 - Ziekten van hart en vaatstelsel (I00-I99);I50;hartdecompensatie;14290;318
9 - Ziekten van hart en vaatstelsel (I00-I99);I51;complicaties van hartziekten en slecht omschreven hartziekten;1143;219
9 - Ziekten van hart en vaatstelsel (I00-I99);I52;andere hartstoornissen bij elders geclassificeerde ziekten;0;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I60;niet traumatische subarachnoïdale bloeding;922;38
9 - Ziekten van hart en vaatstelsel (I00-I99);I61;niet-traumatische intracerebrale bloeding;2747;16
9 - Ziekten van hart en vaatstelsel (I00-I99);I62;niet-traumatische intracraniale bloedingen, andere en niet gespecificeerd;1036;12
9 - Ziekten van hart en vaatstelsel (I00-I99);I63;cerebraal infarct;17469;86
9 - Ziekten van hart en vaatstelsel (I00-I99);I65;occlusie en stenose van precerebrale arteriën, niet resulterend in cerebraal infarct;3439;134
9 - Ziekten van hart en vaatstelsel (I00-I99);I66;occlusie en stenose van cerebrale arteriën, niet resulterend in cerebraal infarct;113;9
9 - Ziekten van hart en vaatstelsel (I00-I99);I67;andere cerebrovasculaire ziekten;2441;486
9 - Ziekten van hart en vaatstelsel (I00-I99);I68;cerebrovasculaire stoornissen bij elders geclassificeerde ziekten;10;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I69;sekwellen van een cerebrovasculaire ziekte;2029;66
9 - Ziekten van hart en vaatstelsel (I00-I99);I70;atherosclerose;17908;1965
9 - Ziekten van hart en vaatstelsel (I00-I99);I71;aneurysma en dissectie van aorta;2971;92
9 - Ziekten van hart en vaatstelsel (I00-I99);I72;andere aneurysmata;899;107
9 - Ziekten van hart en vaatstelsel (I00-I99);I73;andere perifere vaatziekten;179;50
9 - Ziekten van hart en vaatstelsel (I00-I99);I74;arteriële embolie en trombose;1743;119
9 - Ziekten van hart en vaatstelsel (I00-I99);I75;athero-embolie;89;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I76;septische arteriële embolie;< 5;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I77;andere stoornissen van arteriën en arteriolen;777;229
9 - Ziekten van hart en vaatstelsel (I00-I99);I78;ziekten van capillairen;84;211
9 - Ziekten van hart en vaatstelsel (I00-I99);I79;stoornissen van arteriën, arteriolen en capillairen bij elders geclassificeerde ziekten;0;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I80;flebitis en tromboflebitis;579;51
9 - Ziekten van hart en vaatstelsel (I00-I99);I81;trombose van vena porta;192;13
9 - Ziekten van hart en vaatstelsel (I00-I99);I82;andere veneuze embolie en trombose;1181;127
9 - Ziekten van hart en vaatstelsel (I00-I99);I83;varices van onderste extremiteiten;2049;20199
9 - Ziekten van hart en vaatstelsel (I00-I99);I85;slokdarmvarices;293;437
9 - Ziekten van hart en vaatstelsel (I00-I99);I86;varices van andere lokalisaties;142;1195
9 - Ziekten van hart en vaatstelsel (I00-I99);I87;andere stoornissen van venen;917;3280
9 - Ziekten van hart en vaatstelsel (I00-I99);I88;niet-specifieke lymfadenitis;1045;102
9 - Ziekten van hart en vaatstelsel (I00-I99);I89;andere niet-infectieuze stoornissen van lymfevaten en lymfeklieren;522;79
9 - Ziekten van hart en vaatstelsel (I00-I99);I95;hypotensie;4827;13
9 - Ziekten van hart en vaatstelsel (I00-I99);I96;gangreen, niet elders geclassificeerd;304;126
9 - Ziekten van hart en vaatstelsel (I00-I99);I97;peroperatieve en postprocedurele complicaties en stoornissen van hart en vaatstelsel, niet elders geclassificeerd;1069;110
9 - Ziekten van hart en vaatstelsel (I00-I99);I99;andere en niet gespecificeerde stoornissen van hart en vaatstelsel;81;122
9 - Ziekten van hart en vaatstelsel (I00-I99);;;220752;64149
10 - Ziekten van ademhalingsstelsel (J00-J99);J00;acute nasofaryngitis [verkoudheid];2023;6
10 - Ziekten van ademhalingsstelsel (J00-J99);J01;acute sinusitis;660;119
10 - Ziekten van ademhalingsstelsel (J00-J99);J02;acute faryngitis;1571;16
10 - Ziekten van ademhalingsstelsel (J00-J99);J03;acute tonsillitis;5060;2365
10 - Ziekten van ademhalingsstelsel (J00-J99);J04;acute laryngitis en tracheïtis;934;29
10 - Ziekten van ademhalingsstelsel (J00-J99);J05;acute obstructieve laryngitis [kroep] en epiglottitis;775;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J06;acute infecties van bovenste luchtwegen met multipele en niet gespecificeerde lokalisaties;4184;48
10 - Ziekten van ademhalingsstelsel (J00-J99);J09;influenza door geïdentificeerde influenzavirussen;2715;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J10;influenza door een ander geïdentificeerd influenzavirus;4415;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J11;influenza door een niet-geïdentificeerd influenzavirus;1726;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J12;viruspneumonie, niet elders geclassificeerd;1647;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J13;pneumonie door Streptococcus pneumoniae;1525;9
10 - Ziekten van ademhalingsstelsel (J00-J99);J14;pneumonie door Haemophilus influenzae;746;24
10 - Ziekten van ademhalingsstelsel (J00-J99);J15;bacteriële pneumonie, niet elders geclassificeerd;6114;44
10 - Ziekten van ademhalingsstelsel (J00-J99);J16;pneumonie door andere infectieuze organismen, niet elders geclassificeerd;523;7
10 - Ziekten van ademhalingsstelsel (J00-J99);J17;pneumonie bij elders geclassificeerde ziekten;0;0
10 - Ziekten van ademhalingsstelsel (J00-J99);J18;pneumonie, niet gespecificeerd organisme;26559;135
10 - Ziekten van ademhalingsstelsel (J00-J99);J20;acute bronchitis;8120;115
10 - Ziekten van ademhalingsstelsel (J00-J99);J21;acute bronchiolitis;12300;28
10 - Ziekten van ademhalingsstelsel (J00-J99);J22;niet gespecificeerde acute infectie van onderste luchtwegen;1042;32
10 - Ziekten van ademhalingsstelsel (J00-J99);J30;vasomotorische en allergische rinitis;66;90
10 - Ziekten van ademhalingsstelsel (J00-J99);J31;chronische rinitis, nasofaryngitis en faryngitis;279;309
10 - Ziekten van ademhalingsstelsel (J00-J99);J32;chronische sinusitis;3347;3153
10 - Ziekten van ademhalingsstelsel (J00-J99);J33;neuspoliep;582;521
10 - Ziekten van ademhalingsstelsel (J00-J99);J34;andere en niet gespecificeerde stoornissen van neus en neusbijholte;6548;7877
10 - Ziekten van ademhalingsstelsel (J00-J99);J35;chronische ziekten van tonsillen en adenoïde vegetatie;4276;21698
10 - Ziekten van ademhalingsstelsel (J00-J99);J36;peritonsillair abces;1850;71
10 - Ziekten van ademhalingsstelsel (J00-J99);J37;chronische laryngitis en laryngotracheïtis;22;44
10 - Ziekten van ademhalingsstelsel (J00-J99);J38;ziekten van stembanden en larynx, niet elders geclassificeerd;671;2154
10 - Ziekten van ademhalingsstelsel (J00-J99);J39;andere ziekten van bovenste luchtwegen;751;456
10 - Ziekten van ademhalingsstelsel (J00-J99);J40;bronchitis, niet gespecificeerd als acuut of chronisch;988;79
10 - Ziekten van ademhalingsstelsel (J00-J99);J41;eenvoudige en mucopurulente chronische bronchitis;26;30
10 - Ziekten van ademhalingsstelsel (J00-J99);J42;niet gespecificeerde chronische bronchitis;128;192
10 - Ziekten van ademhalingsstelsel (J00-J99);J43;emfyseem;257;22
10 - Ziekten van ademhalingsstelsel (J00-J99);J44;andere chronische obstructieve longziekte (COPD);33060;451
10 - Ziekten van ademhalingsstelsel (J00-J99);J45;astma;5082;125
10 - Ziekten van ademhalingsstelsel (J00-J99);J47;bronchiëctasie;1422;296
10 - Ziekten van ademhalingsstelsel (J00-J99);J60;pneumoconiose van koolmijnwerkers;49;20
10 - Ziekten van ademhalingsstelsel (J00-J99);J61;pneumoconiose door asbest en andere minerale vezels;16;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J62;pneumoconiose door silicahoudend stof;23;9
10 - Ziekten van ademhalingsstelsel (J00-J99);J63;pneumoconiose door andere anorganische stofdeeltjes;< 5;0
10 - Ziekten van ademhalingsstelsel (J00-J99);J64;niet gespecificeerde pneumoconiose;5;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J65;pneumoconiose samengaand met tuberculose;0;0
10 - Ziekten van ademhalingsstelsel (J00-J99);J66;luchtwegziekte door specifiek organisch stof;< 5;0
10 - Ziekten van ademhalingsstelsel (J00-J99);J67;overgevoeligheidspneumonitis door organische stofdeeltjes;107;13
10 - Ziekten van ademhalingsstelsel (J00-J99);J68;respiratoire aandoeningen door inhalatie van chemische stoffen, gassen, rook en dampen;17;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J69;pneumonitis door vaste stoffen en vloeistoffen;4322;6
10 - Ziekten van ademhalingsstelsel (J00-J99);J70;respiratoire aandoeningen door andere uitwendige agentia;389;47
10 - Ziekten van ademhalingsstelsel (J00-J99);J80;acute respiratory distress syndrome;149;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J81;longoedeem;367;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J82;pulmonale eosinofilie, niet elders geclassificeerd;129;10
10 - Ziekten van ademhalingsstelsel (J00-J99);J84;andere interstitiële longziekten;1516;206
10 - Ziekten van ademhalingsstelsel (J00-J99);J85;abces van long en mediastinum;428;18
10 - Ziekten van ademhalingsstelsel (J00-J99);J86;pyothorax;479;21
10 - Ziekten van ademhalingsstelsel (J00-J99);J90;vochtophoping in pleuraholte, niet elders geclassificeerd;1104;58
10 - Ziekten van ademhalingsstelsel (J00-J99);J91;vochtophoping in pleuraholte bij elders geclassificeerde aandoeningen;236;10
10 - Ziekten van ademhalingsstelsel (J00-J99);J92;pleurazwoerd;18;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J93;pneumothorax en luchtlek;1589;8
10 - Ziekten van ademhalingsstelsel (J00-J99);J94;andere aandoeningen van pleura;199;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J95;peroperatieve en postprocedurele complicaties en stoornissen van ademhalingsstelsel, niet elders geclassificeerd;1807;316
10 - Ziekten van ademhalingsstelsel (J00-J99);J96;respiratoire insufficiëntie, niet elders geclassificeerd;1404;8
10 - Ziekten van ademhalingsstelsel (J00-J99);J98;andere respiratoire stoornissen;1915;1305
10 - Ziekten van ademhalingsstelsel (J00-J99);J99;respiratoire stoornissen bij elders geclassificeerde ziekten;0;0
10 - Ziekten van ademhalingsstelsel (J00-J99);;;158267;42632
11 - Ziekten van spijsverteringsstelsel (K00-K95);K00;stoornissen van tandontwikkeling en in tanddoorbraak;66;9386
11 - Ziekten van spijsverteringsstelsel (K00-K95);K01;ingesloten en geïmpacteerde tanden;370;66183
11 - Ziekten van spijsverteringsstelsel (K00-K95);K02;tandcariës;457;36133
11 - Ziekten van spijsverteringsstelsel (K00-K95);K03;andere ziekten van harde tandweefsels;26;2767
11 - Ziekten van spijsverteringsstelsel (K00-K95);K04;ziekten van pulpa en periapicale weefsels;913;14601
11 - Ziekten van spijsverteringsstelsel (K00-K95);K05;gingivitis en periodontale ziekten;218;2916
11 - Ziekten van spijsverteringsstelsel (K00-K95);K06;andere stoornissen van gingiva en tandeloze processus alveolaris;45;722
11 - Ziekten van spijsverteringsstelsel (K00-K95);K08;andere stoornissen van gebit en steunweefsels;574;22661
11 - Ziekten van spijsverteringsstelsel (K00-K95);K09;cysten van mondgebied, niet elders geclassificeerd;47;868
11 - Ziekten van spijsverteringsstelsel (K00-K95);K11;ziekten van speekselklieren;747;533
11 - Ziekten van spijsverteringsstelsel (K00-K95);K12;stomatitis en verwante aandoeningen;1267;485
11 - Ziekten van spijsverteringsstelsel (K00-K95);K13;andere ziekten van lippen en mondslijmvlies;193;1555
11 - Ziekten van spijsverteringsstelsel (K00-K95);K14;ziekten van tong;89;217
11 - Ziekten van spijsverteringsstelsel (K00-K95);K20;oesofagitis;550;3270
11 - Ziekten van spijsverteringsstelsel (K00-K95);K21;ziekten door gastro-oesofagale reflux;4973;9837
11 - Ziekten van spijsverteringsstelsel (K00-K95);K22;andere ziekten van slokdarm;3432;7400
11 - Ziekten van spijsverteringsstelsel (K00-K95);K23;stoornissen van slokdarm bij elders geclassificeerde ziekten;0;0
11 - Ziekten van spijsverteringsstelsel (K00-K95);K25;maagulcus;2270;1098
11 - Ziekten van spijsverteringsstelsel (K00-K95);K26;duodenumulcus;1525;272
11 - Ziekten van spijsverteringsstelsel (K00-K95);K27;peptisch ulcus, lokalisatie niet gespecificeerd;52;15
11 - Ziekten van spijsverteringsstelsel (K00-K95);K28;gastrojejunaal ulcus;386;132
11 - Ziekten van spijsverteringsstelsel (K00-K95);K29;gastritis en duodenitis;4579;17292
11 - Ziekten van spijsverteringsstelsel (K00-K95);K30;functionele dyspepsie;267;319
11 - Ziekten van spijsverteringsstelsel (K00-K95);K31;andere ziekten van maag en duodenum;1814;2856
11 - Ziekten van spijsverteringsstelsel (K00-K95);K35;acute appendicitis;14412;143
11 - Ziekten van spijsverteringsstelsel (K00-K95);K36;andere appendicitis;325;55
11 - Ziekten van spijsverteringsstelsel (K00-K95);K37;appendicitis, niet gespecificeerd;212;23
11 - Ziekten van spijsverteringsstelsel (K00-K95);K38;andere ziekten van appendix;190;27
11 - Ziekten van spijsverteringsstelsel (K00-K95);K40;hernia inguinalis;12793;11700
11 - Ziekten van spijsverteringsstelsel (K00-K95);K41;hernia femoralis;328;145
11 - Ziekten van spijsverteringsstelsel (K00-K95);K42;hernia umbilicalis;3280;3590
11 - Ziekten van spijsverteringsstelsel (K00-K95);K43;hernia ventralis;6879;1577
11 - Ziekten van spijsverteringsstelsel (K00-K95);K44;hernia diaphragmatica;1606;2259
11 - Ziekten van spijsverteringsstelsel (K00-K95);K45;andere gespecificeerde buikbreuken;309;22
11 - Ziekten van spijsverteringsstelsel (K00-K95);K46;niet gespecificeerde buikbreuk;327;36
11 - Ziekten van spijsverteringsstelsel (K00-K95);K50;ziekte van Crohn [enteritis regionalis];3148;6309
11 - Ziekten van spijsverteringsstelsel (K00-K95);K51;ulceratieve colitis;1394;4007
11 - Ziekten van spijsverteringsstelsel (K00-K95);K52;andere niet-infectieuze gastro-enteritis en colitis;11762;4372
11 - Ziekten van spijsverteringsstelsel (K00-K95);K55;vaatstoornissen van darm;2399;727
11 - Ziekten van spijsverteringsstelsel (K00-K95);K56;paralytische ileus en intestinale obstructie zonder hernia;11986;612
