chap;code_icd;diagnostic;hosp_class;hosp_de_jour
6 - Maladies du système nerveux et des organes des sens (320-389);333;Autres maladies extrapyramidales et troubles accompagnés de mouvements anormaux;1813;26
6 - Maladies du système nerveux et des organes des sens (320-389);334;Maladies spinocérébelleuses;181;< 5
6 - Maladies du système nerveux et des organes des sens (320-389);335;Maladies des cellules de la corne antérieure de la moelle;612;13
6 - Maladies du système nerveux et des organes des sens (320-389);336;Autres maladies de la moelle épinière;144;28
6 - Maladies du système nerveux et des organes des sens (320-389);337;Troubles du système nerveux autonome;271;202
6 - Maladies du système nerveux et des organes des sens (320-389);338;Douleur, non classée ailleurs;5462;107562
6 - Maladies du système nerveux et des organes des sens (320-389);339;Autres syndromes de céphalée;1008;145
6 - Maladies du système nerveux et des organes des sens (320-389);340;Sclérose en plaques;2092;436
6 - Maladies du système nerveux et des organes des sens (320-389);341;Autres maladies démyélinisantes du système nerveux central;238;28
6 - Maladies du système nerveux et des organes des sens (320-389);342;Hémiplégie et hémiparésie;256;24
6 - Maladies du système nerveux et des organes des sens (320-389);343;Paralysie cérébrale infantile;247;231
6 - Maladies du système nerveux et des organes des sens (320-389);344;Autres syndromes paralytiques;481;57
6 - Maladies du système nerveux et des organes des sens (320-389);345;Épilepsie et attaques récurrentes;14323;219
6 - Maladies du système nerveux et des organes des sens (320-389);346;Migraine;2843;23
6 - Maladies du système nerveux et des organes des sens (320-389);347;Cataplexie et narcolepsie;121;< 5
6 - Maladies du système nerveux et des organes des sens (320-389);348;Autres affections cérébrales;1084;89
6 - Maladies du système nerveux et des organes des sens (320-389);349;Troubles du système nerveux, autres et non spécifiés;846;113
6 - Maladies du système nerveux et des organes des sens (320-389);350;Troubles du nerf trijumeau (cinquième nerf crânien);522;177
6 - Maladies du système nerveux et des organes des sens (320-389);351;Troubles du nerf facial (septième nerf crânien);476;29
6 - Maladies du système nerveux et des organes des sens (320-389);352;Troubles d'autres nerfs crâniens;59;10
6 - Maladies du système nerveux et des organes des sens (320-389);353;Troubles des racines et du plexus nerveux;513;422
6 - Maladies du système nerveux et des organes des sens (320-389);354;Mononévrites du membre supérieur et mononévrites multiples;1245;33789
6 - Maladies du système nerveux et des organes des sens (320-389);355;Mononévrite du membre inférieur;691;1440
6 - Maladies du système nerveux et des organes des sens (320-389);356;Neuropathie périphérique héréditaire ou idiopathique;701;72
6 - Maladies du système nerveux et des organes des sens (320-389);357;Neuropathie inflammatoire ou toxique;2017;212
6 - Maladies du système nerveux et des organes des sens (320-389);358;Troubles neuromusculaires;308;27
6 - Maladies du système nerveux et des organes des sens (320-389);359;Dystrophies musculaires et autres myopathies;353;35
6 - Maladies du système nerveux et des organes des sens (320-389);360;Troubles du globe oculaire;205;110
6 - Maladies du système nerveux et des organes des sens (320-389);361;Décollement et anomalies de la rétine;2202;889
6 - Maladies du système nerveux et des organes des sens (320-389);362;Autres troubles de rétine;1690;991
6 - Maladies du système nerveux et des organes des sens (320-389);363;Chorio-rétinite, cicatrices chorio-rétiniennes et autres troubles de la choroïde;24;14
6 - Maladies du système nerveux et des organes des sens (320-389);364;Troubles de l'iris et du corps ciliaire;91;141
6 - Maladies du système nerveux et des organes des sens (320-389);365;Glaucome;950;1049
6 - Maladies du système nerveux et des organes des sens (320-389);366;Cataracte;3297;118005
6 - Maladies du système nerveux et des organes des sens (320-389);367;Troubles de la réfraction et de l'accommodation;17;176
6 - Maladies du système nerveux et des organes des sens (320-389);368;Troubles de la vision;449;48
6 - Maladies du système nerveux et des organes des sens (320-389);369;Cécité et baisse de vision;65;218
6 - Maladies du système nerveux et des organes des sens (320-389);370;Kératite;253;26
6 - Maladies du système nerveux et des organes des sens (320-389);371;Opacité cornéenne et autres troubles de cornée;494;184
6 - Maladies du système nerveux et des organes des sens (320-389);372;Troubles de la conjonctive;111;707
6 - Maladies du système nerveux et des organes des sens (320-389);373;Inflammations des paupières;109;612
6 - Maladies du système nerveux et des organes des sens (320-389);374;Autres troubles des paupières;273;9121
6 - Maladies du système nerveux et des organes des sens (320-389);375;Troubles du système lacrymal;373;1228
6 - Maladies du système nerveux et des organes des sens (320-389);376;Troubles de l'orbite;351;46
6 - Maladies du système nerveux et des organes des sens (320-389);377;Troubles du nerf et des voies optiques;374;20
6 - Maladies du système nerveux et des organes des sens (320-389);378;Strabisme et autres troubles des mouvements binoculaires;333;3631
6 - Maladies du système nerveux et des organes des sens (320-389);379;Autres troubles de l'œil;1262;1154
6 - Maladies du système nerveux et des organes des sens (320-389);380;Troubles de l'oreille externe;337;768
6 - Maladies du système nerveux et des organes des sens (320-389);381;Otite moyenne non suppurative et troubles de la trompe d'Eustache;605;17811
6 - Maladies du système nerveux et des organes des sens (320-389);382;Otite moyenne suppurative ou de forme non spécifiée;1653;4875
6 - Maladies du système nerveux et des organes des sens (320-389);383;Mastoïdite et affections apparentées;387;39
6 - Maladies du système nerveux et des organes des sens (320-389);384;Autres troubles de la membrane tympanique;1380;1192
6 - Maladies du système nerveux et des organes des sens (320-389);385;Autres troubles de l'oreille moyenne et de la mastoïde;1338;481
6 - Maladies du système nerveux et des organes des sens (320-389);386;Syndromes vertigineux et autres troubles du système vestibulaire;4111;134
6 - Maladies du système nerveux et des organes des sens (320-389);387;Otosclérose;636;53
6 - Maladies du système nerveux et des organes des sens (320-389);388;Autres troubles de l'oreille;226;251
6 - Maladies du système nerveux et des organes des sens (320-389);389;Surdité;756;451
6 - Maladies du système nerveux et des organes des sens (320-389);;;128572;310646
7 - Maladies de l'appareil circulatoire (390-459);390;Rhumatisme articulaire aigu, sans mention de complication cardiaque;17;< 5
7 - Maladies de l'appareil circulatoire (390-459);391;Rhumatisme articulaire aigu, avec complication cardiaque;15;< 5
7 - Maladies de l'appareil circulatoire (390-459);392;Chorée rhumatismale;< 5;0
7 - Maladies de l'appareil circulatoire (390-459);393;Péricardite rhumatismale chronique;< 5;0
7 - Maladies de l'appareil circulatoire (390-459);394;Maladies rhumatismales de la valve mitrale;129;5
7 - Maladies de l'appareil circulatoire (390-459);395;Maladies rhumatismales de la valve aortique;35;< 5
7 - Maladies de l'appareil circulatoire (390-459);396;Maladies rhumatismales des valves mitrale et aortique;63;13
7 - Maladies de l'appareil circulatoire (390-459);397;Maladies rhumatismales d'autres structures endocardiques;7;0
7 - Maladies de l'appareil circulatoire (390-459);398;Autres cardiopathies rhumatismales;38;0
7 - Maladies de l'appareil circulatoire (390-459);401;Hypertension essentielle;2410;63
7 - Maladies de l'appareil circulatoire (390-459);402;Cardiopathie hypertensive;1365;22
7 - Maladies de l'appareil circulatoire (390-459);403;Néphropathie due à l'hypertension artérielle;2267;158
7 - Maladies de l'appareil circulatoire (390-459);404;Cardiopathie hypertensive et néphropathie chronique;1713;24
7 - Maladies de l'appareil circulatoire (390-459);405;Hypertension secondaire;59;< 5
7 - Maladies de l'appareil circulatoire (390-459);410;Infarctus aigu du myocarde;17925;719
7 - Maladies de l'appareil circulatoire (390-459);411;Autres formes aiguës et subaiguës de cardiopathie ischémique;1416;207
7 - Maladies de l'appareil circulatoire (390-459);412;Infarctus ancien du myocarde;19;< 5
7 - Maladies de l'appareil circulatoire (390-459);413;Angine de poitrine;2418;559
7 - Maladies de l'appareil circulatoire (390-459);414;Autres formes de cardiopathie ischémique chronique;35163;9899
7 - Maladies de l'appareil circulatoire (390-459);415;Maladie cardio-pulmonaire aiguë;5487;16
7 - Maladies de l'appareil circulatoire (390-459);416;Maladie cardio-pulmonaire chronique;933;46
7 - Maladies de l'appareil circulatoire (390-459);417;Autres maladies de la circulation pulmonaire;28;< 5
7 - Maladies de l'appareil circulatoire (390-459);420;Péricardite aiguë;1295;7
7 - Maladies de l'appareil circulatoire (390-459);421;Endocardites aiguë et subaiguë;416;< 5
7 - Maladies de l'appareil circulatoire (390-459);422;Myocardite aiguë;244;8
7 - Maladies de l'appareil circulatoire (390-459);423;Autres maladies du péricarde;763;18
7 - Maladies de l'appareil circulatoire (390-459);424;Autres maladies de l'endocarde;7642;700
7 - Maladies de l'appareil circulatoire (390-459);425;Cardiomyopathie;1164;176
7 - Maladies de l'appareil circulatoire (390-459);426;Troubles de la conduction;4497;128
7 - Maladies de l'appareil circulatoire (390-459);427;Dysrythmies cardiaques;35336;5754
7 - Maladies de l'appareil circulatoire (390-459);428;Insuffisance cardiaque;24228;189
7 - Maladies de l'appareil circulatoire (390-459);429;Symptômes et complications mal définies de cardiopathie;952;142
7 - Maladies de l'appareil circulatoire (390-459);430;Hémorragie sous-arachnoïdienne;967;27
7 - Maladies de l'appareil circulatoire (390-459);431;Hémorragie intracérébrale;2707;15
7 - Maladies de l'appareil circulatoire (390-459);432;Hémorragies intracrâniennes, autres et non spécifiées;1025;10
7 - Maladies de l'appareil circulatoire (390-459);433;Occlusion et sténose des artères précérébrales;5091;95
7 - Maladies de l'appareil circulatoire (390-459);434;Occlusion des artères cérébrales;15678;11
7 - Maladies de l'appareil circulatoire (390-459);435;Ischémie cérébrale transitoire;7206;50
7 - Maladies de l'appareil circulatoire (390-459);436;Maladie cérébro-vasculaire aiguë mais mal définie;75;< 5
7 - Maladies de l'appareil circulatoire (390-459);437;Maladies cérébro-vasculaires, autres et mal définies;2445;284
7 - Maladies de l'appareil circulatoire (390-459);438;Séquelles d'une maladie cérébro-vasculaire;1061;61
7 - Maladies de l'appareil circulatoire (390-459);440;Athérosclérose;18614;1432
7 - Maladies de l'appareil circulatoire (390-459);441;Anévrisme et dissection de l'aorte;2847;80
7 - Maladies de l'appareil circulatoire (390-459);442;Autres anévrismes;751;59
7 - Maladies de l'appareil circulatoire (390-459);443;Autres maladies vasculaires périphériques;351;79
7 - Maladies de l'appareil circulatoire (390-459);444;Embolie et thrombose artérielles;2229;63
7 - Maladies de l'appareil circulatoire (390-459);445;Athéro-embolie;48;< 5
7 - Maladies de l'appareil circulatoire (390-459);446;Polyartérite noueuse et affections apparentées;787;292
7 - Maladies de l'appareil circulatoire (390-459);447;Autres troubles des artères et des artérioles;525;177
7 - Maladies de l'appareil circulatoire (390-459);448;Maladie des capillaires;92;286
7 - Maladies de l'appareil circulatoire (390-459);449;Embolie artérielle septique;< 5;0
7 - Maladies de l'appareil circulatoire (390-459);451;Phlébite et thrombophlébite;1145;40
7 - Maladies de l'appareil circulatoire (390-459);452;Thrombose de la veine porte;110;9
7 - Maladies de l'appareil circulatoire (390-459);453;Autres embolies et thromboses veineuses;923;96
7 - Maladies de l'appareil circulatoire (390-459);454;Varices des membres inférieurs;2776;21731
7 - Maladies de l'appareil circulatoire (390-459);455;Hémorroïdes;4006;9086
7 - Maladies de l'appareil circulatoire (390-459);456;Varices d'autres sites;286;1981
7 - Maladies de l'appareil circulatoire (390-459);457;Troubles non infectieux des vaisseaux lymphatiques;520;36
7 - Maladies de l'appareil circulatoire (390-459);458;Hypotension;4118;6
7 - Maladies de l'appareil circulatoire (390-459);459;Autres troubles du système circulatoire;1409;2828
7 - Maladies de l'appareil circulatoire (390-459);;;225843;57706
8 - Maladies de l'appareil respiratoire (460-519);460;Rhinopharyngite aiguë (rhume ordinaire);1411;< 5
8 - Maladies de l'appareil respiratoire (460-519);461;Sinusite aiguë;729;73
8 - Maladies de l'appareil respiratoire (460-519);462;Pharyngite aiguë;1419;16
8 - Maladies de l'appareil respiratoire (460-519);463;Amygdalite aiguë;2988;400
8 - Maladies de l'appareil respiratoire (460-519);464;Laryngite et trachéite aiguës;694;104
8 - Maladies de l'appareil respiratoire (460-519);465;Infections aiguës des voies respiratoires supérieures de sites multiples ou non spécifiés;3069;125
8 - Maladies de l'appareil respiratoire (460-519);466;Bronchite et bronchiolite aiguës;19348;118
8 - Maladies de l'appareil respiratoire (460-519);470;Déviation de la cloison nasale;5556;3448
8 - Maladies de l'appareil respiratoire (460-519);471;Polypes du nez;853;427
8 - Maladies de l'appareil respiratoire (460-519);472;Pharyngite et rhinopharyngite chroniques;214;277
8 - Maladies de l'appareil respiratoire (460-519);473;Sinusite chronique;3942;2619
8 - Maladies de l'appareil respiratoire (460-519);474;Affection chronique des amygdales et des végétations adénoïdes;6199;27010
8 - Maladies de l'appareil respiratoire (460-519);475;Abcès péritonsillaire;1447;70
8 - Maladies de l'appareil respiratoire (460-519);476;Laryngite et laryngo-trachéite chroniques;18;56
8 - Maladies de l'appareil respiratoire (460-519);477;Rhinite allergique;73;49
8 - Maladies de l'appareil respiratoire (460-519);478;Autres maladies des voies respiratoires supérieures;3099;4989
8 - Maladies de l'appareil respiratoire (460-519);480;Pneumonie à virus;1158;< 5
8 - Maladies de l'appareil respiratoire (460-519);481;Pneumonie à pneumocoques;1173;13
8 - Maladies de l'appareil respiratoire (460-519);482;Autres pneumonies bactériennes;5023;53
8 - Maladies de l'appareil respiratoire (460-519);483;Pneumonie due à d'autres organismes spécifiés;1650;6
8 - Maladies de l'appareil respiratoire (460-519);484;Pneumonie au cours d'autres maladies infectieuses classées ailleurs;7;< 5
8 - Maladies de l'appareil respiratoire (460-519);485;Broncho-pneumonie due à un organisme non spécifié;6312;29
8 - Maladies de l'appareil respiratoire (460-519);486;Pneumonie due à un organisme non spécifié;20214;174
8 - Maladies de l'appareil respiratoire (460-519);487;Influenza;1943;6
8 - Maladies de l'appareil respiratoire (460-519);488;Influenza due à certains virus identifiés de l'influenza;122;0
8 - Maladies de l'appareil respiratoire (460-519);490;Bronchite, non spécifiée aiguë ni chronique;1176;160
8 - Maladies de l'appareil respiratoire (460-519);491;Bronchite chronique;28020;638
8 - Maladies de l'appareil respiratoire (460-519);492;Emphysème;162;20
8 - Maladies de l'appareil respiratoire (460-519);493;Asthme;6505;122
8 - Maladies de l'appareil respiratoire (460-519);494;Bronchectasie;695;196
8 - Maladies de l'appareil respiratoire (460-519);495;Alvéolite allergique extrinsèque;111;28
8 - Maladies de l'appareil respiratoire (460-519);496;Obstruction chronique des voies respiratoires, non classée ailleurs;8;17
8 - Maladies de l'appareil respiratoire (460-519);500;Pneumoconiose des ouvriers de la mine;72;31
8 - Maladies de l'appareil respiratoire (460-519);501;Asbestose;25;5
8 - Maladies de l'appareil respiratoire (460-519);502;Pneumoconiose due à d'autres silicates ou silices;22;7
8 - Maladies de l'appareil respiratoire (460-519);503;Pneumoconiose due à d'autres poussières inorganiques;< 5;0
8 - Maladies de l'appareil respiratoire (460-519);504;Pneumopathie due à l'inhalation d'autres poussières;< 5;0
8 - Maladies de l'appareil respiratoire (460-519);505;Pneumoconiose, non spécifiée;6;0
8 - Maladies de l'appareil respiratoire (460-519);506;Affections respiratoires dues aux fumées et vapeurs chimiques;41;6
8 - Maladies de l'appareil respiratoire (460-519);507;Pneumonie due aux substances solides et liquides;3522;8
8 - Maladies de l'appareil respiratoire (460-519);508;Affections respiratoires dues à des agents externes autres et non spécifiés;133;21
8 - Maladies de l'appareil respiratoire (460-519);510;Empyème;360;23
8 - Maladies de l'appareil respiratoire (460-519);511;Pleurésie;2565;115
8 - Maladies de l'appareil respiratoire (460-519);512;Pneumothorax;2018;< 5
8 - Maladies de l'appareil respiratoire (460-519);513;Abcès du poumon et du médiastin;257;23
8 - Maladies de l'appareil respiratoire (460-519);514;Congestion pulmonaire et hypostase;30;< 5
8 - Maladies de l'appareil respiratoire (460-519);515;Fibrose pulmonaire postinflammatoire;634;78
8 - Maladies de l'appareil respiratoire (460-519);516;Autres pneumopathies alvéolaires et pariéto-alvéolaires;833;61
8 - Maladies de l'appareil respiratoire (460-519);517;Affection pulmonaire lors de maladies classées ailleurs;< 5;< 5
8 - Maladies de l'appareil respiratoire (460-519);518;Autres maladies pulmonaires;3724;927
8 - Maladies de l'appareil respiratoire (460-519);519;Autres maladies du système respiratoire;2877;604
8 - Maladies de l'appareil respiratoire (460-519);;;142465;43161
9 - Maladies de l'appareil digestif (520-579);520;Troubles du développement et de l'éruption des dents;466;67397
9 - Maladies de l'appareil digestif (520-579);521;Maladies des tissus dentaires durs;489;22979
9 - Maladies de l'appareil digestif (520-579);522;Maladies de la pulpe et des tissus périapicaux;823;11314
9 - Maladies de l'appareil digestif (520-579);523;Maladies gingivales et périodontales;289;2044
9 - Maladies de l'appareil digestif (520-579);524;Anomalies dento-faciales, y compris les malocclusions;3578;5870
9 - Maladies de l'appareil digestif (520-579);525;Autres maladies et affections des dents et du parodonte;565;15461
9 - Maladies de l'appareil digestif (520-579);526;Maladies des mâchoires;563;22041
9 - Maladies de l'appareil digestif (520-579);527;Maladies des glandes salivaires;703;510
9 - Maladies de l'appareil digestif (520-579);528;Maladies des tissus mous de la bouche, sauf lésions spécifiques des gencives et de la langue;1573;2600
9 - Maladies de l'appareil digestif (520-579);529;Maladies et autres affections de la langue;82;279
9 - Maladies de l'appareil digestif (520-579);530;Maladies de l'œsophage;9639;17358
9 - Maladies de l'appareil digestif (520-579);531;Ulcère gastrique;2566;831
9 - Maladies de l'appareil digestif (520-579);532;Ulcère du duodénum;1752;262
9 - Maladies de l'appareil digestif (520-579);533;Ulcère peptique, site non spécifié;60;6
9 - Maladies de l'appareil digestif (520-579);534;Ulcère gastro-jéjunal;407;134
9 - Maladies de l'appareil digestif (520-579);535;Gastrite et duodénite;4715;10218
9 - Maladies de l'appareil digestif (520-579);536;Troubles fonctionnels de l'estomac;2474;1375
9 - Maladies de l'appareil digestif (520-579);537;Autres troubles de l'estomac et du duodénum;1168;857
9 - Maladies de l'appareil digestif (520-579);538;Mucosite gastro-intestinale (ulcérée);18;< 5
9 - Maladies de l'appareil digestif (520-579);540;Appendicite aiguë;13504;63
9 - Maladies de l'appareil digestif (520-579);541;Appendicite, non qualifiée;442;18
9 - Maladies de l'appareil digestif (520-579);542;Autres formes d'appendicite;299;23
9 - Maladies de l'appareil digestif (520-579);543;Autres affections de l'appendice;295;24
9 - Maladies de l'appareil digestif (520-579);550;Hernie inguinale;14485;8971
9 - Maladies de l'appareil digestif (520-579);551;Autres hernies abdominales, avec gangrène;104;5
9 - Maladies de l'appareil digestif (520-579);552;Autres hernies abdominales, avec occlusion mais sans mention de gangrène;1805;165
9 - Maladies de l'appareil digestif (520-579);553;Autres hernies abdominales sans mention d'occlusion ni de gangrène;10619;6500
9 - Maladies de l'appareil digestif (520-579);555;Entérite régionale;2604;4760
9 - Maladies de l'appareil digestif (520-579);556;Colite ulcéreuse;1222;2659
9 - Maladies de l'appareil digestif (520-579);557;Insuffisance vasculaire intestinale;2199;126
9 - Maladies de l'appareil digestif (520-579);558;Gastro-entérites et colites non infectieuses, autres et non spécifiées;9461;2496
9 - Maladies de l'appareil digestif (520-579);560;Occlusion intestinale sans mention de hernie;12092;438
9 - Maladies de l'appareil digestif (520-579);562;Diverticule de l'intestin;12309;15540
9 - Maladies de l'appareil digestif (520-579);564;Troubles digestifs fonctionnels, non classés ailleurs;6406;10324
9 - Maladies de l'appareil digestif (520-579);565;Fissure et fistule anales;1855;4141
9 - Maladies de l'appareil digestif (520-579);566;Abcès des régions anale et rectale;2329;898
9 - Maladies de l'appareil digestif (520-579);567;Péritonite et infections rétropéritonéales;810;17
9 - Maladies de l'appareil digestif (520-579);568;Autres affections du péritoine;840;198
9 - Maladies de l'appareil digestif (520-579);569;Autres affections intestinales;4249;6612
9 - Maladies de l'appareil digestif (520-579);570;Nécroses aiguë et subaiguë du foie;303;6
9 - Maladies de l'appareil digestif (520-579);571;Cirrhose et affection chronique du foie;5038;941
9 - Maladies de l'appareil digestif (520-579);572;Abcès du foie et séquelles de maladie chronique du foie;1184;148
9 - Maladies de l'appareil digestif (520-579);573;Autres affections du foie;736;143
9 - Maladies de l'appareil digestif (520-579);574;Lithiase biliaire;26249;1586
9 - Maladies de l'appareil digestif (520-579);575;Autres affections de la vésicule biliaire;3159;275
9 - Maladies de l'appareil digestif (520-579);576;Autres affections des voies biliaires;2522;318
9 - Maladies de l'appareil digestif (520-579);577;Maladies du pancréas;7465;856
9 - Maladies de l'appareil digestif (520-579);578;Hémorragie gastro-intestinale;2224;1098
9 - Maladies de l'appareil digestif (520-579);579;Malabsorption intestinale;471;480
9 - Maladies de l'appareil digestif (520-579);;;179210;251368
10 - Maladies de l'appareil génito-urinaire (580-629);580;Glomérulonéphrite aiguë;147;23
10 - Maladies de l'appareil génito-urinaire (580-629);581;Syndrome néphrotique;426;73
10 - Maladies de l'appareil génito-urinaire (580-629);582;Glomérulonéphrite chronique;132;19
10 - Maladies de l'appareil génito-urinaire (580-629);583;Néphrite et néphropathie, non spécifiées aiguës ni chroniques;356;60
10 - Maladies de l'appareil génito-urinaire (580-629);584;Insuffisance rénale aiguë;1240;8
10 - Maladies de l'appareil génito-urinaire (580-629);585;Insuffisance rénale chronique;2835;247
10 - Maladies de l'appareil génito-urinaire (580-629);586;Insuffisance rénale, non spécifiée;21;< 5
10 - Maladies de l'appareil génito-urinaire (580-629);587;Sclérose rénale, non spécifiée;41;5
10 - Maladies de l'appareil génito-urinaire (580-629);588;Troubles résultant d'une insuffisance rénale;68;< 5
10 - Maladies de l'appareil génito-urinaire (580-629);589;Hypoplasie rénale d'origine inconnue;0;0
10 - Maladies de l'appareil génito-urinaire (580-629);590;Infections rénales;8676;35
10 - Maladies de l'appareil génito-urinaire (580-629);591;Hydronéphrose;667;234
10 - Maladies de l'appareil génito-urinaire (580-629);592;Lithiases du rein et de l'uretère;17877;14523
10 - Maladies de l'appareil génito-urinaire (580-629);593;Autres affections du rein et de l'uretère;2653;723
10 - Maladies de l'appareil génito-urinaire (580-629);594;Lithiase des voies urinaires inférieures;648;495
10 - Maladies de l'appareil génito-urinaire (580-629);595;Cystite;2530;745
10 - Maladies de l'appareil génito-urinaire (580-629);596;Autres troubles de la vessie;2314;3114
10 - Maladies de l'appareil génito-urinaire (580-629);597;Urétrite, non vénérienne, et syndrome urétral;83;132
10 - Maladies de l'appareil génito-urinaire (580-629);598;Sténose urétrale;2038;4077
10 - Maladies de l'appareil génito-urinaire (580-629);599;Autres troubles de l'urètre et des voies urinaires;12848;2909
10 - Maladies de l'appareil génito-urinaire (580-629);600;Hyperplasie de la prostate;9486;4655
10 - Maladies de l'appareil génito-urinaire (580-629);601;Maladies inflammatoires de la prostate;1711;510
10 - Maladies de l'appareil génito-urinaire (580-629);602;Autres troubles de la prostate;137;378
10 - Maladies de l'appareil génito-urinaire (580-629);603;Hydrocèle;766;1316
10 - Maladies de l'appareil génito-urinaire (580-629);604;Orchite et épididymite;711;96
10 - Maladies de l'appareil génito-urinaire (580-629);605;Phimosis et hypertrophie du prépuce;360;19783
10 - Maladies de l'appareil génito-urinaire (580-629);606;Stérilité masculine;14;467
10 - Maladies de l'appareil génito-urinaire (580-629);607;Troubles du pénis;596;778
10 - Maladies de l'appareil génito-urinaire (580-629);608;Autres troubles des organes génitaux masculins;1126;1499
10 - Maladies de l'appareil génito-urinaire (580-629);610;Dysplasies mammaires bénignes;332;573
10 - Maladies de l'appareil génito-urinaire (580-629);611;Autres troubles du sein;4774;1775
10 - Maladies de l'appareil génito-urinaire (580-629);612;Déformation et disproportion d'une reconstruction mammaire;408;380
10 - Maladies de l'appareil génito-urinaire (580-629);614;Maladie inflammatoire de l'ovaire, de la trompe de Fallope, du tissu cellulaire pelvien et du péritoine;1365;334
10 - Maladies de l'appareil génito-urinaire (580-629);615;Maladies inflammatoires de l'utérus, sauf du col;117;177
10 - Maladies de l'appareil génito-urinaire (580-629);616;Maladies inflammatoires du col utérin, du vagin et de la vulve;676;1206
10 - Maladies de l'appareil génito-urinaire (580-629);617;Endométriose;3648;1161
10 - Maladies de l'appareil génito-urinaire (580-629);618;Prolapsus génital;5968;194
10 - Maladies de l'appareil génito-urinaire (580-629);619;Fistule concernant les organes génitaux de la femme;251;57
10 - Maladies de l'appareil génito-urinaire (580-629);620;Troubles non inflammatoires de l'ovaire, de la trompe de Fallope et du ligament large;2769;766
10 - Maladies de l'appareil génito-urinaire (580-629);621;Troubles de l'utérus, non classés ailleurs;1610;8082
10 - Maladies de l'appareil génito-urinaire (580-629);622;Troubles non inflammatoires du col de l'utérus;423;4136
10 - Maladies de l'appareil génito-urinaire (580-629);623;Troubles non inflammatoires du vagin;152;433
10 - Maladies de l'appareil génito-urinaire (580-629);624;Troubles non inflammatoires de la vulve et du périnée;142;1167
10 - Maladies de l'appareil génito-urinaire (580-629);625;Douleurs et autres symptômes en relation avec les organes génitaux féminins;4419;1897
10 - Maladies de l'appareil génito-urinaire (580-629);626;Troubles menstruels et autres hémorragies génitales anormales;1599;2583
10 - Maladies de l'appareil génito-urinaire (580-629);627;Troubles ménopausiques et postménopausiques;346;1113
10 - Maladies de l'appareil génito-urinaire (580-629);628;Stérilité féminine;352;2005
10 - Maladies de l'appareil génito-urinaire (580-629);629;Autres troubles des organes génitaux féminins;48;78
10 - Maladies de l'appareil génito-urinaire (580-629);;;99906;85027
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);630;Môle hydatiforme;25;166
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);631;Autres produits anormaux de la conception;55;348
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);632;Grossesse non évolutive;530;3245
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);633;Grossesse ectopique;1543;325
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);634;Avortement spontané;1428;3571
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);635;Avortement provoqué légalement;813;2482
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);636;Avortement provoqué illégalement;14;35
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);637;Avortement, non spécifié;38;717
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);638;Échec d'une tentative d'avortement;8;7
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);639;Complications après avortement et grossesses ectopique et môlaire;149;99
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);640;Hémorragie du début de la grossesse;521;< 5
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);641;Hémorragie antepartum, placenta praevia et décollement placentaire;2405;17
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);642;Hypertension compliquant la grossesse, l'accouchement et le puerperium;4124;6
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);643;Vomissements excessifs pendant la grossesse;2713;0
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);644;Travail prématuré ou faux travail;9851;79
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);645;Grossesse prolongée;26329;141
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);646;Autres complications de la grossesse, non classées ailleurs;3964;74
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);647;Maladies infectieuses et parasitaires de la mère, classées ailleurs, mais compliquant la grossesse, l'accouchement ou le pueperium;561;16
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);648;Autres affections de la mère, classées ailleurs, mais compliquant la grossesse, l'accouchement, ou le puerperium;18111;212
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);649;Autres affections actuelles ou états de la mère compliquant la grossesse, la naissance ou le puerperium;3906;37
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);650;Eutocie;6520;76
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);651;Grossesse multiple;796;27
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);652;Position et présentation anormales du fœtus;4027;28
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);653;Disproportion;1261;< 5
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);654;Anomalies des tissus mous du bassin et des organes pelviens;7067;176
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);655;Anomalies fœtales connues ou présumées affectant la prise en charge de la mère;1114;789
11 - Complications de la grossesse, de l'accouchement et du postpartum (630-679);656;Autres problèmes fœto-placentaires connus ou présumés affectant la prise en charge de la mère;5918;94
