hfdst;icd_code;diagnose;klass_hosp;dag_hosp
6 - Ziekten van zenuwstelsel (G00-G99);G21;secundair parkinsonisme;220;0
6 - Ziekten van zenuwstelsel (G00-G99);G23;andere degeneratieve ziekten van basale ganglia;109;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G24;dystonie;127;18
6 - Ziekten van zenuwstelsel (G00-G99);G25;andere extrapiramidale en bewegingsstoornissen;1114;20
6 - Ziekten van zenuwstelsel (G00-G99);G26;extrapiramidale stoornissen en stoornissen met abnormale bewegingen bij elders geclassificeerde ziekten;0;0
6 - Ziekten van zenuwstelsel (G00-G99);G30;ziekte van Alzheimer;4180;23
6 - Ziekten van zenuwstelsel (G00-G99);G31;andere degeneratieve ziekten van het zenuwstelsel, niet elders geclassificeerd;2079;17
6 - Ziekten van zenuwstelsel (G00-G99);G32;andere degeneratieve stoornissen van het zenuwstelsel bij elders geclassificeerde ziekten;< 5;0
6 - Ziekten van zenuwstelsel (G00-G99);G35;multipele sclerose;1423;103
6 - Ziekten van zenuwstelsel (G00-G99);G36;andere acute gedissemineerde demyelinisatie;128;117
6 - Ziekten van zenuwstelsel (G00-G99);G37;andere demyeliniserende ziekten van het centraal zenuwstelsel;171;6
6 - Ziekten van zenuwstelsel (G00-G99);G40;epilepsie en recidiverende aanvallen;14024;283
6 - Ziekten van zenuwstelsel (G00-G99);G43;migraine;2279;32
6 - Ziekten van zenuwstelsel (G00-G99);G44;andere hoofdpijnsyndromen;1209;72
6 - Ziekten van zenuwstelsel (G00-G99);G45;transiënte cerebrale ischemische aanvallen en gerelateerde syndromen;7054;40
6 - Ziekten van zenuwstelsel (G00-G99);G46;vasculaire syndromen van de hersenen bij cerebrovasculaire ziekten;40;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G47;slaapstoornissen;53446;1718
6 - Ziekten van zenuwstelsel (G00-G99);G50;stoornissen van nervus trigeminus;333;94
6 - Ziekten van zenuwstelsel (G00-G99);G51;stoornissen van nervus facialis;388;26
6 - Ziekten van zenuwstelsel (G00-G99);G52;stoornissen van andere hersenzenuwen;46;116
6 - Ziekten van zenuwstelsel (G00-G99);G53;stoornissen van hersenzenuwen bij elders geclassificeerde ziekten;0;0
6 - Ziekten van zenuwstelsel (G00-G99);G54;stoornissen van de zenuwwortel en de zenuwplexus;255;73
6 - Ziekten van zenuwstelsel (G00-G99);G55;compressie van de zenuwwortel en de zenuwplexus bij elders geclassificeerde ziekten;0;0
6 - Ziekten van zenuwstelsel (G00-G99);G56;mononeuropathieën van bovenste lidmaat;625;27857
6 - Ziekten van zenuwstelsel (G00-G99);G57;mononeuropathieën van onderste lidmaat;271;965
6 - Ziekten van zenuwstelsel (G00-G99);G58;andere mononeuropathieën;166;220
6 - Ziekten van zenuwstelsel (G00-G99);G59;mononeuropathie bij elders geclassificeerde ziekten;0;0
6 - Ziekten van zenuwstelsel (G00-G99);G60;hereditaire en idiopathische neuropathie;238;8
6 - Ziekten van zenuwstelsel (G00-G99);G61;inflammatoire polyneuropathie;1894;324
6 - Ziekten van zenuwstelsel (G00-G99);G62;andere en niet gespecificeerde inflammatoire polyneuropathieën;781;108
6 - Ziekten van zenuwstelsel (G00-G99);G63;polyneuropathie bij elders geclassificeerde ziekten;< 5;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G64;andere stoornissen van het perifeer zenuwstelsel;7;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G65;sekwellen van inflammatoire en toxische polyneuropathieën;12;0
6 - Ziekten van zenuwstelsel (G00-G99);G70;myasthenia gravis en andere neuromusculaire stoornissen;250;51
6 - Ziekten van zenuwstelsel (G00-G99);G71;primaire spierstoornissen;241;24
6 - Ziekten van zenuwstelsel (G00-G99);G72;andere en niet gespecificeerde myopathieën;120;21
6 - Ziekten van zenuwstelsel (G00-G99);G73;stoornissen van de neuromusculaire junctie en spier bij elders geclassificeerde ziekten;< 5;0
6 - Ziekten van zenuwstelsel (G00-G99);G80;cerebrale paralyse;158;244
6 - Ziekten van zenuwstelsel (G00-G99);G81;hemiplegie en hemiparese;332;39
6 - Ziekten van zenuwstelsel (G00-G99);G82;paraplegie (paraparese) en tetraplegie (quadriplegie);210;27
6 - Ziekten van zenuwstelsel (G00-G99);G83;andere paralytische syndromen;298;22
6 - Ziekten van zenuwstelsel (G00-G99);G89;pijn, niet elders geclassificeerd;3902;204887
6 - Ziekten van zenuwstelsel (G00-G99);G90;stoornissen van het autonoom zenuwstelsel;350;217
6 - Ziekten van zenuwstelsel (G00-G99);G91;hydrocefalus;708;36
6 - Ziekten van zenuwstelsel (G00-G99);G92;toxische encefalopathie;118;0
6 - Ziekten van zenuwstelsel (G00-G99);G93;andere hersenstoornissen;911;94
6 - Ziekten van zenuwstelsel (G00-G99);G94;andere hersenstoornissen bij elders geclassificeerde ziekten;0;0
6 - Ziekten van zenuwstelsel (G00-G99);G95;andere en niet gespecifceerde ziekten van het ruggenmerg;193;55
6 - Ziekten van zenuwstelsel (G00-G99);G96;andere stoornissen van het centraal zenuwstelsel;193;28
6 - Ziekten van zenuwstelsel (G00-G99);G97;peroperatieve en postprocedurele complicaties en stoornissen van het zenuwstelsel, niet elders geclassificeerd;685;88
6 - Ziekten van zenuwstelsel (G00-G99);G98;ander stoornissen van het zenuwstelsel, niet elders geclassificeerd;15;< 5
6 - Ziekten van zenuwstelsel (G00-G99);G99;andere stoornissen van het zenuwstelsel bij elders geclassificeerde ziekten;< 5;0
7 - Ziekten van oog en adnexen (H00-H59);H00;hordeolum en chalazion;18;365
7 - Ziekten van oog en adnexen (H00-H59);H01;andere ontsteking van het ooglid;6;34
7 - Ziekten van oog en adnexen (H00-H59);H02;andere stoornissen van het ooglid;118;5763
7 - Ziekten van oog en adnexen (H00-H59);H04;stoornissen van het traansysteem;215;868
7 - Ziekten van oog en adnexen (H00-H59);H05;stoornissen van de orbita;164;34
7 - Ziekten van oog en adnexen (H00-H59);H10;conjunctivitis;38;17
7 - Ziekten van oog en adnexen (H00-H59);H11;andere stoornissen van conjunctiva;21;582
7 - Ziekten van oog en adnexen (H00-H59);H15;stoornissen van de sclera;< 5;12
7 - Ziekten van oog en adnexen (H00-H59);H16;keratitis;213;63
7 - Ziekten van oog en adnexen (H00-H59);H17;litteken en troebeling van de cornea;22;7
7 - Ziekten van oog en adnexen (H00-H59);H18;andere stoornissen van de cornea;400;169
7 - Ziekten van oog en adnexen (H00-H59);H20;iridocyclitis;37;50
7 - Ziekten van oog en adnexen (H00-H59);H21;andere stoornissen van iris en corpus ciliare;26;52
7 - Ziekten van oog en adnexen (H00-H59);H22;stoornissen van de iris en het corpus ciliare bij elders geclassificeerde ziekten;0;0
7 - Ziekten van oog en adnexen (H00-H59);H25;leeftijdsgebonden cataract;718;53145
7 - Ziekten van oog en adnexen (H00-H59);H26;ander cataract;621;41028
7 - Ziekten van oog en adnexen (H00-H59);H27;andere stoornissen van lens;55;101
7 - Ziekten van oog en adnexen (H00-H59);H28;cataract bij elders geclassificeerde ziekten;0;< 5
7 - Ziekten van oog en adnexen (H00-H59);H30;choroïdoretinale ontsteking;9;18
7 - Ziekten van oog en adnexen (H00-H59);H31;andere stoornissen van chorioidea;14;16
7 - Ziekten van oog en adnexen (H00-H59);H32;choroïdoretinale stoornissen bij elders geclassificeerde ziekten;0;0
7 - Ziekten van oog en adnexen (H00-H59);H33;netvliesloslatingen en breuken;1888;1085
7 - Ziekten van oog en adnexen (H00-H59);H34;vasculaire occlusies van retina;215;14
7 - Ziekten van oog en adnexen (H00-H59);H35;andere stoornissen van retina;1215;1139
7 - Ziekten van oog en adnexen (H00-H59);H36;stoornissen van de retina bij elders geclassificeerde ziekten;0;0
7 - Ziekten van oog en adnexen (H00-H59);H40;glaucoom;585;1183
7 - Ziekten van oog en adnexen (H00-H59);H42;glaucoom bij elders geclassificeerde ziekten;0;0
7 - Ziekten van oog en adnexen (H00-H59);H43;stoornissen van het corpus vitreum;853;753
7 - Ziekten van oog en adnexen (H00-H59);H44;stoornissen van de oogbol;162;111
7 - Ziekten van oog en adnexen (H00-H59);H46;optische neuritis;229;5
7 - Ziekten van oog en adnexen (H00-H59);H47;andere stoornissen van de nervus opticus en de optische banen;126;17
7 - Ziekten van oog en adnexen (H00-H59);H49;paralytische strabismus;245;87
7 - Ziekten van oog en adnexen (H00-H59);H50;andere strabismus;91;2618
7 - Ziekten van oog en adnexen (H00-H59);H51;andere stoornissen in de binoculaire oogbewegingen;25;20
7 - Ziekten van oog en adnexen (H00-H59);H52;refractie- en accomodatiestoornissen;6;190
7 - Ziekten van oog en adnexen (H00-H59);H53;verstoringen van de visus;335;57
7 - Ziekten van oog en adnexen (H00-H59);H54;blindheid en slechtziendheid;51;14
7 - Ziekten van oog en adnexen (H00-H59);H55;nystagmus en andere onregelmatige oogbewegingen;35;37
7 - Ziekten van oog en adnexen (H00-H59);H57;andere stoornissen van ogen en adnexen;57;112
7 - Ziekten van oog en adnexen (H00-H59);H59;peroperatieve en postprocedurele complicaties en stoornissen van oog en adnexen, niet elders geclassificeerd;182;392
8 - Ziekten van oor en processus mastoideus (H60-H95);H60;otitits externa;185;127
8 - Ziekten van oor en processus mastoideus (H60-H95);H61;ander stoornissen van het uitwendig oor;115;523
8 - Ziekten van oor en processus mastoideus (H60-H95);H62;stoornissen van het uitwendig oor bij elders geclassificeerde ziekten;< 5;< 5
8 - Ziekten van oor en processus mastoideus (H60-H95);H65;niet-suppuratieve otitis media;361;9435
8 - Ziekten van oor en processus mastoideus (H60-H95);H66;suppuratieve en niet gespecificeerde otitis media;1122;2484
8 - Ziekten van oor en processus mastoideus (H60-H95);H67;otitis media bij elders geclassificeerde ziekten;0;0
8 - Ziekten van oor en processus mastoideus (H60-H95);H68;ontsteking en obstructie van de tuba Eustachii;0;23
8 - Ziekten van oor en processus mastoideus (H60-H95);H69;andere en niet gespecificeerde stoornissen van tuba Eustachii;< 5;85
8 - Ziekten van oor en processus mastoideus (H60-H95);H70;mastoïditis en gerelateerde aandoeningen;181;16
8 - Ziekten van oor en processus mastoideus (H60-H95);H71;cholesteatoom van het middenoor;764;221
8 - Ziekten van oor en processus mastoideus (H60-H95);H72;perforatie van het trommelvlies;764;1110
8 - Ziekten van oor en processus mastoideus (H60-H95);H73;andere stoornissen van het trommelvlies;92;311
8 - Ziekten van oor en processus mastoideus (H60-H95);H74;andere stoornissen van het mastoïd van het middenoor;152;189
8 - Ziekten van oor en processus mastoideus (H60-H95);H75;andere stoornissen van het middenoor en het mastoïd bij elders geclassificeerde ziekten;< 5;0
8 - Ziekten van oor en processus mastoideus (H60-H95);H80;otosclerose;490;67
8 - Ziekten van oor en processus mastoideus (H60-H95);H81;stoornissen van de vestibulaire functie;3199;171
8 - Ziekten van oor en processus mastoideus (H60-H95);H82;vertigosyndromen bij elders geclassificeerde ziekten;0;0
8 - Ziekten van oor en processus mastoideus (H60-H95);H83;andere ziekten het het binnenoor;105;18
8 - Ziekten van oor en processus mastoideus (H60-H95);H90;gehoorverlies door een geleidingsstoornis en door een perceptiestoornis;482;275
8 - Ziekten van oor en processus mastoideus (H60-H95);H91;ander en niet gespecificeerd gehoorverlies;156;229
8 - Ziekten van oor en processus mastoideus (H60-H95);H92;otalgie en effusie van oor;20;62
8 - Ziekten van oor en processus mastoideus (H60-H95);H93;andere stoornissen van oor, niet elders geclassificeerd;200;115
8 - Ziekten van oor en processus mastoideus (H60-H95);H94;andere stoornissen van het oor in elders geclassificeerde ziekten;0;0
8 - Ziekten van oor en processus mastoideus (H60-H95);H95;peroperatieve en postprocedurele complicaties en stoornissen van het oor en de processus mastoideus, niet elders geclassificeerd;150;63
9 - Ziekten van hart en vaatstelsel (I00-I99);I00;acuut reuma zonder vermelding van een hartaandoening;7;7
9 - Ziekten van hart en vaatstelsel (I00-I99);I01;reumatische koorts met betrokkenheid van het hart;14;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I02;reumatische chorea;< 5;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I05;reumatische ziekten van de mitralisklep;127;11
9 - Ziekten van hart en vaatstelsel (I00-I99);I06;rematische ziekte van de aortaklep;50;5
9 - Ziekten van hart en vaatstelsel (I00-I99);I07;reumatische ziekten van de tricuspidalisklep;13;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I08;ziekten van meerdere kleppen;772;117
9 - Ziekten van hart en vaatstelsel (I00-I99);I09;andere reumatische hartziekten;35;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I10;essentiële (primaire) hypertensie;1079;94
9 - Ziekten van hart en vaatstelsel (I00-I99);I11;hypertensieve hartziekte;5693;243
9 - Ziekten van hart en vaatstelsel (I00-I99);I12;hypertensieve chronische nierziekte;1814;411
9 - Ziekten van hart en vaatstelsel (I00-I99);I13;hypertensieve hartaandoening en chronische nierziekte;10774;172
9 - Ziekten van hart en vaatstelsel (I00-I99);I15;secundaire hypertensie;71;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I16;hypertensieve crisis, niet gespecificeerd;703;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I20;angina pectoris;1754;1169
9 - Ziekten van hart en vaatstelsel (I00-I99);I21;acuut myocardinfarct;16296;1260
9 - Ziekten van hart en vaatstelsel (I00-I99);I22;volgend myocardinfarct met en zonder ST-elevatie (STEMI en NSTEMI);58;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I23;bepaalde actuele complicaties na een myocardinfarct met en zonder ST-elevatie (binnen de 28 dagen);24;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I24;andere acute ischemische hartziekten;376;77
9 - Ziekten van hart en vaatstelsel (I00-I99);I25;chronische ischemische hartziekte;28563;18953
9 - Ziekten van hart en vaatstelsel (I00-I99);I26;longembolie;5643;16
9 - Ziekten van hart en vaatstelsel (I00-I99);I27;andere pulmonaire hartziekten;728;54
9 - Ziekten van hart en vaatstelsel (I00-I99);I28;andere ziekten van de longvaten;33;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I30;acute pericarditis;1186;11
9 - Ziekten van hart en vaatstelsel (I00-I99);I31;andere ziekten van het pericard;775;23
9 - Ziekten van hart en vaatstelsel (I00-I99);I32;pericarditis bij elders geclassificeerde ziekten;< 5;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I33;acute and subacute endocarditis;423;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I34;niet-reumatische mitralisklepstoornissen;1266;328
9 - Ziekten van hart en vaatstelsel (I00-I99);I35;niet-reumatische aortaklepstoornissen;4270;771
9 - Ziekten van hart en vaatstelsel (I00-I99);I36;niet-reumatische tricuspidalisklepstoornissen;64;7
9 - Ziekten van hart en vaatstelsel (I00-I99);I37;niet-reumatische pulmonalisklepstoornissen;18;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I38;endocarditis, klep niet gespecificeerd;21;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I39;endocarditis en hartklepstoornissen bij elders geclassificeerde ziekten;0;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I40;acute myocarditis;281;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I41;myocarditis bij elders geclassificeerde ziekten;0;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I42;cardiomyopathie;1007;342
9 - Ziekten van hart en vaatstelsel (I00-I99);I43;cardiomyopathie bij elders geclassificeerde ziekten;< 5;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I44;atrioventrikulair en linker bundeltakblok;3655;144
9 - Ziekten van hart en vaatstelsel (I00-I99);I45;andere geleidingsstoornissen;970;97
9 - Ziekten van hart en vaatstelsel (I00-I99);I46;hartstilstand;776;73
9 - Ziekten van hart en vaatstelsel (I00-I99);I47;paroxysmale tachycardie;5169;776
9 - Ziekten van hart en vaatstelsel (I00-I99);I48;atriumfibrillatie en atriumflutter;18672;7215
9 - Ziekten van hart en vaatstelsel (I00-I99);I49;andere cardiale aritmieën;4515;584
9 - Ziekten van hart en vaatstelsel (I00-I99);I50;hartfalen;10440;320
9 - Ziekten van hart en vaatstelsel (I00-I99);I51;complicaties en slecht omschreven hartziekten;1025;157
9 - Ziekten van hart en vaatstelsel (I00-I99);I52;andere hartstoornissen bij elders geclassificeerde ziekten;0;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I60;niet-traumatische subarachnoïdale hemorragie;879;23
9 - Ziekten van hart en vaatstelsel (I00-I99);I61;niet-traumatische intracerebrale hemorragie;2693;18
9 - Ziekten van hart en vaatstelsel (I00-I99);I62;andere en niet gespecificeerde niet-traumatische intracraniale hemorragie;922;10
9 - Ziekten van hart en vaatstelsel (I00-I99);I63;cerebraal infarct;16628;113
9 - Ziekten van hart en vaatstelsel (I00-I99);I65;occlusie en stenose van de precerebrale arteriën, niet resulterend in een cerebraal infarct;2785;122
9 - Ziekten van hart en vaatstelsel (I00-I99);I66;occlusie en stenose van cerebrale arterieën niet resulterend in een cerebraal infarct;124;10
9 - Ziekten van hart en vaatstelsel (I00-I99);I67;andere cerebrovasculaire ziekten;1967;482
9 - Ziekten van hart en vaatstelsel (I00-I99);I68;cerebrovasculaire stoornissen bij elders geclassificeerde ziekten;16;< 5
9 - Ziekten van hart en vaatstelsel (I00-I99);I69;sekwelles van cerebrovasculaire ziekte;1820;77
9 - Ziekten van hart en vaatstelsel (I00-I99);I70;atherosclerose;13035;1555
9 - Ziekten van hart en vaatstelsel (I00-I99);I71;aneurysma en dissectie van aorta;2607;73
9 - Ziekten van hart en vaatstelsel (I00-I99);I72;ander aneurysma;703;90
9 - Ziekten van hart en vaatstelsel (I00-I99);I73;andere perifere vaatziekten;139;48
9 - Ziekten van hart en vaatstelsel (I00-I99);I74;arterieel embool en thrombose;1430;64
9 - Ziekten van hart en vaatstelsel (I00-I99);I75;atheroembool;70;7
9 - Ziekten van hart en vaatstelsel (I00-I99);I76;septisch arterieel embool;< 5;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I77;andere stoornissen van arterieën en arteriolen;695;170
9 - Ziekten van hart en vaatstelsel (I00-I99);I78;ziekten van de capillairen;70;195
9 - Ziekten van hart en vaatstelsel (I00-I99);I79;stoornissen van arterieën, arteriolen, capillairen bij elders geclasseerde ziekten;< 5;0
9 - Ziekten van hart en vaatstelsel (I00-I99);I80;flebitis en tromboflebitis;189;31
9 - Ziekten van hart en vaatstelsel (I00-I99);I81;trombose van de vena porta;190;13
9 - Ziekten van hart en vaatstelsel (I00-I99);I82;andere veneuze embolie en trombose;1264;88
9 - Ziekten van hart en vaatstelsel (I00-I99);I83;varices van het onderste lidmaat;1332;13078
9 - Ziekten van hart en vaatstelsel (I00-I99);I85;slokdarmvarices;230;404
9 - Ziekten van hart en vaatstelsel (I00-I99);I86;slokdarmvarices van andere lokalisaties;106;864
9 - Ziekten van hart en vaatstelsel (I00-I99);I87;ander stoornissen van venen;629;2107
9 - Ziekten van hart en vaatstelsel (I00-I99);I88;niet-specifieke lymfadenitis;706;91
9 - Ziekten van hart en vaatstelsel (I00-I99);I89;andere niet infectieuze stoornissen van lymfevaten en lymfeklieren;339;77
9 - Ziekten van hart en vaatstelsel (I00-I99);I95;hypotensie;4154;18
9 - Ziekten van hart en vaatstelsel (I00-I99);I96;gangreen, niet elders geclassificeerd;306;115
9 - Ziekten van hart en vaatstelsel (I00-I99);I97;peroperatieve en postprocedurele complicaties en stoornissen van het hart- en vaatstelsel, niet elders geclassificeerd;857;80
9 - Ziekten van hart en vaatstelsel (I00-I99);I99;andere en niet gespecificeerde stoornissen van het hart- en vaatstelsel;45;84
10 - Ziekten van ademhalingsstelsel (J00-J99);J00;acute nasofaryngitis [verkoudheid];1360;6
10 - Ziekten van ademhalingsstelsel (J00-J99);J01;acute sinusitis;382;108
10 - Ziekten van ademhalingsstelsel (J00-J99);J02;acute faryngitis;983;20
10 - Ziekten van ademhalingsstelsel (J00-J99);J03;acute tonsillitis;2897;1296
10 - Ziekten van ademhalingsstelsel (J00-J99);J04;acute laryngitis en acute tracheïtis;354;11
10 - Ziekten van ademhalingsstelsel (J00-J99);J05;acute obstructieve laryngitis [kroep] en acute epiglottitis;293;7
10 - Ziekten van ademhalingsstelsel (J00-J99);J06;acute bovenste luchtweginfecties van multipele en niet gespecificeerde lokalisaties;2819;21
10 - Ziekten van ademhalingsstelsel (J00-J99);J09;influenza door bepaalde geïdentificeerde influenzavirussen;1464;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J10;influenza door een ander geïdentificeerd influenzavirus;4165;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J11;influenza door een niet-geïdentificeerd influenzavirus;1145;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J12;virale pneumonie;36510;30
10 - Ziekten van ademhalingsstelsel (J00-J99);J13;pneumonie door Streptococcus pneumoniae;906;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J14;pneumonie door Haemophilus influenzae;404;6
10 - Ziekten van ademhalingsstelsel (J00-J99);J15;bacteriële pneumonie, niet elders geclassificeerd;4831;14
10 - Ziekten van ademhalingsstelsel (J00-J99);J16;pneumonie door andere infectieuze organismen, niet elders geclassificeerd;339;0
10 - Ziekten van ademhalingsstelsel (J00-J99);J17;pneumonie bij elders geclassificeerde ziekten;< 5;0
10 - Ziekten van ademhalingsstelsel (J00-J99);J18;pneumonie, organisme niet gespecificeerd;16002;98
10 - Ziekten van ademhalingsstelsel (J00-J99);J20;acute bronchitis;4553;46
10 - Ziekten van ademhalingsstelsel (J00-J99);J21;acute bronchiolitis;4326;25
10 - Ziekten van ademhalingsstelsel (J00-J99);J22;niet gespecificeerde acute infectie van de onderste luchtwegen;1828;25
10 - Ziekten van ademhalingsstelsel (J00-J99);J30;vasomotore en allergische rinitis;45;78
10 - Ziekten van ademhalingsstelsel (J00-J99);J31;chronische rinitis, nasofarynfgitis en faryngitis;159;179
10 - Ziekten van ademhalingsstelsel (J00-J99);J32;chronische sinusitis;2029;2054
10 - Ziekten van ademhalingsstelsel (J00-J99);J33;neuspoliep;398;407
10 - Ziekten van ademhalingsstelsel (J00-J99);J34;andere en niet gespecificeerde stoornissen van de neus en neusbijholten;4620;6015
10 - Ziekten van ademhalingsstelsel (J00-J99);J35;chronische aandoeningen van tonsillen en adenoïden;2372;11472
10 - Ziekten van ademhalingsstelsel (J00-J99);J36;peritonsillair abces;1161;41
10 - Ziekten van ademhalingsstelsel (J00-J99);J37;chronische laryngitis en laryngotracheïtis;9;27
10 - Ziekten van ademhalingsstelsel (J00-J99);J38;ziekten van de stembanden en de larynx, niet elders geclassificeerd;429;1389
10 - Ziekten van ademhalingsstelsel (J00-J99);J39;andere ziekten van de bovenste luchtwegen;448;385
10 - Ziekten van ademhalingsstelsel (J00-J99);J40;bronchitis, niet gespecificeerd als acuut of chronisch;423;51
10 - Ziekten van ademhalingsstelsel (J00-J99);J41;eenvoudige en mucopurulente chronische bronchitis;20;13
10 - Ziekten van ademhalingsstelsel (J00-J99);J42;niet gespecificeerde chronische bronchitis;77;84
10 - Ziekten van ademhalingsstelsel (J00-J99);J43;emfyseem;306;18
10 - Ziekten van ademhalingsstelsel (J00-J99);J44;andere chronische obstructieve longziekte;22120;215
10 - Ziekten van ademhalingsstelsel (J00-J99);J45;astma;3325;68
10 - Ziekten van ademhalingsstelsel (J00-J99);J47;bronchiëctasie;1029;178
10 - Ziekten van ademhalingsstelsel (J00-J99);J60;pneumoconiose van koolmijnwerkers;33;28
10 - Ziekten van ademhalingsstelsel (J00-J99);J61;pneumoconiose door asbest en andere minerale vezels;< 5;0
10 - Ziekten van ademhalingsstelsel (J00-J99);J62;pneumoconiose door silicahoudend stof;17;13
10 - Ziekten van ademhalingsstelsel (J00-J99);J63;pneumoconiose door andere anorganische stofdeeltjes;< 5;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J64;niet gespecificeerde pneumoconiose;< 5;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J65;pneumoconiose samengaand met tuberculose;5;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J66;luchtwegziekte door specifieke organische stofdeeltjes;< 5;0
10 - Ziekten van ademhalingsstelsel (J00-J99);J67;overgevoeligheidspneumonitis door organische stofdeeltjes;99;10
10 - Ziekten van ademhalingsstelsel (J00-J99);J68;respiratoire aandoeningen door inhalatie van chemische stoffen, gassen, rook en dampen;12;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J69;pneumonitis door vaste stoffen en vloeistoffen;3280;7
10 - Ziekten van ademhalingsstelsel (J00-J99);J70;respiratoire aandoeningen door andere uitwendige agentia;341;38
10 - Ziekten van ademhalingsstelsel (J00-J99);J80;acute respiratory distress syndrome;498;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J81;longoedeem;302;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J82;pulmonale eosinofilie, niet elders geclassificeerd;111;12
10 - Ziekten van ademhalingsstelsel (J00-J99);J84;andere intersititiële longziekten;1360;163
10 - Ziekten van ademhalingsstelsel (J00-J99);J85;abces van long en mediastinum;332;24
10 - Ziekten van ademhalingsstelsel (J00-J99);J86;pyothorax;437;27
10 - Ziekten van ademhalingsstelsel (J00-J99);J90;pleurale effusie, niet elders geclassificeerd;928;45
10 - Ziekten van ademhalingsstelsel (J00-J99);J91;pleurale effusie bij elders geclassificeerde aandoeningen;253;9
10 - Ziekten van ademhalingsstelsel (J00-J99);J92;pleuraplaque;25;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J93;pneumothorax en luchtlek;1376;12
10 - Ziekten van ademhalingsstelsel (J00-J99);J94;andere pleurale aandoeningen;162;< 5
10 - Ziekten van ademhalingsstelsel (J00-J99);J95;peroperatieve en postprocedurele complicaties en stoornissen van het ademhalingsstelsel, niet elders geclassificeerd;1246;221
10 - Ziekten van ademhalingsstelsel (J00-J99);J96;respiratoir falen;4902;10
10 - Ziekten van ademhalingsstelsel (J00-J99);J98;andere respiratoire stoornissen;3690;998
10 - Ziekten van ademhalingsstelsel (J00-J99);J99;respiratoire ziekten bij elders geclassificeerde ziekten;0;0
11 - Ziekten van spijsverteringsstelsel (K00-K95);K00;stoornissen van tandontwikkeling en -doorbraak;37;6011
11 - Ziekten van spijsverteringsstelsel (K00-K95);K01;ingesloten en geïmpacteerde tanden;235;53597
11 - Ziekten van spijsverteringsstelsel (K00-K95);K02;tandcariës;322;31067
11 - Ziekten van spijsverteringsstelsel (K00-K95);K03;andere ziekten van de harde tandweefsels;12;2525
11 - Ziekten van spijsverteringsstelsel (K00-K95);K04;ziekten van de pulpa en periapicale weefsels;693;12785
11 - Ziekten van spijsverteringsstelsel (K00-K95);K05;gingivitis en periodontale ziekten;193;2527
11 - Ziekten van spijsverteringsstelsel (K00-K95);K06;andere stoornissen van gingiva en de tandenloze processus alveolaris;35;693
11 - Ziekten van spijsverteringsstelsel (K00-K95);K08;andere stoornissen van het gebit en het parodontium;373;19623
11 - Ziekten van spijsverteringsstelsel (K00-K95);K09;cysten van het mondgebied, niet elders geclassificeerd;34;670
11 - Ziekten van spijsverteringsstelsel (K00-K95);K11;ziekten van de speekselklieren;514;491
11 - Ziekten van spijsverteringsstelsel (K00-K95);K12;stomatitis en gerelateerde letsels;884;437
11 - Ziekten van spijsverteringsstelsel (K00-K95);K13;andere ziekten van lip en het mondslijmvlies;115;1180
11 - Ziekten van spijsverteringsstelsel (K00-K95);K14;ziekten van de tong;57;132
11 - Ziekten van spijsverteringsstelsel (K00-K95);K20;oesofagitis;362;2984
11 - Ziekten van spijsverteringsstelsel (K00-K95);K21;gastro-oesofageale reflux;3594;8761
11 - Ziekten van spijsverteringsstelsel (K00-K95);K22;andere ziekten van de oesofagus;2802;6784
